bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
2722b986-bc86-4be9-bf5e-9ebf03d6d40e	2019-10-23T144855.605214Z	CZIKidney7587405_S1_L001_R1_001.fastq.gz	fastq.gz	read1	7934794716	075284e4-6a7b-45ba-a990-112beefd1296	2019-10-23T144935.991570Z	3dc835af365d10a8b6f86e9119e513a722551c756e8999fed4085394127c3689	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
87217082-db11-403b-bcc5-1b67b2f76dd5	2019-10-24T065722.481138Z	CZIKidney7587405_S1_L001_R1_001.fastq.gz	fastq.gz	read1	7934794716	075284e4-6a7b-45ba-a990-112beefd1296	2019-10-23T144935.991570Z	3dc835af365d10a8b6f86e9119e513a722551c756e8999fed4085394127c3689	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
2722b986-bc86-4be9-bf5e-9ebf03d6d40e	2019-10-23T144855.605214Z	CZIKidney7587405_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2806497828	feb85664-ff85-4b95-9198-036360f87cc9	2019-10-23T144935.688269Z	02f7f2ae215918e69a94a1781d10d0241fac16c89330625016413c6cd11eed05	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
87217082-db11-403b-bcc5-1b67b2f76dd5	2019-10-24T065722.481138Z	CZIKidney7587405_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2806497828	feb85664-ff85-4b95-9198-036360f87cc9	2019-10-23T144935.688269Z	02f7f2ae215918e69a94a1781d10d0241fac16c89330625016413c6cd11eed05	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
a98141e5-630e-4eeb-8532-1486b2e329f1	2019-10-24T081750.128396Z	FCAImmP7579214_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2783613851	70fa85f0-3a54-4bb0-a7b7-061575f963e3	2019-10-23T144935.249762Z	fb1001ca85d07caa812e10a8e8a66d787824e98ddda3b8572b89570b653e0d2b	application/gzip; dcp-type=data	de9d1258-715d-47f9-8480-5695c198f6cc	FCAImmP7579214_F45_KI_45P	0	kidney cell	83b474d3-c20f-48f6-95a0-b0fa2269f14d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	ddd10ecc-f7b7-4370-82cf-14e30987b751	normal	kidney		fresh	female	F45	b736af42-04c7-4845-a410-310f8f912eeb	Homo sapiens	normal	13.85	week							specimens	ddd10ecc-f7b7-4370-82cf-14e30987b751	F45_1
a97743d7-4381-4178-a9ce-0e0fed297ff4	2019-10-23T144855.605787Z	FCAImmP7579214_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2783613851	70fa85f0-3a54-4bb0-a7b7-061575f963e3	2019-10-23T144935.249762Z	fb1001ca85d07caa812e10a8e8a66d787824e98ddda3b8572b89570b653e0d2b	application/gzip; dcp-type=data	de9d1258-715d-47f9-8480-5695c198f6cc	FCAImmP7579214_F45_KI_45P	0	kidney cell	83b474d3-c20f-48f6-95a0-b0fa2269f14d	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	ddd10ecc-f7b7-4370-82cf-14e30987b751	normal	kidney		fresh	female	F45	b736af42-04c7-4845-a410-310f8f912eeb	Homo sapiens	normal	13.85	week							specimens	ddd10ecc-f7b7-4370-82cf-14e30987b751	F45_1
53fef94f-864c-4a28-be8c-09f6346ae1c4	2019-10-24T013414.641373Z	CZIKidney7632801_S1_L001_R2_001.fastq.gz	fastq.gz	read2	15394324425	0e9affc6-0257-44d8-8e27-3c723b9c8443	2019-10-23T144942.059197Z	dfeed362194feb9731fb01ddb194b5d32bef27aa71be1ac96145e99d89321092	application/gzip; dcp-type=data	51aab3dd-5ca8-4a83-b821-99fd3604f8e7	CZIKidney7632801	0	kidney cell	2c2c943c-1c0e-462c-b630-8a91a1f0fb94	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	2cbca5ef-0850-4c4a-9d24-05454a1060e8	normal	kidney	ureter	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	2cbca5ef-0850-4c4a-9d24-05454a1060e8	TxK4_1
addd4185-1c5a-4dbd-bd1a-4a645a3a7099	2019-10-23T144855.605318Z	CZIKidney7632801_S1_L001_R2_001.fastq.gz	fastq.gz	read2	15394324425	0e9affc6-0257-44d8-8e27-3c723b9c8443	2019-10-23T144942.059197Z	dfeed362194feb9731fb01ddb194b5d32bef27aa71be1ac96145e99d89321092	application/gzip; dcp-type=data	51aab3dd-5ca8-4a83-b821-99fd3604f8e7	CZIKidney7632801	0	kidney cell	2c2c943c-1c0e-462c-b630-8a91a1f0fb94	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	2cbca5ef-0850-4c4a-9d24-05454a1060e8	normal	kidney	ureter	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	2cbca5ef-0850-4c4a-9d24-05454a1060e8	TxK4_1
11e67492-68f1-43ca-803b-51e75bf68543	2019-10-24T070641.361512Z	FCAImmP7555849_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8193923333	ff6b12b6-7733-476d-a081-32904abff547	2019-10-23T144935.077705Z	663fcf54cbe999ebf26ab423d2c91c20634b6bf01b235869c866c6332465572f	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
d4f75bfc-5813-4ca3-a04a-3a10c8997585	2019-10-23T144855.605737Z	FCAImmP7555849_S1_L001_R1_001.fastq.gz	fastq.gz	read1	8193923333	ff6b12b6-7733-476d-a081-32904abff547	2019-10-23T144935.077705Z	663fcf54cbe999ebf26ab423d2c91c20634b6bf01b235869c866c6332465572f	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
11e67492-68f1-43ca-803b-51e75bf68543	2019-10-24T070641.361512Z	FCAImmP7555849_S1_L001_R2_001.fastq.gz	fastq.gz	read2	27182622227	722fafff-d2ec-4a1f-b36b-70f7cc6d2192	2019-10-23T144935.401133Z	ddea274092e87299b5431cab12bf02313b6cc14c2d8624ba5ffc087fc7143b84	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
d4f75bfc-5813-4ca3-a04a-3a10c8997585	2019-10-23T144855.605737Z	FCAImmP7555849_S1_L001_R2_001.fastq.gz	fastq.gz	read2	27182622227	722fafff-d2ec-4a1f-b36b-70f7cc6d2192	2019-10-23T144935.401133Z	ddea274092e87299b5431cab12bf02313b6cc14c2d8624ba5ffc087fc7143b84	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
256b91c8-2445-46be-8a82-f3801fed8f50	2019-10-23T144855.605342Z	CZIKidney7632802_S1_L001_R2_001.fastq.gz	fastq.gz	read2	13195642686	0fadf81a-30b4-4e70-ba6f-028950d06ec4	2019-10-23T144936.081789Z	f2743a5243764eb59f04f88f673abc500d0a4c5538ae03b2fb81634155eba960	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	CZIKidney7632802	0	kidney cell	0f14c412-5014-4ac0-9a71-858b2f047777	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
eaf8951a-27b1-41fd-9d3d-216371abd979	2019-10-24T001535.673276Z	CZIKidney7632802_S1_L001_R2_001.fastq.gz	fastq.gz	read2	13195642686	0fadf81a-30b4-4e70-ba6f-028950d06ec4	2019-10-23T144936.081789Z	f2743a5243764eb59f04f88f673abc500d0a4c5538ae03b2fb81634155eba960	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	CZIKidney7632802	0	kidney cell	0f14c412-5014-4ac0-9a71-858b2f047777	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
05838c68-8fea-4eb1-abba-76aeeda02c47	2019-10-24T005645.195944Z	CZIKidney7632804_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1461060105	604b4322-f029-4bcd-84e1-e234017cda2f	2019-10-23T144937.075449Z	354b54545a7b7b9c0989e5d872b7be1884e5d68bffaa0e4cb7273d963617287a	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
c66e3c24-9d00-4a6c-b532-892851bd8eb9	2019-10-23T144855.605392Z	CZIKidney7632804_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1461060105	604b4322-f029-4bcd-84e1-e234017cda2f	2019-10-23T144937.075449Z	354b54545a7b7b9c0989e5d872b7be1884e5d68bffaa0e4cb7273d963617287a	application/gzip; dcp-type=data	c79356b3-d639-4026-8865-73a20225efd4	CZIKidney7632804	0	kidney cell	3a20b6a5-6652-4486-86bc-842c7c31c343	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	0635494f-d45d-48a9-81b1-5f1d4ac15835	normal	kidney	cortex of kidney	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	0635494f-d45d-48a9-81b1-5f1d4ac15835	TxK4_4
6d853375-b12a-4cbd-a60a-37e7324400a0	2019-10-24T171936.505978Z	4834STDY7002886_S1_L001_R2_001.fastq.gz	fastq.gz	read2	42865041101	c2fadf72-fab9-47a5-ae9f-50d97753d3ef	2019-10-23T144936.121618Z	7d4c8335faed154a54031b3a438a0fcfc52e6779dce7726171f7109fe0c8e215	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
eab0aeb5-593d-41b3-b96c-66d13ada0991	2019-10-23T144855.605595Z	4834STDY7002886_S1_L001_R2_001.fastq.gz	fastq.gz	read2	42865041101	c2fadf72-fab9-47a5-ae9f-50d97753d3ef	2019-10-23T144936.121618Z	7d4c8335faed154a54031b3a438a0fcfc52e6779dce7726171f7109fe0c8e215	application/gzip; dcp-type=data	9db33a18-ffb7-4e50-88e7-22b4f5d8bce3	4834STDY7002886_F17_KI_45N	0	kidney cell	6d273f72-f55c-4c8e-b91e-29e762194c3f	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
d0be5601-1df7-4d0a-b324-62de3d7fd460	2019-10-23T144855.605268Z	CZIKidney7587407_S1_L001_R1_001.fastq.gz	fastq.gz	read1	593089466	b869ef9d-300d-46e0-941f-ad0f036773b2	2019-10-23T144936.564794Z	330afac3a7c054fb8ebdf9d919042cc7e4c0843537d0ff29e0a2953bd05df792	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
05a28b33-ae4e-465d-9c81-d98d95d3765c	2019-10-23T190156.597001Z	CZIKidney7587407_S1_L001_R1_001.fastq.gz	fastq.gz	read1	593089466	b869ef9d-300d-46e0-941f-ad0f036773b2	2019-10-23T144936.564794Z	330afac3a7c054fb8ebdf9d919042cc7e4c0843537d0ff29e0a2953bd05df792	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
d0be5601-1df7-4d0a-b324-62de3d7fd460	2019-10-23T144855.605268Z	CZIKidney7587407_S1_L001_I1_001.fastq.gz	fastq.gz	index1	226815871	51c769a9-63ad-42bc-b3e5-eba1d9ce843f	2019-10-23T144936.225050Z	467e5944c0c7229135e0595efd888e9088f4abeb8015afac242898cc4a177092	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
05a28b33-ae4e-465d-9c81-d98d95d3765c	2019-10-23T190156.597001Z	CZIKidney7587407_S1_L001_I1_001.fastq.gz	fastq.gz	index1	226815871	51c769a9-63ad-42bc-b3e5-eba1d9ce843f	2019-10-23T144936.225050Z	467e5944c0c7229135e0595efd888e9088f4abeb8015afac242898cc4a177092	application/gzip; dcp-type=data	89849bc8-4b60-45a5-b1b0-869e29625599	CZIKidney7587407	0	kidney cell	b3ce1085-08dc-42ff-a609-6968315327a8	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	c98d14ec-8761-45f7-8e86-e63c188bd97f	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	c98d14ec-8761-45f7-8e86-e63c188bd97f	TxK1_4
