libraryId	experimentId	speciesId	organism	genomeFilePath	database	platform	libraryType	libraryInfo	readLength	runIds
SRX1022653	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		200	SRR2015489,SRR2015490
SRX1022654	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		200	SRR2015491,SRR2015492
SRX103649	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359063
SRX103650	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359065
SRX103651	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359066
SRX103652	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359067
SRX103653	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359069
SRX103669	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359087
SRX103670	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359088
SRX103671	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359089
SRX103672	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359090
SRX103673	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359091
SRX103677	SRP000401	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	PAIRED		202	SRR359094
SRX191947	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina Genome Analyzer IIx	SINGLE		36	SRR580383
SRX191948	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		36	SRR580384
SRX191949	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		36	SRR580385
SRX191950	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina Genome Analyzer IIx	SINGLE		36	SRR580386
SRX191951	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		36	SRR580387
SRX191952	GSE41367	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		36	SRR580388
SRX265354	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827423
SRX265355	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827424
SRX265356	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827425
SRX265360	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827429
SRX265361	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827430
SRX265362	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827431
SRX265366	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827435
SRX265367	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827436
SRX265368	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827437
SRX265372	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827441
SRX265373	SRP021083	6239	Caenorhabditis elegans	caenorhabditis_elegans/Caenorhabditis_elegans.WBcel235	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR827442
ERX2156389	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2099027
ERX2156390	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2099028
ERX2156391	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2099029
ERX2156955	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2099593
ERX2156956	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2099594
ERX2156957	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2099595
ERX2159569	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2102258
ERX2159570	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2102259
ERX2159571	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2102260
ERX2160326	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		119.8	ERR2103035
ERX2160327	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		119.59	ERR2103036
ERX2160328	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		119.615	ERR2103037
ERX2160329	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED			ERR2103038
ERX2160330	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2103039
ERX2160331	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103040
ERX2160332	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103041
ERX2160333	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103042
ERX2160334	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103043
ERX2160988	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103702
ERX2160989	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103703
ERX2160990	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103704
ERX2160991	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103705
ERX2160992	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103706
ERX2160993	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2103707
ERX2162332	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105046
ERX2162333	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105047
ERX2162334	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105048
ERX2162336	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105058
ERX2162337	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105059
ERX2162338	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105060
ERX2162339	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105061
ERX2162340	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2105062
ERX2162341	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2105063
ERX2162342	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105064
ERX2162343	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105065
ERX2162344	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		100	ERR2105066
ERX2162997	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105719
ERX2162998	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105720
ERX2162999	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105721
ERX2163000	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105722
ERX2163001	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105723
ERX2163002	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2105724
ERX2163609	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2106358
ERX2163610	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2106359
ERX2163611	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2106360
ERX2164584	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107339
ERX2164585	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107340
ERX2164586	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107341
ERX2164587	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107342
ERX2164588	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107343
ERX2164589	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107344
ERX2164664	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107419
ERX2164665	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107420
ERX2164666	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107421
ERX2164667	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107422
ERX2164668	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107423
ERX2164669	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107424
ERX2164670	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107425
ERX2164671	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107426
ERX2164672	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	PAIRED		125	ERR2107427
ERX2169481	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		16.99	ERR2112237
ERX2169482	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		18.75	ERR2112238
ERX2169483	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		19.69	ERR2112239
ERX2169484	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.96	ERR2112240
ERX2169485	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		18.91	ERR2112241
ERX2169486	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.17	ERR2112242
ERX2172904	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		26.77	ERR2116040
ERX2172905	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		27.85	ERR2116041
ERX2172906	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		25.88	ERR2116042
ERX2172909	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.38	ERR2116045
ERX2172910	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.47	ERR2116046
ERX2172911	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.63	ERR2116047
ERX2172912	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.05	ERR2116048
ERX2172913	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.00	ERR2116049
ERX2172914	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.39	ERR2116050
ERX2172915	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.92	ERR2116051
ERX2172916	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.97	ERR2116052
ERX2172917	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.98	ERR2116053
ERX2173699	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.93	ERR2116841
ERX2173700	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.57	ERR2116842
ERX2173701	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.87	ERR2116843
ERX2173702	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.10	ERR2116844
ERX2173703	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.92	ERR2116845
ERX2173704	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.15	ERR2116846
ERX2173705	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.94	ERR2116847
ERX2173706	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.86	ERR2116848
ERX2173707	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.69	ERR2116849
ERX2173750	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.17	ERR2116892
ERX2173751	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.80	ERR2116893
ERX2173752	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.53	ERR2116894
ERX2173753	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.05	ERR2116895
ERX2173754	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.95	ERR2116896
ERX2173755	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.61	ERR2116897
ERX2173756	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.06	ERR2116898
ERX2173757	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.19	ERR2116899
ERX2173758	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.84	ERR2116900
ERX2173759	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.49	ERR2116901
ERX2173760	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.82	ERR2116902
ERX2173761	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.56	ERR2116903
ERX2173762	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.84	ERR2116904
ERX2173763	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.49	ERR2116905
ERX2173764	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.46	ERR2116906
ERX2173930	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.95	ERR2117072
ERX2173931	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.96	ERR2117073
ERX2173932	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		30.08	ERR2117074
ERX2173936	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		29.14	ERR2117078
ERX2173937	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.72	ERR2117079
ERX2173938	ERP024551	7227	Drosophila melanogaster	drosophila_melanogaster/Drosophila_melanogaster.BDGP6.28	Ensembl	Illumina HiSeq 2500	SINGLE		28.84	ERR2117080
