#libraryId	excluded	comment	annotatorId	lastModificationDate
SRX1812657	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812658	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812659	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812660	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812661	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812663	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812664	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812665	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812666	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812667	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812668	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812669	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812670	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812672	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812673	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812674	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812675	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812676	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812677	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812678	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812679	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812681	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812682	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812683	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812684	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812685	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812686	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812687	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812688	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812689	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812691	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812692	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812693	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182778	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182779	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182780	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182781	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182782	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182783	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182784	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182785	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182786	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182787	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182788	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182789	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182790	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182791	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182792	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182793	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182794	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182795	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182796	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182797	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182798	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182799	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182800	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182801	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182802	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182803	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182804	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182805	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182806	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182807	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182808	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182809	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182810	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182811	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182812	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX182813	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1832823	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1832824	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833033	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833034	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833063	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833064	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833081	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833082	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833129	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833130	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833143	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833144	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833153	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833154	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833213	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833214	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833275	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833276	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833376	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833377	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833533	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833534	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833587	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833588	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833599	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833600	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833613	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833614	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833625	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833626	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833691	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833692	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833800	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833801	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833841	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833842	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833989	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1833990	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834004	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834005	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834028	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834029	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834036	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834037	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834077	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834078	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834257	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834258	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834259	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834260	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834287	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834288	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834299	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834300	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834403	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834404	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834419	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834420	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834473	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1834474	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX196389	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX196395	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1993812	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2006879	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX20786606	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235148	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235198	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235250	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235275	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235276	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235279	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235281	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235282	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235286	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235287	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235307	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235308	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235309	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235311	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235313	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235343	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2235370	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2269692	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487442	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487443	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487444	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487445	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487446	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487448	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487449	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487450	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487451	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487452	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487453	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487454	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487455	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487456	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487457	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2487458	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2532331	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2532332	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2532337	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX262987	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX262988	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX262989	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2711638	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276204	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276205	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276209	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276210	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276211	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276213	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX276215	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2829139	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2829720	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2883352	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2883361	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2883378	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX2992420	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX3322740	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX3322832	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX370299	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX380464	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX388838	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287109	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287110	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287111	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287112	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287113	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287114	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287115	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287116	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287117	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287118	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287119	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287120	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287121	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287122	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287123	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287125	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287126	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287127	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287128	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287130	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287131	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287132	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4287133	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554952	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554953	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554954	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554955	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554956	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554957	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554959	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4554961	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4611283	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794890	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794907	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794914	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794918	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794920	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794949	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX4794982	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX481992	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX482035	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5498716	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX569484	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5899768	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5899798	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5899978	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900052	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900099	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900193	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900206	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900213	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900276	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900305	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900326	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900332	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900636	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900651	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900729	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900735	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900770	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900776	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900778	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900824	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900862	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900881	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5900887	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901029	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901056	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901080	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901130	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901137	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901142	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901336	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901362	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901427	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901460	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901487	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901526	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901551	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5901576	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910198	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910199	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910200	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910201	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910202	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX5910203	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX6755113	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683062	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683080	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683268	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683351	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683353	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX683354	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685388	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685389	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685390	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685391	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685392	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685394	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685395	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX685396	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX696492	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX724892	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX747946	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX748053	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX748775	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX7509189	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX7509401	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX7509402	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX767103	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX767108	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX831206	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX831208	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484158	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484159	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484160	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484161	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484163	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484165	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484166	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484167	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484169	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484170	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484171	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484173	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX8484174	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
