#estLibraryId	stageId	anatEntityId	UberonId	estLibraryName
8122	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0203
8123	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0204
8124	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0205
8125	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0206
8126	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0208
8127	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0209
8128	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0210
8129	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0211
8130	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0212
8131	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0213
8132	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0214
8133	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0215
8134	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0216
8135	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0217
8136	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0218
8137	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0219
8138	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0220
8139	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0221
8140	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0222
8141	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0223
8142	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0225
8143	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0226
8144	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0227
8145	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0228
8146	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0229
8147	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0230
8148	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0231
8149	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0232
8150	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0233
8151	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0234
8152	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0237
8153	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0238
8154	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0243
8155	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0244
8156	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0245
8157	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0246
8158	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0247
8159	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0248
8160	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0249
8161	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0250
8162	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0251
8163	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1081
8164	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1152
8165	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1153
8166	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1154
8167	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1155
8168	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1156
8169	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1157
8170	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1158
8171	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1161
8172	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1162
8173	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1163
8174	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1164
8175	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1165
8176	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1169
8177	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1170
8178	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1171
8179	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1172
8180	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1173
8181	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1174
8182	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1176
8183	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1177
8184	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1178
8185	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1179
8186	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1180
8187	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1182
8188	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1183
8189	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1184
8190	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1186
8191	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1187
8192	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1188
8193	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1189
8194	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1191
8195	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1193
8196	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1194
8197	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1195
8198	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1196
8199	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1198
8200	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1199
8201	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1200
8202	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1201
8203	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1202
8204	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1203
8205	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1204
8206	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1205
8207	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1207
8208	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1209
8209	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1210
8210	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1211
8211	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1216
8312	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0026
8313	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0066
8314	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0068
8315	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0093
8316	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0097
8317	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0099
8318	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0100
8319	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0102
8320	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0103
8321	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0104
8322	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0107
8323	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0108
8324	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0109
8325	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0110
8326	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0123
8327	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0126
8328	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0127
8329	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0131
8330	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0133
8331	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0134
8332	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0135
8333	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0136
8334	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0137
8335	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0138
8336	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0139
8337	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0140
8338	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0141
8339	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0143
8340	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0144
8341	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0149
8342	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0150
8343	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0151
8344	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0152
8345	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0153
8346	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0154
8347	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0157
8348	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0158
8349	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0160
8350	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0161
8351	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0162
8352	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0163
8353	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0164
8354	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0165
8355	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0166
8356	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0167
8357	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0171
8358	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0172
8359	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0173
8360	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0176
8361	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0177
8362	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0178
8363	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0179
8364	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0180
8365	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0182
8366	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0183
8367	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0184
8368	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0185
8369	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0186
8370	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0187
8371	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0188
8372	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0189
8373	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0190
8374	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0191
8375	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0192
8376	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0193
8377	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0194
8378	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0195
8379	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0196
8380	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0197
8381	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0198
8382	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0199
8383	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0200
8384	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0201
8385	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0202
8386	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0203
8387	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0204
8388	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0205
8389	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0206
8390	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0207
8391	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0208
8392	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0209
8393	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0210
8394	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0211
8395	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0212
8396	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0213
8397	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0214
8398	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0215
8399	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0216
8400	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0217
8401	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0220
8402	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0221
8403	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0227
8404	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0229
8405	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0230
8406	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0231
8407	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0235
8408	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0236
8409	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0238
8410	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0239
8411	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0240
8412	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0241
8413	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0246
8414	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0247
8415	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0248
8416	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0249
8417	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0250
8418	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0253
8419	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0257
8420	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0264
8421	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0268
8422	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0269
8423	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0270
8424	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0271
8425	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0272
8426	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0273
8427	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0274
8428	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0276
8429	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0280
8430	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0283
8431	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0284
8432	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0287
8433	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0290
8434	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0291
8435	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0296
8436	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0297
8437	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0298
8438	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0300
8439	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0301
8440	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0302
8441	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0303
8442	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0304
8443	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0305
8444	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0306
8446	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0309
8447	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0310
8448	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0311
8449	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0314
8450	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0315
8451	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0317
8452	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0319
8453	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0320
8454	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0321
8455	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0323
8456	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0324
8457	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0326
8458	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0327
8459	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0332
8460	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0333
8461	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0335
8462	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0336
8463	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0340
8464	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0344
8465	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0353
8466	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0354
8467	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0356
8468	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0357
8469	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0359
8470	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0361
8471	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0362
8472	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0363
8473	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0364
8474	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0366
8475	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0380
8476	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0385
8478	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0393
8480	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0082
8481	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0193
8482	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0194
8483	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0195
8484	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0197
8485	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0198
8486	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0200
8487	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0201
8488	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0202
8489	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0203
8490	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0204
8491	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0210
8492	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0211
8493	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0212
8494	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0213
8516	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0105
8517	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0116
8518	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0134
8519	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0142
8520	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0146
8521	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0147
8522	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0164
8523	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0166
8524	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0167
8525	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0168
8526	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0170
8527	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0171
8528	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0173
8529	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0174
8530	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0175
8531	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0176
8532	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0177
8533	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0178
8534	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0179
8535	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0181
8536	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0182
8537	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0196
8630	UBERON:0000104	EV:0100348	UBERON:0000966	Human Retinal Pigment Epithelium cDNA
8636	HsapDv:0000087	EV:0100130	UBERON:0000006	Melton Human Islets HIZ1
8650	HsapDv:0000020	EHDAA2:0000002	UBERON:0000922	4-week-old human embryo cDNA library
8848	UBERON:0000104	EV:0100152	UBERON:0000014	NCI_CGAP_Skn3
8708	HsapDv:0000087	EV:0100119	UBERON:0001987	Human placenta cDNA expression library
8709	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human cDNA expression libraries
8719	HsapDv:0000087	EV:0100316	UBERON:0002240	451 (synonym: hlcc1) spinal cord
8720	HsapDv:0000087	EV:0100377	UBERON:0001134	451 (synonym: hlcc1) skeletal muscle
8788	HsapDv:0000037	EV:0100089	UBERON:0002107	Homo sapiens liver fetal (Kishimoto,T.)
8800	UBERON:0000104	UBERON:0000465	UBERON:0000465	Sugano Homo sapiens cDNA library
8893	UBERON:0000104	EV:0100055	UBERON:0002106	NIH_MGC_113
8820	HsapDv:0000087	EV:0100125	UBERON:0001911	Breast Cells Differential Display ARE-cDNA PCR
8840	UBERON:0000104	EV:0100130	UBERON:0000006	HR85 islet
8895	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens differential display (Yong LL)
8940	UBERON:0000104	EV:0100141	UBERON:0002418	HNC (Human Normal Cartilage)
8941	HsapDv:0000037	EV:0100164	UBERON:0000955	Human Fetal cDNA Library
8979	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0062
8980	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0063
8981	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0065
8982	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0067
8983	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0068
8984	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0089
8985	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0090
8986	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0091
8987	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0092
8988	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0093
8989	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0094
8990	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0100
8991	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0101
8992	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0114
8993	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0115
8994	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0120
8995	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0129
8997	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0137
8998	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0138
8999	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0147
9000	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0150
9001	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0151
9002	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0153
9003	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0155
9004	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0156
9005	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0159
9006	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0160
9007	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0161
9008	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0162
9009	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0164
9010	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0165
9011	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0173
9012	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0174
9013	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0344
9014	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0513
9015	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0612
9104	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0096
9105	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0097
9106	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0098
9107	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0100
9134	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0206
9135	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0209
9136	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0214
9139	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0170
9140	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0175
9142	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0275
9143	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0277
9144	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0281
9145	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0282
9146	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0288
9147	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0289
9148	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0294
9149	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0295
9150	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0313
9151	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0328
9152	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0329
9153	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0330
9154	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0334
9155	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0337
9156	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0338
9157	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0339
9158	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0345
9159	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0348
9160	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0349
9161	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0351
9162	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0365
9163	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0367
9164	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0374
9165	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0375
9167	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0405
9168	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0406
9169	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0407
9170	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0408
9171	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0410
9173	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0412
9174	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0428
9176	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0430
9178	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0432
9179	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0434
9180	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0437
9181	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0446
9182	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0461
9183	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0468
9184	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0470
9185	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0471
9186	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0473
9187	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0474
9188	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0486
9189	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0488
9190	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0493
9192	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0495
9193	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0496
9194	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0497
9195	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0498
9196	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0499
9197	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0500
9198	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0501
