"#libraryId"	"experimentId"	"comments"	"annotatorId"	"lastModificationDate"
"SRX1456879"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456880"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456881"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456882"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456883"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456884"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456885"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456886"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456887"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456888"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456889"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456890"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456891"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456892"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456893"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456894"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456895"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456896"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456897"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456898"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456899"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456900"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456901"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456902"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456903"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456904"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456905"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456906"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456907"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456908"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456909"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456910"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456911"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456912"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456913"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456914"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456915"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456916"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456917"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456918"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456919"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456920"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456921"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456922"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456923"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456924"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456925"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456926"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456927"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456928"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456929"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456930"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456931"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456932"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456933"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456934"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456935"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456936"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456937"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456938"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456939"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456940"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456941"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456942"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456943"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456944"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456945"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456946"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456947"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456948"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456949"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456950"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456951"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456952"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456953"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456954"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456955"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456956"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456957"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456958"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456959"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456960"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456961"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456962"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456963"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456964"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456965"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456966"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456967"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456968"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456969"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456970"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456971"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456972"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456973"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456974"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456975"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456976"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456977"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456978"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456979"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456980"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456981"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456982"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456983"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456984"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456985"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456986"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456987"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456988"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456989"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456990"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456991"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456992"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456993"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456994"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456995"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456996"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456997"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456998"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1456999"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457000"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457001"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457002"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457003"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457004"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457005"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457006"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457007"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457008"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457009"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457010"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457011"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457012"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457013"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457014"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457015"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457016"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457017"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457018"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457019"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457020"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457021"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457022"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457023"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457024"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457025"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457026"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457027"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457028"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457029"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457030"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457031"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457032"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457033"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457034"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457035"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457036"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457037"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457038"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457039"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457040"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457041"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457042"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457043"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457044"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457045"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457046"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457047"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457048"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457049"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457050"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457051"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457052"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX1457053"	"SRP066834"	"cells from organoids"	"ANN"	"2018-10-29"
"SRX386089"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386090"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386091"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386092"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386093"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386094"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386095"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386096"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386097"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX386098"	"SRP020490"	"cell culture"	"ANN"	"2019-01-14"
"SRX1092526"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX1092525"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX1092524"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX1058162"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX1092527"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX1092528"	"SRP059452"	"scRNA-seq from cultured Cumulus oocyte complexes (COCs), see PMID:27440443"	"ANN"	"2019-08-16"
"SRX2364140"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364141"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364142"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364143"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364144"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364145"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364146"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364147"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364148"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364149"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364150"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364151"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364152"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364153"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364154"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364155"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364156"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364157"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364158"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364159"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364160"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364161"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364162"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364163"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364164"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364165"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364166"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364167"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364168"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364169"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364170"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364171"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364172"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364173"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364174"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364175"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364176"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364177"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364178"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364179"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364180"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364181"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364182"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364183"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364184"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364185"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364186"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364187"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364188"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364189"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364190"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364191"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364192"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364193"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364194"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364195"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364196"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364197"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364198"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364199"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364200"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364201"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364202"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364203"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364204"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364205"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364206"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364207"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364208"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364209"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364210"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364211"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364212"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364213"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364214"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364215"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364216"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364217"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364218"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364219"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364220"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364221"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364222"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364223"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364224"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364225"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364226"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364227"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364228"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364229"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364230"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364231"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364232"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364233"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364234"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364235"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364236"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364237"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364238"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364239"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364240"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364241"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364242"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364243"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364244"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364245"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364246"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364247"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364248"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364249"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364250"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364251"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364252"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364253"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364254"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364255"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364256"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364257"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364258"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364259"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364260"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364261"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364262"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364263"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364264"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364265"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364266"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364267"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364268"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364269"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364270"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364271"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364272"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364273"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364274"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364275"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364276"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364277"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364278"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364279"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364280"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364281"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364282"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364283"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364284"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364285"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364286"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364287"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364288"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364289"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364290"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364291"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364292"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364293"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364294"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364295"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
"SRX2364296"	"SRP081477"	"cell line"	"AUC"	"2018-04-30"
