"experimentId"	"uberonId"	"uberonName"	"whitelist"	"cell_type"	"cell_type_harmonization"	"cellTypeId"	"cellTypeName"	"cellTypeAnnotationStatus"	"marker_gene_name_for_cell_type"	"markerGene_ID_UniProt_Ensembl"	"PMID"	"source"	"comment"	"annotatorId"	"lastModificationDate"	"tags"	"protocol"	"protocol_type"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Purkinje cell layer (PCL)"	"Purkinje cell layer (PCL)"	"CL:0000121"	"Purkinje cell"		"Pcp4"	"P63054"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Purkinje cell layer (PCL)"	"Purkinje cell layer (PCL)"	"CL:0000121"	"Purkinje cell"		"Pcp2"	"P12660"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Purkinje cell layer (PCL)"	"Purkinje cell layer (PCL)"	"CL:0000121"	"Purkinje cell"		"Gad1"	"P48318"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Purkinje cell layer (PCL)"	"Purkinje cell layer (PCL)"	"CL:0000121"	"Purkinje cell"		"Gad2"	"P48320"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Purkinje cell layer (PCL)"	"Purkinje cell layer (PCL)"	"CL:0000121"	"Purkinje cell"		"Necab2"	"Q91ZP9"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"Bergmann glia (BG)"	"Bergmann glia (BG)"	"CL:0000644"	"Bergmann glial cell"		"Gdf10"	"P97737"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"astrocyte"	"astrocyte"	"CL:0002603"	"astrocyte of the cerebellum"	"perfect match"	"Clu"	"Q06890"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP128511"	"UBERON:0002037"	"cerebellum"	"v2"	"astrocyte"	"astrocyte"	"CL:0002603"	"astrocyte of the cerebellum"	"perfect match"	"Apoe"	"P08226"	30320766	"Fig.1b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"CYP3A7"	"P24462"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"CYP2A7"	"P20853"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"CYP2A6"	"P11509"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"SCD"	"O00767"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"HMGCS1"	"Q01581"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"ACSS2"	"Q9NR19"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"TM7SF2"	"O76062"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"SEC16B"	"Q96JE7"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"SLBP"	"Q14493"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"RND3"	"P61587"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"PCK1"	"P35558"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"BCHE"	"P06276"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"G6PC"	"P35575"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"ALDH6A1"	"Q02252"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"RPP25L"	"Q8N5L8"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"HSD11B1"	"P28845"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"HAMP"	"P81172"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"GHR"	"P10912"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"HPR"	"P00739"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"GSTA2"	"P09210"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"AKR1C1"	"Q04828"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"hepatocyte"	"hepatocyte"	"CL:0000182"	"hepatocyte"	"perfect match"	"MASP2"	"O00187"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"MGP"	"P08493"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"SPARCL1"	"Q14515"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"TM4SF1"	"P30408"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"CLEC14A"	"Q86T13"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"CCL14"	"Q16627"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"CLEC1B"	"Q9P126"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"FCN2"	"Q15485"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"liver sinusoidal endothelial cell (LSEC)"	"liver sinusoidal endothelial cell (LSEC)"	"CL:0002262"	"endothelial cell of sinusoid"		"S100A13"	"Q99584"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"portal endothelial"	"portal endothelial"	"CL:0002543"	"vein endothelial cell"		"RAMP3"	"O60896"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"portal endothelial"	"portal endothelial"	"CL:0002543"	"vein endothelial cell"		"INMT"	"O95050"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"portal endothelial"	"portal endothelial"	"CL:0002543"	"vein endothelial cell"		"DNASE1L3"	"Q13609"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"portal endothelial"	"portal endothelial"	"CL:0002543"	"vein endothelial cell"		"LIFR"	"P42702"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"cholangiocyte"	"cholangiocyte"	"CL:1000488"	"cholangiocyte"		"KRT7"	"P08729"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"cholangiocyte"	"cholangiocyte"	"CL:1000488"	"cholangiocyte"		"KRT19"	"P08727"	30348985	"Fig.2d and Fig.6a"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"cholangiocyte"	"cholangiocyte"	"CL:1000488"	"cholangiocyte"		"SOX9"	"P48436"	30348985	"Fig.2d and Fig.6f"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"cholangiocyte"	"cholangiocyte"	"CL:1000488"	"cholangiocyte"		"EPCAM"	"P16422"	30348985	"Fig.2d and Fig.6b"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"ACTA2"	"P62736"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"COL1A1"	"P02452"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"RBP1"	"P09455"	30348985	"Fig.2d"		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"TAGLN"	"Q01995"	30348985	"Cluster 20 was identified as HSCs based on the expression of ACTA2, COL1A1, TAGLN, COL1A2, COL3A1, SPARC, and the expression of retinol binding protein 1 (RBP1) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"COL1A2"	"P08123"	30348985	"Cluster 20 was identified as HSCs based on the expression of ACTA2, COL1A1, TAGLN, COL1A2, COL3A1, SPARC, and the expression of retinol binding protein 1 (RBP1) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"COL3A1"	"P02461"	30348985	"Cluster 20 was identified as HSCs based on the expression of ACTA2, COL1A1, TAGLN, COL1A2, COL3A1, SPARC, and the expression of retinol binding protein 1 (RBP1) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"stellate cell"	"stellate cell"	"CL:0000632"	"hepatic stellate cell"		"SPARC"	"P09486"	30348985	"Cluster 20 was identified as HSCs based on the expression of ACTA2, COL1A1, TAGLN, COL1A2, COL3A1, SPARC, and the expression of retinol binding protein 1 (RBP1) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"inflammatory macrophage"	"inflammatory macrophage"	"CL:0000863"	"inflammatory macrophage"	"perfect match"	"S100A8"	"P05109"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"inflammatory macrophage"	"inflammatory macrophage"	"CL:0000863"	"inflammatory macrophage"	"perfect match"	"LYZ"	"P61626"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"inflammatory macrophage"	"inflammatory macrophage"	"CL:0000863"	"inflammatory macrophage"	"perfect match"	"S100A9"	"P06702"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"inflammatory macrophage"	"inflammatory macrophage"	"CL:0000863"	"inflammatory macrophage"	"perfect match"	"HLA-DPB1"	"P04440"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"non-inflammatory macrophage"	"non-inflammatory macrophage"	"CL:0000091"	"Kupffer cell"		"CD5L"	"O43866"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"non-inflammatory macrophage"	"non-inflammatory macrophage"	"CL:0000091"	"Kupffer cell"		"MARCO"	"Q9UEW3"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"non-inflammatory macrophage"	"non-inflammatory macrophage"	"CL:0000091"	"Kupffer cell"		"VSIG4"	"Q9Y279"	30348985	"Fig.2d"	"both inflammatory and non-inflammatory are put together as Kupffer cells in figure 2d, but text in the paper talks about Kupffer cell for non-inflammatory cells, as Uberon does also"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CD2"	"P06729"	30348985	"Fig.2d and Fig.9a"	"no more precise Uberon class so far, could may be 'CL:0000791 mature alpha-beta T cell' because CL:0002419 mature T cell, synonym: """"CD3e-positive T cell"""" EXACT []"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CD3D"	"P04234"	30348985	"Fig.2d and Fig.9a"	"no more precise Uberon class so far, could may be 'CL:0000791 mature alpha-beta T cell' because CL:0002419 mature T cell, synonym: """"CD3e-positive T cell"""" EXACT []"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"TRAC"	"P01848"	30348985	"Fig.2d and Fig.9a"	"no more precise Uberon class so far, could may be 'CL:0000791 mature alpha-beta T cell' because CL:0002419 mature T cell, synonym: """"CD3e-positive T cell"""" EXACT []"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"GZMK"	"P49863"	30348985	"Fig.2d"	"no more precise Uberon class so far, could may be 'CL:0000791 mature alpha-beta T cell' because CL:0002419 mature T cell, synonym: """"CD3e-positive T cell"""" EXACT []"	"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CCL5"	"P13501"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CCL4L2"	"Q8NHW4"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"PYHIN1"	"Q6K0P9"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"TRBC1"	"P01850"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"TRBC2"	"A0A5B9"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"GZMA"	"P12544"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CD3E"	"P07766"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"JUNB"	"P17275"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
"#SRP149989"	"UBERON:0001117"	"caudate lobe of liver"	"v2"	"CD3+ alpha-beta T cell"	"CD3+ alpha-beta T cell"	"CL:0000789"	"alpha-beta T cell"		"CD69"	"Q07108"	30348985	"In our five healthy NDD livers, we identified three clusters of CD3+ T cells. The most abundant population of T cells (Cluster 2) was characterized by the expression of CD2, CD3D, TRAC, GZMK, CCL5, CCL4L2, PYHIN1, TRBC1, TRBC2, GZMA, CD3E, JUNB, CD69, IL7R, DUSP2, IFNG, LTB, IL32, CD52 (Top DE genes) "		"ANN"	"01.10.19"	"scRNA-seq"	"10X Genomics"	"3'end"
