libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	uberonId	sex	strain	readLength	organism
SRX1457174	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457175	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457176	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457177	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457178	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457179	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457180	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457181	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457182	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457183	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457184	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457185	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457186	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457187	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457188	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457189	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457190	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457191	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457192	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457193	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457194	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457195	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457196	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457197	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457198	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457199	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457200	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457201	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457202	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457203	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457204	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457205	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457206	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457207	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457208	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457209	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457210	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457211	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457212	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457213	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457214	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457215	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457216	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457217	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000050	UBERON:0001950	(Missing)	(Missing)	100	Homo_sapiens
SRX1457218	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457219	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457220	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457221	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457222	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457223	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457224	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457225	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457226	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457227	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457228	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457229	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457230	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457231	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457232	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457233	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457234	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457235	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457236	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457237	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457238	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457239	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457240	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457241	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457242	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457243	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457244	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457245	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457246	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457247	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457248	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457249	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457250	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457251	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457252	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457253	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457254	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457255	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457256	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457257	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457258	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457259	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457260	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457261	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457262	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457263	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457264	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457265	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457266	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457267	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457268	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457269	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457270	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457271	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457272	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457273	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457274	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457275	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457276	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457277	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457278	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1457279	SRP066834	neural cell	CL:0002319	9606	Illumina HiSeq 2500	SMARTer Ultra Low	Full-length	PAIRED	Fetal neocortex	HsapDv:0000051	UBERON:0001950	(Missing)	(Missing)	96	Homo_sapiens
SRX1787822	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787823	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	64	Homo_sapiens
SRX1787825	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787826	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	64	Homo_sapiens
SRX1787827	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	64	Homo_sapiens
SRX1787837	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787848	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	64	Homo_sapiens
SRX1787849	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787854	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787855	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	64	Homo_sapiens
SRX1787863	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787864	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787866	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
SRX1787867	SRP075496	pancreatic A cell	CL:0000171	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000115	UBERON:0000006	M	White	63	Homo_sapiens
