libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX259275	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	late 2-cell embryo	Late 2-cell stage blastomere (46-48h post-fertilization)	Late 2-cell stage blastomere (46-48h post-fertilization)	GSM1112660	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406945	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259276	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	late 2-cell embryo	Late 2-cell stage blastomere (46-48h post-fertilization)	Late 2-cell stage blastomere (46-48h post-fertilization)	GSM1112661	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406946	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259277	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	late 2-cell embryo	Late 2-cell stage blastomere (46-48h post-fertilization)	Late 2-cell stage blastomere (46-48h post-fertilization)	GSM1112662	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406947	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259278	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	late 2-cell embryo	Late 2-cell stage blastomere (46-48h post-fertilization)	Late 2-cell stage blastomere (46-48h post-fertilization)	GSM1112663	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406948	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259309	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112694	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406979	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259310	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112695	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406980	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259311	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112696	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406981	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259312	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112697	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406982	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259313	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112698	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406983	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259314	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112699	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406984	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259315	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112700	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406985	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259316	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112701	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406986	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259317	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112702	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406987	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259318	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112703	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406988	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259319	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112704	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406989	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259320	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	mid 2-cell embryo	Mid 2-cell stage blastomere (34-40h post-fertilization)	Mid 2-cell stage blastomere (34-40h post-fertilization)	GSM1112705	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	CAST/EiJ(mother) x C57BL/6J(father)	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406990	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259210	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	2-cell embryo	2-cell stage blastomere	2-cell stage blastomere	GSM1112595	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	C57BL/6J	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406880	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259211	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	2-cell embryo	2-cell stage blastomere	2-cell stage blastomere	GSM1112596	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	C57BL/6J	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406881	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259212	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	2-cell embryo	2-cell stage blastomere	2-cell stage blastomere	GSM1112597	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	C57BL/6J	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406882	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259213	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	2-cell embryo	2-cell stage blastomere	2-cell stage blastomere	GSM1112598	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	C57BL/6J	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406883	scRNA-seq	SMART_seq	Full-length	NA	NA
SRX259214	SRP020490	Illumina HiSeq 2000	UBERON:0019249	2-cell stage embryo	CL:0000353	blastoderm cell		MmusDv:0000005	Theiler stage 02	2-cell embryo	2-cell stage blastomere	2-cell stage blastomere	GSM1112599	NA	NA	NA	perfect match	missing child term	not documented	(Missing)	C57BL/6J	10090	Paper PMID:29126398 dataset of mouse embryos (GEO accession: GSE45719), in which 42 F1 embryos of two mouse strains, CAST/Ei and C57BL/6, at 10 stages, including zygote, early 2-cell, middle 2-cell, later 2-cell, 4-cell, 8-cell, 16-cell, early blast, middle blast and later blast stages, were used to determine the expression of maternal and paternal alleles	ANN	2019-11-26	NA	NA	SRS406884	scRNA-seq	SMART_seq	Full-length	NA	NA
