libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX995941	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910561	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995942	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910559	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995943	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910560	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995944	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910558	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995945	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910557	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995946	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910556	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995947	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910555	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995948	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910554	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995949	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910553	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995950	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910552	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995951	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910551	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995952	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910549	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995953	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910547	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
SRX995954	SRP057196	NextSeq 500	UBERON:0000956	cerebral cortex	CL:0002609	neuron of cerebral cortex		HsapDv:0000131	37-year-old human stage	cortex	neurons	postnatal 37 years	AB_S11	NA	NA	NA	perfect match	perfect match	not documented	(Missing)	(Missing)	9606	PMID:26060301 We used single cell RNA sequencing to interrogate the heterogeneity of the adult human cortex in an approach that combines transcriptome-wide analysis with single cell resolution. Brain tissue was obtained from living subjects who underwent temporal lobectomy for medically refractory seizures and mesial temporal sclerosis (MTS). In these patients, a small piece (0.5–3 g) of anterior temporal lobe was resected during the surgical approach to deeper areas of the brain and was considered normal by all detectable means including electroencephalogram (EEG) and pathological examination. We also performed a set of experiments with cortex from prenatal brain at the age of 16–18 weeks postgestation.	ANN	2019-11-26	NA	NA	SRS910548	scRNA-seq	SMARTer Ultra Low	Full-length	NA	NA
