Uberon ID	Uberon name	female	male	hermaphrodite
CL:0000295	somatotropin secreting cell	F	F	F
CL:0000300	gamete	F	F	F
CL:0000301	pole cell	F	F	F
CL:0000306	crystallin accumulating cell	F	F	F
CL:0000307	tracheal epithelial cell	F	F	F
CL:0000308	metal ion accumulating cell	F	F	F
CL:0000309	copper accumulating cell	F	F	F
CL:0000310	iron accumulating cell	F	F	F
CL:0000311	keratin accumulating cell	F	F	F
CL:0000312	keratinocyte	F	F	F
CL:0000313	serous secreting cell	F	F	F
CL:0000314	milk secreting cell	F	F	F
CL:0000315	tears secreting cell	F	F	F
CL:0000317	sebum secreting cell	F	F	F
CL:0000318	sweat secreting cell	F	F	F
CL:0000319	mucus secreting cell	F	F	F
CL:0000321	seminal fluid secreting cell	F	F	F
CL:0000322	pneumocyte	F	F	F
CL:0000323	lysozyme secreting cell	F	F	F
CL:0000324	metanephric mesenchyme stem cell	F	F	F
CL:0000325	stuff accumulating cell	F	F	F
CL:0000326	glycogen accumulating cell	F	F	F
CL:0000327	extracellular matrix secreting cell	F	F	F
CL:0000328	myelin accumulating cell	F	F	F
CL:0000329	oxygen accumulating cell	F	F	F
CL:0000333	migratory neural crest cell	F	F	F
CL:0000334	vegetative cell (sensu Fungi)	F	F	F
CL:0000335	mesenchyme condensation cell	F	F	F
CL:0000336	adrenal medulla chromaffin cell	F	F	F
CL:0000338	neuroblast (sensu Nematoda and Protostomia)	F	F	F
CL:0000339	glioblast (sensu Vertebrata)	F	F	F
CL:0000340	glioblast (sensu Nematoda and Protostomia)	F	F	F
CL:0000341	pigment cell (sensu Nematoda and Protostomia)	F	F	F
CL:0000342	pigment cell (sensu Vertebrata)	F	F	F
CL:0000343	visual pigment cell (sensu Vertebrata)	F	F	F
CL:0000345	dental papilla cell	F	F	F
CL:0000346	hair follicle dermal papilla cell	F	F	F
CL:0000347	scleral cell	F	F	F
CL:0000348	choroidal cell of the eye	F	F	F
CL:0000349	extraembryonic cell	F	F	F
CL:0000350	amnioserosal cell	F	F	F
CL:0000351	trophoblast cell	F	F	F
CL:0000352	epiblast cell	F	F	F
CL:0000353	blastoderm cell	F	F	F
CL:0000354	blastemal cell	F	F	F
CL:0000355	multi-potent skeletal muscle stem cell	F	F	F
CL:0000356	hair matrix stem cell	F	F	F
CL:0000357	stratified epithelial stem cell	F	F	F
CL:0000358	sphincter associated smooth muscle cell	F	F	F
CL:0000359	vascular associated smooth muscle cell	F	F	F
CL:0000360	morula cell	F	F	F
CL:0000361	gastrula cell	F	F	F
CL:0000362	epidermal cell	F	F	F
CL:0000365	animal zygote	F	F	F
CL:0000367	sheath cell (sensu Nematoda)	F	F	F
CL:0000371	protoplast	F	F	F
CL:0000372	tormogen cell	F	F	F
CL:0000373	histoblast	F	F	F
CL:0000374	trichogen cell	F	F	F
CL:0000376	humidity receptor cell	F	F	F
CL:0000377	tracheoblast	F	F	F
CL:0000378	support cell (sensu Nematoda and Protostomia)	F	F	F
CL:0000379	sensory processing neuron	F	F	F
CL:0000380	thecogen cell	F	F	F
CL:0000381	neurosecretory neuron	F	F	F
CL:0000382	scolopale cell	F	F	F
CL:0000383	nephrogenic mesenchyme stem cell	F	F	F
CL:0000384	ligament cell	F	F	F
CL:0000385	prohemocyte (sensu Nematoda and Protostomia)	F	F	F
CL:0000386	attachment cell	F	F	F
CL:0000387	hemocyte (sensu Nematoda and Protostomia)	F	F	F
CL:0000388	tendon cell	F	F	F
CL:0000389	socket cell (sensu Nematoda)	F	F	F
CL:0000390	blood cell (sensu Nematoda and Protostomia)	F	F	F
CL:0000391	podocyte (sensu Diptera)	F	F	F
CL:0000392	crystal cell	F	F	F
CL:0000393	electrically responsive cell	F	F	F
CL:0000394	plasmatocyte	F	F	F
CL:0000395	procrystal cell	F	F	F
CL:0000396	lamellocyte	F	F	F
CL:0000397	ganglion interneuron	F	F	F
CL:0000398	polygonal cell	F	F	F
CL:0000401	macrophage (sensu Diptera)	F	F	F
CL:0000402	CNS interneuron	F	F	F
CL:0000404	electrically signaling cell	F	F	F
CL:0000405	neuroepidermoblast	F	F	F
CL:0000406	CNS short range interneuron	F	F	F
CL:0000407	scolopidial ligament cell	F	F	F
CL:0000408	male gamete	F	F	F
CL:0000409	scolopidial sheath cell	F	F	F
CL:0000410	CNS long range interneuron	F	F	F
CL:0000411	flatworm hypodermal cell	F	F	F
CL:0000412	polyploid cell	F	F	F
CL:0000413	haploid cell	F	F	F
CL:0000415	diploid cell	F	F	F
CL:0000416	polytene cell	F	F	F
CL:0000417	endopolyploid cell	F	F	F
CL:0000418	arcade cell	F	F	F
CL:0000419	seam cell	F	F	F
CL:0000420	syncytial epithelial cell	F	F	F
CL:0000421	coelomocyte	F	F	F
CL:0000422	mitogenic signaling cell	F	F	F
CL:0000423	tip cell	F	F	F
CL:0000424	excretory cell	F	F	F
CL:0000425	pore cell	F	F	F
CL:0000426	scaffold cell	F	F	F
CL:0000427	GLR cell	F	F	F
CL:0000428	yolk cell	F	F	F
CL:0000429	imaginal disc cell	F	F	F
CL:0000430	xanthophore cell	F	F	F
CL:0000431	iridophore	F	F	F
CL:0000432	reticular cell	F	F	F
CL:0000434	eccrine cell	F	F	F
CL:0000435	alkali secreting cell	F	F	F
CL:0000436	vaginal lubricant secreting cell	T	F	F
CL:0000437	gonadtroph	F	F	F
CL:0000438	luteinizing hormone secreting cell	F	F	F
CL:0000439	prolactin secreting cell	F	F	F
CL:0000440	melanocyte stimulating hormone secreting cell	F	F	F
CL:0000441	follicle stem cell	T	F	F
CL:0000442	follicular dendritic cell	F	F	F
CL:0000443	calcitonin secreting cell	F	F	F
CL:0000444	obliquely striated muscle cell	F	F	F
CL:0000445	apoptosis fated cell	F	F	F
CL:0000446	chief cell of parathyroid gland	F	F	F
CL:0000447	carbohydrate secreting cell	F	F	F
CL:0000448	white fat cell	F	F	F
CL:0000449	brown fat cell	F	F	F
CL:0000451	dendritic cell	F	F	F
CL:0000452	thyroid hormone secreting cell	F	F	F
CL:0000453	Langerhans cell	F	F	F
CL:0000454	epinephrine secreting cell	F	F	F
CL:0000456	mineralocorticoid secreting cell	F	F	F
CL:0000457	biogenic amine secreting cell	F	F	F
CL:0000458	serotonin secreting cell	F	F	F
CL:0000459	noradrenergic cell	F	F	F
CL:0000460	glucocorticoid secreting cell	F	F	F
CL:0000462	adepithelial cell	F	F	F
CL:0000463	epidermal cell (sensu arthropoda)	F	F	F
CL:0000464	epidermoblast	F	F	F
CL:0000465	cardioblast (sensu Arthropoda)	F	F	F
CL:0000467	adrenocorticotropic hormone secreting cell	F	F	F
CL:0000468	neuroglioblast	F	F	F
CL:0000469	ganglion mother cell	F	F	F
CL:0000470	digestive enzyme secreting cell	F	F	F
CL:0000473	defensive cell	F	F	F
CL:0000474	pericardial nephrocyte	F	F	F
CL:0000476	thyrotroph	F	F	F
CL:0000477	ovarian follicle cell	T	F	F
CL:0000478	oxytocin stimulating hormone secreting cell	F	F	F
CL:0000479	vasopressin stimulating hormone secreting cell	F	F	F
CL:0000480	secretin stimulating hormone secreting cell	F	F	F
CL:0000481	cholecystokin stimulating hormone secreting cell	F	F	F
CL:0000482	juvenile hormone secreting cell	F	F	F
CL:0000483	bombesin stimulating hormone secreting cell	F	F	F
CL:0000484	connective tissue type mast cell	F	F	F
CL:0000485	mucosal type mast cell	F	F	F
CL:0000486	garland cell	F	F	F
CL:0000487	oenocyte	F	F	F
CL:0000488	visible light photoreceptor cell	F	F	F
CL:0000489	scotopic photoreceptor cell	F	F	F
CL:0000490	photopic photoreceptor cell	F	F	F
CL:0000492	CD4-positive helper T cell	F	F	F
CL:0000494	UV sensitive photoreceptor cell	F	F	F
CL:0000495	blue sensitive photoreceptor cell	F	F	F
CL:0000496	green sensitive photoreceptor cell	F	F	F
CL:0000497	red sensitive photoreceptor cell	F	F	F
CL:0000498	inhibitory interneuron	F	F	F
CL:0000499	stromal cell	F	F	F
CL:0000500	follicular epithelial cell	F	F	F
CL:0000501	granulosa cell	F	F	F
CL:0000502	type D enteroendocrine cell	F	F	F
CL:0000503	theca cell	T	F	F
CL:0000504	enterochromaffin-like cell	F	F	F
CL:0000505	substance P secreting cell	F	F	F
CL:0000506	enkephalin secreting cell	F	F	F
CL:0000507	endorphin secreting cell	F	F	F
CL:0000508	type G enteroendocrine cell	F	F	F
CL:0000509	gastrin secreting cell	F	F	F
CL:0000510	paneth cell	F	F	F
CL:0000511	androgen binding protein secreting cell	F	F	F
CL:0000512	paracrine cell	F	F	F
CL:0000513	cardiac muscle myoblast	F	F	F
CL:0000514	smooth muscle myoblast	F	F	F
CL:0000515	skeletal muscle myoblast	F	F	F
CL:0000516	perineuronal satellite cell	F	F	F
CL:0000517	macrophage derived foam cell	F	F	F
CL:0000518	phagocyte (sensu Vertebrata)	F	F	F
CL:0000519	phagocyte (sensu Nematoda and Protostomia)	F	F	F
CL:0000520	prokaryotic cell	F	F	F
CL:0000521	fungal cell	F	F	F
CL:0000523	mononuclear cytotrophoblast cell	F	F	F
CL:0000524	spheroplast	F	F	F
CL:0000525	syncytiotrophoblast cell	T	F	F
CL:0000526	afferent neuron	F	F	F
CL:0000527	efferent neuron	F	F	F
CL:0000528	nitrergic neuron	F	F	F
CL:0000529	pigmented epithelial cell	F	F	F
CL:0000530	primary neuron	F	F	F
CL:0000531	primary sensory neuron	F	F	F
CL:0000532	CAP motoneuron	F	F	F
CL:0000533	primary motor neuron	F	F	F
CL:0000534	primary interneuron	F	F	F
CL:0000535	secondary neuron	F	F	F
CL:0000536	secondary motor neuron	F	F	F
CL:0000540	neuron	F	F	F
CL:0000541	melanoblast	F	F	F
CL:0000542	lymphocyte	F	F	F
CL:0000544	slowly adapting mechanoreceptor cell	F	F	F
CL:0000545	T-helper 1 cell	F	F	F
CL:0000546	T-helper 2 cell	F	F	F
CL:0000547	proerythroblast	F	F	F
CL:0000548	animal cell	F	F	F
CL:0000549	basophilic erythroblast	F	F	F
CL:0000550	polychromatophilic erythroblast	F	F	F
CL:0000551	unimodal nocireceptor	F	F	F
CL:0000552	orthochromatic erythroblast	F	F	F
CL:0000553	megakaryocyte progenitor cell	F	F	F
CL:0000554	gastrin stimulating hormone secreting cell	F	F	F
CL:0000555	neuronal brush cell	F	F	F
CL:0000556	megakaryocyte	F	F	F
CL:0000557	granulocyte monocyte progenitor cell	F	F	F
CL:0000558	reticulocyte	F	F	F
CL:0000559	promonocyte	F	F	F
CL:0000560	band form neutrophil	F	F	F
CL:0000561	amacrine cell	F	F	F
CL:0000562	nucleate erythrocyte	F	F	F
CL:0000563	endospore	F	F	F
CL:0000564	neutrophilic promyelocyte	F	F	F
CL:0000565	fat body cell	F	F	F
CL:0000566	angioblastic mesenchymal cell	F	F	F
CL:0000567	polymodal nocireceptor	F	F	F
CL:0000568	amine precursor uptake and decarboxylation cell	F	F	F
CL:0000569	cardiac mesenchymal cell	F	F	F
CL:0000570	parafollicular cell	F	F	F
CL:0000571	leucophore	F	F	F
CL:0000573	retinal cone cell	F	F	F
CL:0000574	erythrophore	F	F	F
CL:0000575	corneal epithelial cell	F	F	F
CL:0000576	monocyte	F	F	F
CL:0000577	type EC enteroendocrine cell	F	F	F
CL:0000578	experimentally modified cell in vitro	F	F	F
CL:0000579	border follicle cell	T	F	F
CL:0000580	neutrophilic myelocyte	F	F	F
CL:0000581	peritoneal macrophage	F	F	F
CL:0000582	neutrophilic metamyelocyte	F	F	F
CL:0000583	alveolar macrophage	F	F	F
CL:0000584	enterocyte	F	F	F
CL:0000586	germ cell	F	F	F
CL:0000587	cold sensing thermoreceptor cell	F	F	F
CL:0000588	odontoclast	F	F	F
CL:0000589	cochlear inner hair cell	F	F	F
CL:0000590	small luteal cell	T	F	F
CL:0000591	warmth sensing thermoreceptor cell	F	F	F
CL:0000592	large luteal cell	T	F	F
CL:0000593	androgen secreting cell	F	F	F
CL:0000594	skeletal muscle satellite cell	F	F	F
CL:0000595	enucleate erythrocyte	F	F	F
CL:0000596	sexual spore	F	F	F
CL:0000597	microconidium	F	F	F
CL:0000598	pyramidal neuron	F	F	F
CL:0000599	conidium	F	F	F
CL:0000600	heterokaryon	F	F	F
CL:0000601	outer hair cell	F	F	F
CL:0000602	pressoreceptor cell	F	F	F
CL:0000603	dikaryon	F	F	F
CL:0000604	retinal rod cell	F	F	F
CL:0000605	fungal asexual spore	F	F	F
CL:0000606	macroconidium	F	F	F
CL:0000607	ascospore	F	F	F
CL:0000608	zygospore	F	F	F
CL:0000609	vestibular hair cell	F	F	F
CL:0000611	eosinophil progenitor cell	F	F	F
CL:0000612	eosinophilic myelocyte	F	F	F
CL:0000613	basophil progenitor cell	F	F	F
CL:0000614	basophilic myelocyte	F	F	F
CL:0000615	basidiospore	F	F	F
CL:0000617	GABAergic neuron	F	F	F
CL:0000618	sheath cell	F	F	F
CL:0000619	support cell (sensu Nematoda)	F	F	F
CL:0000621	fusion competent myoblast	F	F	F
CL:0000622	acinar cell	F	F	F
CL:0000623	natural killer cell	F	F	F
CL:0000624	CD4-positive, alpha-beta T cell	F	F	F
CL:0000625	CD8-positive, alpha-beta T cell	F	F	F
CL:0000626	olfactory granule cell	F	F	F
CL:0000627	transporting cell	F	F	F
CL:0000628	photosynthetic cell	F	F	F
CL:0000629	storage cell	F	F	F
CL:0000630	supportive cell	F	F	F
CL:0000631	labyrinth supporting cell	F	F	F
CL:0000632	hepatic stellate cell	F	F	F
CL:0000633	Hensen cell	F	F	F
CL:0000634	Claudius cell	F	F	F
CL:0000635	Deiter's cell	F	F	F
CL:0000636	Mueller cell	F	F	F
CL:0000637	chromophil cell of anterior pituitary gland	F	F	F
CL:0000638	acidophil cell of pars distalis of adenohypophysis	F	F	F
CL:0000639	basophil cell of pars distalis of adenohypophysis	F	F	F
CL:0000641	chromophobe cell	F	F	F
CL:0000642	folliculostellate cell	F	F	F
CL:0000644	Bergmann glial cell	F	F	F
CL:0000645	pituicyte	F	F	F
CL:0000646	basal cell	F	F	F
CL:0000647	multinucleated giant cell	F	F	F
CL:0000648	kidney granular cell	F	F	F
CL:0000649	prickle cell	F	F	F
CL:0000650	mesangial cell	F	F	F
CL:0000651	mucous neck cell	F	F	F
CL:0000652	pinealocyte	F	F	F
CL:0000653	glomerular visceral epithelial cell	F	F	F
CL:0000654	primary oocyte	T	F	T
CL:0000655	secondary oocyte	T	F	T
CL:0000656	primary spermatocyte	F	T	F
CL:0000657	secondary spermatocyte	F	T	F
CL:0000658	cuticle secreting cell	F	F	F
CL:0000659	eggshell secreting cell	F	F	F
CL:0000660	glycocalyx secreting cell	F	F	F
CL:0000661	distal tip cell (sensu Nematoda)	F	F	F
CL:0000662	neuroglioblast (sensu Nematoda)	F	F	F
CL:0000663	valve cell	F	F	F
CL:0000664	closable valve cell	F	F	F
CL:0000665	permanently open valve cell	F	F	F
CL:0000666	fenestrated cell	F	F	F
CL:0000667	collagen secreting cell	F	F	F
CL:0000669	pericyte cell	F	F	F
CL:0000670	primordial germ cell	F	F	F
CL:0000671	centripetally migrating follicle cell	T	F	F
CL:0000673	Kenyon cell	F	F	F
CL:0000674	interfollicle cell	F	F	F
CL:0000675	female gamete	F	F	F
CL:0000676	cap cell	F	F	F
CL:0000677	gut absorptive cell	F	F	F
CL:0000678	commissural neuron	F	F	F
CL:0000679	glutamatergic neuron	F	F	F
CL:0000680	muscle precursor cell	F	F	F
CL:0000681	radial glial cell	F	F	F
CL:0000682	M cell of gut	F	F	F
CL:0000683	ependymoglial cell	F	F	F
CL:0000684	littoral cell of liver	F	F	F
CL:0000686	cerebrospinal fluid secreting cell	F	F	F
CL:0000687	R1 photoreceptor cell	F	F	F
CL:0000688	perijunctional fibroblast	F	F	F
CL:0000689	myoendocrine cell	F	F	F
CL:0000690	R2 photoreceptor cell	F	F	F
CL:0000691	stellate interneuron	F	F	F
CL:0000692	terminal Schwann cell	F	F	F
CL:0000693	neuroglioform cell	F	F	F
CL:0000694	R3 photoreceptor cell	F	F	F
CL:0000695	Cajal-Retzius cell	F	F	F
CL:0000696	PP cell	F	F	F
CL:0000697	R4 photoreceptor cell	F	F	F
CL:0000699	paraganglial type 1 cell	F	F	F
CL:0000700	dopaminergic neuron	F	F	F
CL:0000701	paraganglia type 2 cell	F	F	F
CL:0000702	R5 photoreceptor cell	F	F	F
CL:0000703	sustentacular cell	F	F	F
CL:0000704	endothelial tip cell	F	F	F
CL:0000705	R6 photoreceptor cell	F	F	F
CL:0000706	choroid plexus epithelial cell	F	F	F
CL:0000707	R7 photoreceptor cell	F	F	F
CL:0000708	leptomeningeal cell	F	F	F
CL:0000709	R8 photoreceptor cell	F	F	F
CL:0000710	neurecto-epithelial cell	F	F	F
CL:0000711	cumulus cell	F	F	F
CL:0000712	stratum granulosum cell	F	F	F
CL:0000713	corona radiata cell	F	F	F
CL:0000715	embryonic crystal cell	F	F	F
CL:0000716	lymph gland crystal cell	F	F	F
CL:0000717	fusimotor neuron	F	F	F
CL:0000718	compound eye cone cell	F	F	F
CL:0000719	posterior cone cell (sensu Endopterygota)	F	F	F
CL:0000720	anterior cone cell (sensu Endopterygota)	F	F	F
CL:0000721	equatorial cone cell (sensu Endopterygota)	F	F	F
CL:0000722	cystoblast	F	F	F
CL:0000723	somatic stem cell	F	F	F
CL:0000724	heterocyst	F	F	F
CL:0000725	nitrogen fixing cell	F	F	F
CL:0000726	chlamydospore	F	F	F
CL:0000727	primary pigment cell	F	F	F
CL:0000728	secondary pigment cell	F	F	F
CL:0000729	tertiary pigment cell	F	F	F
CL:0000730	leading edge cell	F	F	F
CL:0000731	urothelial cell	F	F	F
CL:0000732	amoeboid cell	F	F	F
CL:0000733	lymph gland plasmatocyte	F	F	F
CL:0000734	embryonic gland plasmatocyte	F	F	F
CL:0000735	lymph gland hemocyte	F	F	F
CL:0000736	embryonic gland hemocyte	F	F	F
CL:0000737	striated muscle cell	F	F	F
CL:0000738	leukocyte	F	F	F
CL:0000740	retinal ganglion cell	F	F	F
CL:0000741	spinal accessory motor neuron	F	F	F
CL:0000742	periarticular chondrocyte	F	F	F
CL:0000743	hypertrophic chondrocyte	F	F	F
CL:0000744	columnar chondrocyte	F	F	F
CL:0000745	retina horizontal cell	F	F	F
CL:0000746	cardiac muscle cell	F	F	F
CL:0000747	cyanophore	F	F	F
CL:0000748	retinal bipolar neuron	F	F	F
CL:0000749	ON-bipolar cell	F	F	F
CL:0000750	OFF-bipolar cell	F	F	F
CL:0000751	rod bipolar cell	F	F	F
CL:0000752	cone retinal bipolar cell	F	F	F
CL:0000753	type 1 cone bipolar cell (sensu Mus)	F	F	F
CL:0000754	type 2 cone bipolar cell (sensu Mus)	F	F	F
CL:0000755	type 3 cone bipolar cell (sensu Mus)	F	F	F
CL:0000756	type 4 cone bipolar cell (sensu Mus)	F	F	F
CL:0000757	type 5 cone bipolar cell (sensu Mus)	F	F	F
CL:0000758	type 6 cone bipolar cell (sensu Mus)	F	F	F
CL:0000759	type 7 cone bipolar cell (sensu Mus)	F	F	F
CL:0000760	type 8 cone bipolar cell (sensu Mus)	F	F	F
CL:0000761	type 9 cone bipolar cell (sensu Mus)	F	F	F
CL:0000762	nucleated thrombocyte	F	F	F
CL:0000763	myeloid cell	F	F	F
CL:0000764	erythroid lineage cell	F	F	F
CL:0000765	erythroblast	F	F	F
CL:0000766	myeloid leukocyte	F	F	F
CL:0000767	basophil	F	F	F
CL:0000768	immature basophil	F	F	F
CL:0000769	basophilic metamyelocyte	F	F	F
CL:0000770	band form basophil	F	F	F
CL:0000771	eosinophil	F	F	F
CL:0000772	immature eosinophil	F	F	F
CL:0000773	eosinophilic metamyelocyte	F	F	F
CL:0000774	band form eosinophil	F	F	F
CL:0000775	neutrophil	F	F	F
CL:0000776	immature neutrophil	F	F	F
CL:0000777	mesangial phagocyte	F	F	F
CL:0000778	mononuclear osteoclast	F	F	F
CL:0000779	multinuclear osteoclast	F	F	F
CL:0000780	multinuclear odontoclast	F	F	F
CL:0000781	mononuclear odontoclast	F	F	F
CL:0000782	myeloid dendritic cell	F	F	F
CL:0000783	multinucleated phagocyte	F	F	F
CL:0000784	plasmacytoid dendritic cell	F	F	F
CL:0000785	mature B cell	F	F	F
CL:0000786	plasma cell	F	F	F
CL:0000787	memory B cell	F	F	F
CL:0000788	naive B cell	F	F	F
CL:0000789	alpha-beta T cell	F	F	F
CL:0000790	immature alpha-beta T cell	F	F	F
CL:0000791	mature alpha-beta T cell	F	F	F
CL:0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	F	F	F
CL:0000793	CD4-positive, alpha-beta intraepithelial T cell	F	F	F
CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	F	F	F
CL:0000795	CD8-positive, alpha-beta regulatory T cell	F	F	F
CL:0000796	CD8-alpha-beta-positive, alpha-beta intraepithelial T cell	F	F	F
CL:0000797	alpha-beta intraepithelial T cell	F	F	F
CL:0000798	gamma-delta T cell	F	F	F
CL:0000799	immature gamma-delta T cell	F	F	F
CL:0000800	mature gamma-delta T cell	F	F	F
CL:0000801	gamma-delta intraepithelial T cell	F	F	F
CL:0000802	CD8-alpha alpha positive, gamma-delta intraepithelial T cell	F	F	F
CL:0000803	CD4-negative CD8-negative gamma-delta intraepithelial T cell	F	F	F
CL:0000805	immature single positive thymocyte	F	F	F
CL:0000806	DN2 thymocyte	F	F	F
CL:0000807	DN3 thymocyte	F	F	F
CL:0000808	DN4 thymocyte	F	F	F
CL:0000809	double-positive, alpha-beta thymocyte	F	F	F
CL:0000810	CD4-positive, alpha-beta thymocyte	F	F	F
CL:0000811	CD8-positive, alpha-beta thymocyte	F	F	F
CL:0000813	memory T cell	F	F	F
CL:0000814	mature NK T cell	F	F	F
CL:0000815	regulatory T cell	F	F	F
CL:0000816	immature B cell	F	F	F
CL:0000817	precursor B cell	F	F	F
CL:0000818	transitional stage B cell	F	F	F
CL:0000819	B-1 B cell	F	F	F
CL:0000820	B-1a B cell	F	F	F
CL:0000821	B-1b B cell	F	F	F
CL:0000822	B-2 B cell	F	F	F
CL:0000823	immature natural killer cell	F	F	F
CL:0000824	mature natural killer cell	F	F	F
CL:0000825	pro-NK cell	F	F	F
CL:0000826	pro-B cell	F	F	F
CL:0000827	pro-T cell	F	F	F
CL:0000828	thromboblast	F	F	F
CL:0000829	basophilic myeloblast	F	F	F
CL:0000830	basophilic promyelocyte	F	F	F
CL:0000831	mast cell progenitor	F	F	F
CL:0000832	eosinophilic myeloblast	F	F	F
CL:0000833	eosinophilic promyelocyte	F	F	F
CL:0000834	neutrophil progenitor cell	F	F	F
CL:0000835	myeloblast	F	F	F
CL:0000836	promyelocyte	F	F	F
CL:0000837	hematopoietic multipotent progenitor cell	F	F	F
CL:0000838	lymphoid lineage restricted progenitor cell	F	F	F
CL:0000839	myeloid lineage restricted progenitor cell	F	F	F
CL:0000840	immature conventional dendritic cell	F	F	F
CL:0000841	mature conventional dendritic cell	F	F	F
CL:0000842	mononuclear cell	F	F	F
CL:0000843	follicular B cell	F	F	F
CL:0000844	germinal center B cell	F	F	F
CL:0000845	marginal zone B cell	F	F	F
CL:0000846	vestibular dark cell	F	F	F
CL:0000847	ciliated olfactory receptor neuron	F	F	F
CL:0000848	microvillous olfactory receptor neuron	F	F	F
CL:0000849	crypt olfactory receptor neuron	F	F	F
CL:0000850	serotonergic neuron	F	F	F
CL:0000851	neuromast mantle cell	F	F	F
CL:0000852	neuromast support cell	F	F	F
CL:0000853	olfactory epithelial support cell	F	F	F
CL:0000854	interneuromast cell	F	F	F
CL:0000855	sensory hair cell	F	F	F
CL:0000856	neuromast hair cell	F	F	F
CL:0000857	slow muscle myoblast	F	F	F
CL:0000858	fast muscle myoblast	F	F	F
CL:0000860	classical monocyte	F	F	F
CL:0000861	elicited macrophage	F	F	F
CL:0000862	suppressor macrophage	F	F	F
CL:0000863	inflammatory macrophage	F	F	F
CL:0000864	tissue-resident macrophage	F	F	F
CL:0000865	gastrointestinal tract (lamina propria) macrophage	F	F	F
CL:0000866	thymic macrophage	F	F	F
CL:0000867	secondary lymphoid organ macrophage	F	F	F
CL:0000868	lymph node macrophage	F	F	F
CL:0000869	tonsillar macrophage	F	F	F
CL:0000870	Peyer's patch macrophage	F	F	F
CL:0000871	splenic macrophage	F	F	F
CL:0000872	splenic marginal zone macrophage	F	F	F
CL:0000873	splenic metallophillic macrophage	F	F	F
CL:0000874	splenic red pulp macrophage	F	F	F
CL:0000875	non-classical monocyte	F	F	F
CL:0000876	splenic white pulp macrophage	F	F	F
CL:0000877	splenic tingible body macrophage	F	F	F
CL:0000878	central nervous system macrophage	F	F	F
CL:0000879	meningeal macrophage	F	F	F
CL:0000880	choroid-plexus macrophage	F	F	F
CL:0000881	perivascular macrophage	F	F	F
CL:0000882	thymic medullary macrophage	F	F	F
CL:0000883	thymic cortical macrophage	F	F	F
CL:0000884	mucosa-associated lymphoid tissue macrophage	F	F	F
CL:0000885	gut-associated lymphoid tissue macrophage	F	F	F
CL:0000886	nasal and broncial associated lymphoid tissue macrophage	F	F	F
CL:0000887	lymph node subcapsular sinus macrophage	F	F	F
CL:0000888	lymph node tingible body macrophage	F	F	F
CL:0000889	myeloid suppressor cell	F	F	F
CL:0000890	alternatively activated macrophage	F	F	F
CL:0000891	foam cell	F	F	F
CL:0000892	smooth muscle cell derived foam cell	F	F	F
CL:0000893	thymocyte	F	F	F
CL:0000894	DN1 thymic pro-T cell	F	F	F
