Gene stable ID	Transcript stable ID	AFFY HG U133B probe
ENSG00000262139	ENST00000570509	229749_at
ENSG00000262139	ENST00000570509	236420_s_at
ENSG00000262217	ENST00000572861	237503_at
ENSG00000227858	ENST00000432222	231236_at
ENSG00000274437	ENST00000627316	228897_at
ENSG00000274437	ENST00000620697	228897_at
ENSG00000274437	ENST00000614504	228897_at
ENSG00000274437	ENST00000614504	229721_x_at
ENSG00000274437	ENST00000625630	228897_at
ENSG00000274437	ENST00000625630	229721_x_at
ENSG00000274437	ENST00000626026	229721_x_at
ENSG00000274437	ENST00000626854	229721_x_at
ENSG00000274437	ENST00000631305	229721_x_at
ENSG00000274437	ENST00000628868	229721_x_at
ENSG00000274437	ENST00000626238	229721_x_at
ENSG00000274671	ENST00000622835	235955_at
ENSG00000274671	ENST00000614617	235955_at
ENSG00000274671	ENST00000614617	235141_at
ENSG00000274671	ENST00000622563	235955_at
ENSG00000274671	ENST00000611064	235955_at
ENSG00000274671	ENST00000612528	235955_at
ENSG00000223852	ENST00000437216	231236_at
ENSG00000223852	ENST00000547542	231236_at
ENSG00000223852	ENST00000548574	231236_at
ENSG00000262435	ENST00000574122	225035_x_at
ENSG00000262435	ENST00000574122	233929_x_at
ENSG00000262435	ENST00000574122	226340_x_at
ENSG00000276826	ENST00000616348	225467_s_at
ENSG00000276826	ENST00000616348	225449_at
ENSG00000275744	ENST00000618502	232167_at
ENSG00000275744	ENST00000619254	232167_at
ENSG00000275744	ENST00000630215	232167_at
ENSG00000275744	ENST00000625663	232167_at
ENSG00000275744	ENST00000619667	232167_at
ENSG00000275744	ENST00000628520	232167_at
ENSG00000275744	ENST00000626541	232167_at
ENSG00000275744	ENST00000631328	232167_at
ENSG00000275744	ENST00000618114	232167_at
ENSG00000273814	ENST00000615870	227492_at
ENSG00000276907	ENST00000631499	227057_at
ENSG00000276907	ENST00000631499	225618_at
ENSG00000276907	ENST00000616021	227057_at
ENSG00000276907	ENST00000616021	225618_at
ENSG00000276907	ENST00000631711	227057_at
ENSG00000276907	ENST00000631711	225618_at
ENSG00000276907	ENST00000632376	227057_at
ENSG00000276907	ENST00000634139	227057_at
ENSG00000276907	ENST00000633116	227057_at
ENSG00000276907	ENST00000632017	227057_at
ENSG00000276907	ENST00000632838	227057_at
ENSG00000276907	ENST00000610792	227057_at
ENSG00000276907	ENST00000610792	225618_at
ENSG00000196299	ENST00000447602	234457_at
ENSG00000196299	ENST00000426908	234097_s_at
ENSG00000196299	ENST00000354576	234097_s_at
ENSG00000232691	ENST00000413799	234457_at
ENSG00000232691	ENST00000436009	234097_s_at
ENSG00000232691	ENST00000457821	234097_s_at
ENSG00000275045	ENST00000622222	223758_s_at
ENSG00000275045	ENST00000612808	223758_s_at
ENSG00000275045	ENST00000617228	223758_s_at
ENSG00000275045	ENST00000619997	223758_s_at
ENSG00000275045	ENST00000616846	223758_s_at
ENSG00000275045	ENST00000611753	223758_s_at
ENSG00000226858	ENST00000435906	231236_at
ENSG00000226858	ENST00000549501	231236_at
ENSG00000226858	ENST00000549167	231236_at
ENSG00000276458	ENST00000621306	224673_at
ENSG00000276458	ENST00000617297	224673_at
ENSG00000276458	ENST00000617420	224673_at
ENSG00000276628	ENST00000619669	232018_at
ENSG00000274905	ENST00000612712	226403_at
ENSG00000233795	ENST00000481680	234115_s_at
ENSG00000233795	ENST00000481680	227673_at
ENSG00000233795	ENST00000481680	234114_at
ENSG00000233795	ENST00000481680	228009_x_at
ENSG00000233795	ENST00000481680	234530_s_at
ENSG00000233795	ENST00000481680	223639_s_at
ENSG00000233795	ENST00000417275	228009_x_at
ENSG00000233795	ENST00000417275	234530_s_at
ENSG00000233795	ENST00000417275	223639_s_at
ENSG00000233795	ENST00000444794	228009_x_at
ENSG00000233795	ENST00000444794	223639_s_at
ENSG00000233795	ENST00000442585	228009_x_at
ENSG00000233795	ENST00000442585	223639_s_at
ENSG00000233795	ENST00000412396	228009_x_at
ENSG00000233795	ENST00000412396	223639_s_at
ENSG00000233795	ENST00000484119	228009_x_at
ENSG00000233795	ENST00000484119	234530_s_at
ENSG00000233795	ENST00000484119	223639_s_at
ENSG00000273633	ENST00000617756	227850_x_at
ENSG00000273633	ENST00000622855	227850_x_at
ENSG00000236808	ENST00000466296	234115_s_at
ENSG00000236808	ENST00000466296	227673_at
ENSG00000236808	ENST00000466296	234114_at
ENSG00000236808	ENST00000466296	228009_x_at
ENSG00000236808	ENST00000466296	234530_s_at
ENSG00000236808	ENST00000466296	223639_s_at
ENSG00000236808	ENST00000432904	228009_x_at
ENSG00000236808	ENST00000432904	234530_s_at
ENSG00000236808	ENST00000432904	223639_s_at
ENSG00000236808	ENST00000420100	228009_x_at
ENSG00000236808	ENST00000420100	223639_s_at
ENSG00000236808	ENST00000432227	228009_x_at
ENSG00000236808	ENST00000432227	223639_s_at
ENSG00000236808	ENST00000444027	228009_x_at
ENSG00000236808	ENST00000444027	223639_s_at
ENSG00000236808	ENST00000476397	228009_x_at
ENSG00000236808	ENST00000476397	234530_s_at
ENSG00000236808	ENST00000476397	223639_s_at
ENSG00000282700	ENST00000631536	233762_at
ENSG00000273686	ENST00000631454	232311_at
ENSG00000277800	ENST00000628739	224017_at
ENSG00000277800	ENST00000628957	224017_at
ENSG00000277800	ENST00000625441	224017_at
ENSG00000277800	ENST00000619509	224017_at
ENSG00000276383	ENST00000611811	234115_s_at
ENSG00000276383	ENST00000611811	227673_at
ENSG00000276383	ENST00000611811	228009_x_at
ENSG00000276383	ENST00000611811	234530_s_at
ENSG00000276383	ENST00000611811	223639_s_at
ENSG00000278211	ENST00000633414	232792_at
ENSG00000278211	ENST00000633106	232792_at
ENSG00000278211	ENST00000631740	232792_at
ENSG00000278211	ENST00000633859	232792_at
ENSG00000278211	ENST00000618398	232792_at
ENSG00000278211	ENST00000631767	232792_at
ENSG00000278211	ENST00000631458	232792_at
ENSG00000278211	ENST00000621836	232792_at
ENSG00000276594	ENST00000617350	234115_s_at
ENSG00000276594	ENST00000617350	227673_at
ENSG00000276594	ENST00000617350	228009_x_at
ENSG00000276594	ENST00000617350	234530_s_at
ENSG00000276594	ENST00000617350	223639_s_at
ENSG00000275544	ENST00000612690	239643_at
ENSG00000235394	ENST00000432316	234457_at
ENSG00000235394	ENST00000430439	234097_s_at
ENSG00000235394	ENST00000415094	234097_s_at
ENSG00000282491	ENST00000631608	224489_at
ENSG00000282491	ENST00000631608	224490_s_at
ENSG00000274305	ENST00000622672	224673_at
ENSG00000274305	ENST00000611878	224673_at
ENSG00000274305	ENST00000610314	224673_at
ENSG00000235176	ENST00000466305	234115_s_at
ENSG00000235176	ENST00000466305	227673_at
ENSG00000235176	ENST00000466305	234114_at
ENSG00000235176	ENST00000466305	228009_x_at
ENSG00000235176	ENST00000466305	234530_s_at
ENSG00000235176	ENST00000466305	223639_s_at
ENSG00000235176	ENST00000417738	228009_x_at
ENSG00000235176	ENST00000417738	234530_s_at
ENSG00000235176	ENST00000417738	223639_s_at
ENSG00000235176	ENST00000429558	228009_x_at
ENSG00000235176	ENST00000429558	223639_s_at
ENSG00000235176	ENST00000441251	228009_x_at
ENSG00000235176	ENST00000441251	223639_s_at
ENSG00000235176	ENST00000431416	228009_x_at
ENSG00000235176	ENST00000431416	223639_s_at
ENSG00000235176	ENST00000477956	228009_x_at
ENSG00000235176	ENST00000477956	234530_s_at
ENSG00000235176	ENST00000477956	223639_s_at
ENSG00000278384	ENST00000612565	244631_at
ENSG00000278384	ENST00000612565	241624_at
ENSG00000273622	ENST00000611094	227850_x_at
ENSG00000273622	ENST00000610368	227850_x_at
ENSG00000274434	ENST00000610428	230177_at
ENSG00000277085	ENST00000613108	234115_s_at
ENSG00000277085	ENST00000613108	227673_at
ENSG00000277085	ENST00000613108	228009_x_at
ENSG00000277085	ENST00000613108	234530_s_at
ENSG00000277085	ENST00000613108	223639_s_at
ENSG00000277179	ENST00000618672	237461_at
ENSG00000277179	ENST00000618261	237461_at
ENSG00000236598	ENST00000418506	234457_at
ENSG00000236598	ENST00000420884	234097_s_at
ENSG00000236598	ENST00000450861	234097_s_at
ENSG00000224619	ENST00000422065	242618_at
ENSG00000224619	ENST00000422065	225584_at
ENSG00000224619	ENST00000422065	225577_at
ENSG00000224619	ENST00000451842	242812_at
ENSG00000224619	ENST00000451842	242618_at
ENSG00000224619	ENST00000451842	225584_at
ENSG00000224619	ENST00000451842	225577_at
ENSG00000224619	ENST00000447211	242812_at
ENSG00000224619	ENST00000447211	242618_at
ENSG00000224619	ENST00000447211	225584_at
ENSG00000224619	ENST00000447211	225577_at
ENSG00000224619	ENST00000440939	242812_at
ENSG00000224619	ENST00000440939	242618_at
ENSG00000224619	ENST00000440939	225584_at
ENSG00000224619	ENST00000440939	225577_at
ENSG00000224619	ENST00000446219	242618_at
ENSG00000224619	ENST00000446219	225584_at
ENSG00000224619	ENST00000446219	225577_at
ENSG00000224619	ENST00000443463	242618_at
ENSG00000224619	ENST00000443463	225584_at
ENSG00000224619	ENST00000443463	225577_at
ENSG00000224619	ENST00000437023	242812_at
ENSG00000224619	ENST00000437023	242618_at
ENSG00000224619	ENST00000437023	225584_at
ENSG00000224619	ENST00000437023	225577_at
ENSG00000224619	ENST00000432895	242812_at
ENSG00000224619	ENST00000432895	242618_at
ENSG00000224619	ENST00000432895	225584_at
ENSG00000224619	ENST00000432895	225577_at
ENSG00000235443	ENST00000465992	234115_s_at
ENSG00000235443	ENST00000465992	227673_at
ENSG00000235443	ENST00000465992	234114_at
ENSG00000235443	ENST00000465992	228009_x_at
ENSG00000235443	ENST00000465992	234530_s_at
ENSG00000235443	ENST00000465992	223639_s_at
ENSG00000235443	ENST00000443494	228009_x_at
ENSG00000235443	ENST00000443494	234530_s_at
ENSG00000235443	ENST00000443494	223639_s_at
ENSG00000235443	ENST00000437507	228009_x_at
ENSG00000235443	ENST00000437507	223639_s_at
ENSG00000235443	ENST00000443142	228009_x_at
ENSG00000235443	ENST00000443142	223639_s_at
ENSG00000235443	ENST00000453694	228009_x_at
ENSG00000235443	ENST00000453694	223639_s_at
ENSG00000235443	ENST00000471263	228009_x_at
ENSG00000235443	ENST00000471263	234530_s_at
ENSG00000235443	ENST00000471263	223639_s_at
ENSG00000276341	ENST00000613257	225467_s_at
ENSG00000276341	ENST00000613257	225449_at
ENSG00000229929	ENST00000443109	222732_at
ENSG00000229929	ENST00000426469	222732_at
ENSG00000229929	ENST00000419790	222732_at
ENSG00000229929	ENST00000452705	222732_at
ENSG00000229929	ENST00000552520	222732_at
ENSG00000225618	ENST00000448229	234457_at
ENSG00000225618	ENST00000428435	234097_s_at
ENSG00000225618	ENST00000442600	234097_s_at
ENSG00000275424	ENST00000615205	234115_s_at
ENSG00000275424	ENST00000615205	227673_at
ENSG00000275424	ENST00000615205	228009_x_at
ENSG00000275424	ENST00000615205	234530_s_at
ENSG00000275424	ENST00000615205	223639_s_at
ENSG00000282067	ENST00000633517	237331_s_at
ENSG00000282067	ENST00000632082	237331_s_at
ENSG00000282067	ENST00000633458	237331_s_at
ENSG00000282067	ENST00000633458	237536_at
ENSG00000228581	ENST00000437917	238487_at
ENSG00000228581	ENST00000437917	239068_at
ENSG00000228581	ENST00000437917	228857_at
ENSG00000277106	ENST00000621383	231253_at
ENSG00000277956	ENST00000622106	225379_at
ENSG00000277956	ENST00000631918	233117_at
ENSG00000277956	ENST00000620070	225379_at
ENSG00000277956	ENST00000620818	225379_at
ENSG00000277956	ENST00000612872	225379_at
ENSG00000277956	ENST00000618825	225379_at
ENSG00000277956	ENST00000618029	225379_at
ENSG00000277656	ENST00000631014	232193_at
ENSG00000277656	ENST00000630911	232193_at
ENSG00000277786	ENST00000618740	237461_at
ENSG00000277786	ENST00000615699	237461_at
ENSG00000278839	ENST00000622553	223539_s_at
ENSG00000278839	ENST00000614330	223539_s_at
ENSG00000278839	ENST00000613176	223539_s_at
ENSG00000278839	ENST00000611616	223538_at
ENSG00000278839	ENST00000611616	223539_s_at
ENSG00000278839	ENST00000611277	223538_at
ENSG00000278839	ENST00000622047	223538_at
ENSG00000278839	ENST00000611952	223539_s_at
ENSG00000278839	ENST00000621240	223539_s_at
ENSG00000236949	ENST00000485907	234115_s_at
ENSG00000236949	ENST00000485907	227673_at
ENSG00000236949	ENST00000485907	234114_at
ENSG00000236949	ENST00000485907	228009_x_at
ENSG00000236949	ENST00000485907	234530_s_at
ENSG00000236949	ENST00000485907	223639_s_at
ENSG00000236949	ENST00000437373	228009_x_at
ENSG00000236949	ENST00000437373	234530_s_at
ENSG00000236949	ENST00000437373	223639_s_at
ENSG00000236949	ENST00000431032	228009_x_at
ENSG00000236949	ENST00000431032	223639_s_at
ENSG00000236949	ENST00000433264	228009_x_at
ENSG00000236949	ENST00000433264	223639_s_at
ENSG00000236949	ENST00000432545	228009_x_at
ENSG00000236949	ENST00000432545	223639_s_at
ENSG00000236949	ENST00000459984	228009_x_at
ENSG00000236949	ENST00000459984	234530_s_at
ENSG00000236949	ENST00000459984	223639_s_at
ENSG00000282573	ENST00000634197	232841_at
ENSG00000235814	ENST00000427310	234457_at
ENSG00000235814	ENST00000413102	234097_s_at
ENSG00000235814	ENST00000448262	234097_s_at
ENSG00000229653	ENST00000439223	234457_at
ENSG00000229653	ENST00000429571	234097_s_at
ENSG00000229653	ENST00000458335	234097_s_at
ENSG00000276836	ENST00000626761	227057_at
ENSG00000276836	ENST00000626761	225618_at
ENSG00000276836	ENST00000612916	227057_at
ENSG00000276836	ENST00000612916	225618_at
ENSG00000276836	ENST00000626860	227057_at
ENSG00000276836	ENST00000626860	225618_at
ENSG00000276836	ENST00000630963	227057_at
ENSG00000276836	ENST00000628991	227057_at
ENSG00000276836	ENST00000628260	227057_at
ENSG00000276836	ENST00000627233	227057_at
ENSG00000276836	ENST00000627402	227057_at
ENSG00000276836	ENST00000618949	227057_at
ENSG00000276836	ENST00000618949	225618_at
ENSG00000275311	ENST00000618270	238620_at
ENSG00000230660	ENST00000426671	242618_at
ENSG00000230660	ENST00000426671	225584_at
ENSG00000230660	ENST00000426671	225577_at
ENSG00000230660	ENST00000431304	242812_at
ENSG00000230660	ENST00000431304	242618_at
ENSG00000230660	ENST00000431304	225584_at
ENSG00000230660	ENST00000431304	225577_at
ENSG00000230660	ENST00000425304	242812_at
ENSG00000230660	ENST00000425304	242618_at
ENSG00000230660	ENST00000425304	225584_at
ENSG00000230660	ENST00000425304	225577_at
ENSG00000230660	ENST00000445913	242812_at
ENSG00000230660	ENST00000445913	242618_at
ENSG00000230660	ENST00000445913	225584_at
ENSG00000230660	ENST00000445913	225577_at
ENSG00000230660	ENST00000413527	242618_at
ENSG00000230660	ENST00000413527	225584_at
ENSG00000230660	ENST00000413527	225577_at
ENSG00000230660	ENST00000414930	242618_at
ENSG00000230660	ENST00000414930	225584_at
ENSG00000230660	ENST00000414930	225577_at
ENSG00000230660	ENST00000442807	242812_at
ENSG00000230660	ENST00000442807	242618_at
ENSG00000230660	ENST00000442807	225584_at
ENSG00000230660	ENST00000442807	225577_at
ENSG00000230660	ENST00000443079	242812_at
ENSG00000230660	ENST00000443079	242618_at
ENSG00000230660	ENST00000443079	225584_at
ENSG00000230660	ENST00000443079	225577_at
ENSG00000277036	ENST00000610525	241804_at
ENSG00000273847	ENST00000613366	226365_at
ENSG00000273847	ENST00000613366	226362_at
ENSG00000275536	ENST00000622714	243332_at
ENSG00000236342	ENST00000412443	200045_at
ENSG00000236342	ENST00000457078	200045_at
ENSG00000236342	ENST00000421608	200045_at
ENSG00000236342	ENST00000472245	200045_at
ENSG00000236342	ENST00000486105	200045_at
ENSG00000275483	ENST00000622199	237461_at
ENSG00000275483	ENST00000621584	237461_at
ENSG00000278149	ENST00000620423	225467_s_at
ENSG00000278149	ENST00000620423	225449_at
ENSG00000273909	ENST00000622061	230177_at
ENSG00000206502	ENST00000484199	234115_s_at
ENSG00000206502	ENST00000484199	227673_at
ENSG00000206502	ENST00000484199	234114_at
ENSG00000206502	ENST00000484199	228009_x_at
ENSG00000206502	ENST00000484199	223639_s_at
ENSG00000206502	ENST00000400662	228009_x_at
ENSG00000206502	ENST00000400662	223639_s_at
ENSG00000206502	ENST00000383613	228009_x_at
ENSG00000206502	ENST00000383613	223639_s_at
ENSG00000206502	ENST00000400660	228009_x_at
ENSG00000206502	ENST00000400660	223639_s_at
ENSG00000206502	ENST00000400659	228009_x_at
ENSG00000206502	ENST00000400659	223639_s_at
ENSG00000206502	ENST00000476699	228009_x_at
ENSG00000206502	ENST00000476699	223639_s_at
ENSG00000274675	ENST00000619880	223758_s_at
ENSG00000274675	ENST00000621406	223758_s_at
ENSG00000274675	ENST00000619699	223758_s_at
ENSG00000274675	ENST00000616295	223758_s_at
ENSG00000274675	ENST00000610491	223758_s_at
ENSG00000274675	ENST00000612211	223758_s_at
ENSG00000274401	ENST00000610505	234115_s_at
ENSG00000274401	ENST00000610505	227673_at
ENSG00000274401	ENST00000610505	228009_x_at
ENSG00000274401	ENST00000610505	234530_s_at
ENSG00000274401	ENST00000610505	223639_s_at
ENSG00000224859	ENST00000446493	228009_x_at
ENSG00000224859	ENST00000446493	223639_s_at
ENSG00000224859	ENST00000455948	228009_x_at
ENSG00000224859	ENST00000455948	234530_s_at
ENSG00000224859	ENST00000455948	223639_s_at
ENSG00000224859	ENST00000481657	234115_s_at
ENSG00000224859	ENST00000481657	227673_at
ENSG00000224859	ENST00000481657	234114_at
ENSG00000224859	ENST00000481657	228009_x_at
ENSG00000224859	ENST00000481657	234530_s_at
ENSG00000224859	ENST00000481657	223639_s_at
ENSG00000224859	ENST00000472459	228009_x_at
ENSG00000224859	ENST00000472459	234530_s_at
ENSG00000224859	ENST00000472459	223639_s_at
ENSG00000224859	ENST00000428913	228009_x_at
ENSG00000224859	ENST00000428913	223639_s_at
ENSG00000224859	ENST00000451875	228009_x_at
ENSG00000224859	ENST00000451875	223639_s_at
ENSG00000262349	ENST00000576521	226546_at
ENSG00000262349	ENST00000574619	226546_at
ENSG00000262349	ENST00000570447	226546_at
ENSG00000262349	ENST00000575935	226546_at
ENSG00000262145	ENST00000571490	227678_at
ENSG00000262145	ENST00000570321	227678_at
ENSG00000262145	ENST00000574747	227678_at
ENSG00000226437	ENST00000438859	222732_at
ENSG00000226437	ENST00000451132	222732_at
ENSG00000226437	ENST00000450778	222732_at
ENSG00000226437	ENST00000445206	222732_at
ENSG00000226437	ENST00000552337	222732_at
ENSG00000282075	ENST00000634153	233176_at
ENSG00000282075	ENST00000633362	233176_at
ENSG00000282075	ENST00000631827	233176_at
ENSG00000226882	ENST00000417834	238487_at
ENSG00000226882	ENST00000417834	239068_at
ENSG00000226882	ENST00000417834	228857_at
ENSG00000278284	ENST00000622572	225467_s_at
ENSG00000278284	ENST00000622572	225449_at
ENSG00000275133	ENST00000611730	234115_s_at
ENSG00000275133	ENST00000611730	227673_at
ENSG00000275133	ENST00000611730	228009_x_at
ENSG00000275133	ENST00000611730	223639_s_at
ENSG00000276034	ENST00000615058	234115_s_at
ENSG00000276034	ENST00000615058	227673_at
ENSG00000276034	ENST00000615058	228009_x_at
ENSG00000276034	ENST00000615058	234530_s_at
ENSG00000276034	ENST00000615058	223639_s_at
ENSG00000278458	ENST00000633505	225117_at
ENSG00000278458	ENST00000633819	225117_at
ENSG00000278458	ENST00000632594	225117_at
ENSG00000278458	ENST00000633346	225117_at
ENSG00000278458	ENST00000622036	225117_at
ENSG00000278458	ENST00000610328	225117_at
ENSG00000278458	ENST00000632100	225117_at
ENSG00000278458	ENST00000613150	225117_at
ENSG00000235727	ENST00000453219	242618_at
ENSG00000235727	ENST00000453219	225584_at
ENSG00000235727	ENST00000453219	225577_at
ENSG00000235727	ENST00000417148	242618_at
ENSG00000235727	ENST00000417148	225584_at
ENSG00000235727	ENST00000417148	225577_at
ENSG00000235727	ENST00000423157	242812_at
ENSG00000235727	ENST00000423157	242618_at
ENSG00000235727	ENST00000423157	225584_at
