Gene stable ID	Transcript stable ID	AFFY HG U95C probe
ENSG00000229061	ENST00000443114	65029_at
ENSG00000229061	ENST00000454794	54536_at
ENSG00000229061	ENST00000454794	63597_at
ENSG00000229061	ENST00000446100	65029_at
ENSG00000229061	ENST00000448670	54536_at
ENSG00000229061	ENST00000448670	63597_at
ENSG00000229061	ENST00000481303	54536_at
ENSG00000229061	ENST00000481303	63597_at
ENSG00000229061	ENST00000481270	65029_at
ENSG00000229061	ENST00000481270	54536_at
ENSG00000229061	ENST00000481270	63597_at
ENSG00000229061	ENST00000478297	65029_at
ENSG00000229061	ENST00000478297	54536_at
ENSG00000229061	ENST00000478297	63597_at
ENSG00000229061	ENST00000471933	54536_at
ENSG00000229061	ENST00000471933	63597_at
ENSG00000229061	ENST00000494199	65029_at
ENSG00000229061	ENST00000494199	54536_at
ENSG00000229061	ENST00000494199	63597_at
ENSG00000278310	ENST00000617165	62315_f_at
ENSG00000278310	ENST00000634079	62315_f_at
ENSG00000229998	ENST00000443517	64453_at
ENSG00000277090	ENST00000633386	62315_f_at
ENSG00000277090	ENST00000632095	62315_f_at
ENSG00000277090	ENST00000633656	62315_f_at
ENSG00000277090	ENST00000631742	62315_f_at
ENSG00000277060	ENST00000618011	64898_at
ENSG00000277060	ENST00000610346	64898_at
ENSG00000277060	ENST00000620082	64898_at
ENSG00000228867	ENST00000493410	64453_at
ENSG00000228867	ENST00000434776	64453_at
ENSG00000228867	ENST00000485030	64453_at
ENSG00000228867	ENST00000467043	64453_at
ENSG00000228867	ENST00000449041	64453_at
ENSG00000228867	ENST00000468014	64453_at
ENSG00000228867	ENST00000462270	64453_at
ENSG00000228867	ENST00000431322	64453_at
ENSG00000228867	ENST00000610775	64453_at
ENSG00000223752	ENST00000423338	65029_at
ENSG00000223752	ENST00000445486	54536_at
ENSG00000223752	ENST00000445486	63597_at
ENSG00000223752	ENST00000457161	65029_at
ENSG00000223752	ENST00000425448	54536_at
ENSG00000223752	ENST00000425448	63597_at
ENSG00000223752	ENST00000489189	54536_at
ENSG00000223752	ENST00000489189	63597_at
ENSG00000223752	ENST00000467417	65029_at
ENSG00000223752	ENST00000467417	54536_at
ENSG00000223752	ENST00000467417	63597_at
ENSG00000223752	ENST00000472887	65029_at
ENSG00000223752	ENST00000472887	54536_at
ENSG00000223752	ENST00000472887	63597_at
ENSG00000223752	ENST00000491312	54536_at
ENSG00000223752	ENST00000491312	63597_at
ENSG00000223752	ENST00000497780	65029_at
ENSG00000223752	ENST00000497780	54536_at
ENSG00000223752	ENST00000497780	63597_at
ENSG00000206488	ENST00000383584	65029_at
ENSG00000206488	ENST00000383585	54536_at
ENSG00000206488	ENST00000383585	63597_at
ENSG00000206488	ENST00000400575	65029_at
ENSG00000206488	ENST00000383582	54536_at
ENSG00000206488	ENST00000383582	63597_at
ENSG00000206488	ENST00000479580	54536_at
ENSG00000206488	ENST00000479580	63597_at
ENSG00000206488	ENST00000485442	65029_at
ENSG00000206488	ENST00000485442	54536_at
ENSG00000206488	ENST00000485442	63597_at
ENSG00000206488	ENST00000496415	65029_at
ENSG00000206488	ENST00000496415	54536_at
ENSG00000206488	ENST00000496415	63597_at
ENSG00000206488	ENST00000480981	54536_at
ENSG00000206488	ENST00000480981	63597_at
ENSG00000206488	ENST00000470055	65029_at
ENSG00000206488	ENST00000470055	54536_at
ENSG00000206488	ENST00000470055	63597_at
ENSG00000282648	ENST00000631665	57518_g_at
ENSG00000278789	ENST00000616040	64898_at
ENSG00000278789	ENST00000619281	64898_at
ENSG00000278789	ENST00000616919	64898_at
ENSG00000278789	ENST00000613851	64898_at
ENSG00000282130	ENST00000631973	48720_at
ENSG00000264619	ENST00000466318	50183_at
ENSG00000264619	ENST00000492776	50183_at
ENSG00000264619	ENST00000487383	50183_at
ENSG00000278855	ENST00000610870	59150_at
ENSG00000227861	ENST00000436320	50183_at
ENSG00000227861	ENST00000447852	50183_at
ENSG00000227861	ENST00000498119	50183_at
ENSG00000275660	ENST00000619542	59150_at
ENSG00000236912	ENST00000424498	50181_g_at
ENSG00000236912	ENST00000424498	50178_at
ENSG00000234000	ENST00000455935	64453_at
ENSG00000278119	ENST00000611771	63546_at
ENSG00000236843	ENST00000491048	64453_at
ENSG00000236843	ENST00000444252	64453_at
ENSG00000236843	ENST00000493210	64453_at
ENSG00000236843	ENST00000475256	64453_at
ENSG00000236843	ENST00000445058	64453_at
ENSG00000236843	ENST00000469697	64453_at
ENSG00000236843	ENST00000493215	64453_at
ENSG00000236843	ENST00000422747	64453_at
ENSG00000236843	ENST00000617159	64453_at
ENSG00000274580	ENST00000615829	54741_at
ENSG00000231247	ENST00000412189	64453_at
ENSG00000278718	ENST00000631751	65139_at
ENSG00000278718	ENST00000631751	65140_at
ENSG00000278718	ENST00000628703	65139_at
ENSG00000278718	ENST00000628703	65140_at
ENSG00000278718	ENST00000615119	65139_at
ENSG00000278718	ENST00000615119	65140_at
ENSG00000278718	ENST00000631602	65139_at
ENSG00000278718	ENST00000631602	65140_at
ENSG00000278718	ENST00000631389	65139_at
ENSG00000278718	ENST00000631389	65140_at
ENSG00000278718	ENST00000632842	65139_at
ENSG00000278718	ENST00000632842	65140_at
ENSG00000278718	ENST00000631676	65139_at
ENSG00000278718	ENST00000631676	65140_at
ENSG00000278718	ENST00000633662	65139_at
ENSG00000278718	ENST00000633662	65140_at
ENSG00000278718	ENST00000632340	65139_at
ENSG00000278718	ENST00000632340	65140_at
ENSG00000278718	ENST00000632386	65139_at
ENSG00000278718	ENST00000632386	65140_at
ENSG00000278718	ENST00000633164	65139_at
ENSG00000278718	ENST00000633164	65140_at
ENSG00000278718	ENST00000632705	65139_at
ENSG00000278718	ENST00000632705	65140_at
ENSG00000273562	ENST00000632437	50654_at
ENSG00000206485	ENST00000400554	64453_at
ENSG00000262418	ENST00000570609	58587_at
ENSG00000235773	ENST00000465737	64453_at
ENSG00000235773	ENST00000436892	64453_at
ENSG00000235773	ENST00000484533	64453_at
ENSG00000235773	ENST00000485127	64453_at
ENSG00000235773	ENST00000456720	64453_at
ENSG00000235773	ENST00000477619	64453_at
ENSG00000235773	ENST00000460461	64453_at
ENSG00000235773	ENST00000438502	64453_at
ENSG00000235773	ENST00000620249	64453_at
ENSG00000234728	ENST00000424962	48846_s_at
ENSG00000234728	ENST00000456268	48846_s_at
ENSG00000234728	ENST00000435938	48846_s_at
ENSG00000234728	ENST00000433752	48846_s_at
ENSG00000234728	ENST00000458514	48846_s_at
ENSG00000234728	ENST00000430690	48846_s_at
ENSG00000234728	ENST00000436558	48846_s_at
ENSG00000234728	ENST00000456690	48846_s_at
ENSG00000234728	ENST00000439907	48846_s_at
ENSG00000234728	ENST00000549426	48846_s_at
ENSG00000206484	ENST00000491032	64453_at
ENSG00000206484	ENST00000430286	64453_at
ENSG00000206484	ENST00000497353	64453_at
ENSG00000206484	ENST00000474673	64453_at
ENSG00000206484	ENST00000383570	64453_at
ENSG00000206484	ENST00000477164	64453_at
ENSG00000206484	ENST00000467989	64453_at
ENSG00000206484	ENST00000383571	64453_at
ENSG00000206484	ENST00000617220	64453_at
ENSG00000277781	ENST00000618551	62464_at
ENSG00000277781	ENST00000633793	62464_at
ENSG00000277781	ENST00000633524	62464_at
ENSG00000277781	ENST00000632899	62464_at
ENSG00000277781	ENST00000631431	62464_at
ENSG00000277781	ENST00000633412	62464_at
ENSG00000277781	ENST00000632249	62464_at
ENSG00000277781	ENST00000631504	62464_at
ENSG00000282953	ENST00000635720	61966_at
ENSG00000282953	ENST00000635508	61291_at
ENSG00000282953	ENST00000634248	61291_at
ENSG00000282953	ENST00000634890	61291_at
ENSG00000282953	ENST00000634961	61291_at
ENSG00000282953	ENST00000634398	61291_at
ENSG00000282953	ENST00000634978	61291_at
ENSG00000282953	ENST00000634345	61291_at
ENSG00000282953	ENST00000634881	61291_at
ENSG00000280982	ENST00000627040	59427_f_at
ENSG00000278488	ENST00000632380	63030_at
ENSG00000278488	ENST00000632672	63030_at
ENSG00000278488	ENST00000632837	63030_at
ENSG00000278488	ENST00000632093	63030_at
ENSG00000278488	ENST00000632139	63030_at
ENSG00000278488	ENST00000633197	63030_at
ENSG00000278488	ENST00000632636	63030_at
ENSG00000278488	ENST00000632890	63030_at
ENSG00000278488	ENST00000621955	63030_at
ENSG00000273992	ENST00000613062	64898_at
ENSG00000273992	ENST00000620805	64898_at
ENSG00000273992	ENST00000621057	64898_at
ENSG00000273992	ENST00000613485	64898_at
ENSG00000273992	ENST00000622773	64898_at
ENSG00000273992	ENST00000612740	64898_at
ENSG00000273992	ENST00000620160	54178_at
ENSG00000273992	ENST00000612072	64898_at
ENSG00000273992	ENST00000618731	64898_at
ENSG00000273992	ENST00000615173	64898_at
ENSG00000262280	ENST00000570964	56708_at
ENSG00000262280	ENST00000576780	56708_at
ENSG00000281334	ENST00000625332	61291_at
ENSG00000273642	ENST00000613276	63791_at
ENSG00000275086	ENST00000617348	57013_s_at
ENSG00000275086	ENST00000617348	62210_at
ENSG00000228964	ENST00000491669	57280_f_at
ENSG00000228964	ENST00000463600	57280_f_at
ENSG00000228964	ENST00000437265	57280_f_at
ENSG00000228964	ENST00000421349	57280_f_at
ENSG00000228964	ENST00000475902	57280_f_at
ENSG00000228964	ENST00000639999	57280_f_at
ENSG00000274672	ENST00000622524	66107_r_at
ENSG00000274672	ENST00000614734	66107_r_at
ENSG00000274672	ENST00000616209	66107_r_at
ENSG00000282813	ENST00000632917	63634_at
ENSG00000282813	ENST00000632917	63810_at
ENSG00000282813	ENST00000632615	63634_at
ENSG00000282813	ENST00000632615	63810_at
ENSG00000282813	ENST00000633112	63634_at
ENSG00000282813	ENST00000633112	63810_at
ENSG00000282813	ENST00000633975	63634_at
ENSG00000282813	ENST00000633975	63810_at
ENSG00000282813	ENST00000632652	63634_at
ENSG00000282813	ENST00000632652	63810_at
ENSG00000282813	ENST00000631819	63634_at
ENSG00000282813	ENST00000631819	63810_at
ENSG00000282813	ENST00000631892	63634_at
ENSG00000282813	ENST00000632114	63634_at
ENSG00000282813	ENST00000632114	63810_at
ENSG00000282813	ENST00000631681	63634_at
ENSG00000282813	ENST00000631681	63810_at
ENSG00000236649	ENST00000412651	64294_at
ENSG00000236649	ENST00000457509	64294_at
ENSG00000236649	ENST00000440533	64294_at
ENSG00000236649	ENST00000445462	64294_at
ENSG00000236649	ENST00000486923	64294_at
ENSG00000236649	ENST00000550796	64294_at
ENSG00000275723	ENST00000633783	64613_at
ENSG00000275723	ENST00000611100	64613_at
ENSG00000275723	ENST00000622712	64613_at
ENSG00000275723	ENST00000632159	64613_at
ENSG00000275723	ENST00000632703	64613_at
ENSG00000275723	ENST00000633771	64613_at
ENSG00000275723	ENST00000634220	64613_at
ENSG00000275843	ENST00000611410	64898_at
ENSG00000275843	ENST00000621594	64898_at
ENSG00000275843	ENST00000618018	64898_at
ENSG00000275843	ENST00000618694	64898_at
ENSG00000277649	ENST00000617832	49386_at
ENSG00000277649	ENST00000617832	50224_s_at
ENSG00000275368	ENST00000610291	50812_at
ENSG00000276776	ENST00000610758	57624_at
ENSG00000276776	ENST00000620359	57624_at
ENSG00000276776	ENST00000632584	57624_at
ENSG00000235439	ENST00000489688	59959_at
ENSG00000235439	ENST00000496801	59959_at
ENSG00000232126	ENST00000488641	57280_f_at
ENSG00000232126	ENST00000494335	57280_f_at
ENSG00000232126	ENST00000425798	57280_f_at
ENSG00000232126	ENST00000450871	57280_f_at
ENSG00000232126	ENST00000462100	57280_f_at
ENSG00000281590	ENST00000629888	55042_at
ENSG00000280512	ENST00000628784	61966_at
ENSG00000280512	ENST00000630946	61291_at
ENSG00000280512	ENST00000628196	61291_at
ENSG00000280512	ENST00000628666	61291_at
ENSG00000280512	ENST00000628283	61291_at
ENSG00000280512	ENST00000626447	61291_at
ENSG00000280512	ENST00000630491	61291_at
ENSG00000280512	ENST00000625997	61291_at
ENSG00000280512	ENST00000628789	61291_at
ENSG00000276438	ENST00000620224	51166_f_at
ENSG00000276438	ENST00000626612	51166_f_at
ENSG00000276438	ENST00000627318	51166_f_at
ENSG00000274352	ENST00000632874	52466_at
ENSG00000274352	ENST00000611844	52466_at
ENSG00000274352	ENST00000632641	52466_at
ENSG00000274352	ENST00000617261	52466_at
ENSG00000274352	ENST00000632754	52466_at
ENSG00000274352	ENST00000611146	52466_at
ENSG00000274352	ENST00000632548	52466_at
ENSG00000274352	ENST00000622212	52466_at
ENSG00000262510	ENST00000572717	55120_at
ENSG00000280912	ENST00000626429	61291_at
ENSG00000275865	ENST00000610393	58332_at
ENSG00000275865	ENST00000631817	58332_at
ENSG00000224608	ENST00000492573	57280_f_at
ENSG00000224608	ENST00000488367	57280_f_at
ENSG00000224608	ENST00000436729	57280_f_at
ENSG00000224608	ENST00000435618	57280_f_at
ENSG00000224608	ENST00000465455	57280_f_at
ENSG00000224608	ENST00000640538	57280_f_at
ENSG00000282435	ENST00000632808	49475_at
ENSG00000280641	ENST00000625686	63500_r_at
ENSG00000238196	ENST00000466682	57139_at
ENSG00000278711	ENST00000613974	61814_at
ENSG00000235135	ENST00000433741	60303_at
ENSG00000229496	ENST00000494457	59959_at
ENSG00000229496	ENST00000494835	59959_at
ENSG00000230463	ENST00000426847	63416_s_at
ENSG00000274636	ENST00000633051	60036_at
ENSG00000274636	ENST00000612491	60036_at
ENSG00000282228	ENST00000631825	57906_at
ENSG00000282228	ENST00000633028	57906_at
ENSG00000282228	ENST00000631739	57906_at
ENSG00000282228	ENST00000631735	57906_at
ENSG00000223532	ENST00000472294	57280_f_at
ENSG00000223532	ENST00000473379	57280_f_at
ENSG00000223532	ENST00000416726	57280_f_at
ENSG00000223532	ENST00000425848	57280_f_at
ENSG00000223532	ENST00000490676	57280_f_at
ENSG00000278760	ENST00000617295	51277_at
ENSG00000278760	ENST00000632291	51277_at
ENSG00000278760	ENST00000631696	51277_at
ENSG00000230624	ENST00000461254	59959_at
ENSG00000230624	ENST00000465849	59959_at
ENSG00000282725	ENST00000614702	51277_at
ENSG00000282725	ENST00000632167	51277_at
ENSG00000282725	ENST00000617235	51277_at
ENSG00000282725	ENST00000631534	51277_at
ENSG00000282725	ENST00000632515	51277_at
ENSG00000282725	ENST00000632836	51277_at
ENSG00000282725	ENST00000633637	51277_at
ENSG00000282725	ENST00000631638	51277_at
ENSG00000282725	ENST00000633347	51277_at
ENSG00000282725	ENST00000632989	51277_at
ENSG00000276173	ENST00000622473	57235_s_at
ENSG00000277016	ENST00000618981	63612_f_at
ENSG00000274497	ENST00000621803	63612_f_at
ENSG00000282633	ENST00000633714	57235_s_at
ENSG00000277633	ENST00000631539	63612_f_at
ENSG00000277633	ENST00000631466	63612_f_at
ENSG00000277633	ENST00000631402	63612_f_at
ENSG00000225859	ENST00000473685	59959_at
ENSG00000225859	ENST00000467175	59959_at
ENSG00000278121	ENST00000612524	62845_at
ENSG00000278220	ENST00000619400	61960_at
ENSG00000282481	ENST00000631837	51814_s_at
ENSG00000282481	ENST00000631409	51814_s_at
ENSG00000282481	ENST00000632936	51814_s_at
ENSG00000235844	ENST00000485095	54984_at
ENSG00000235844	ENST00000419452	54984_at
ENSG00000235844	ENST00000447657	54984_at
ENSG00000235844	ENST00000439571	54984_at
ENSG00000206450	ENST00000490054	57280_f_at
ENSG00000206450	ENST00000479990	57280_f_at
ENSG00000206450	ENST00000418147	57280_f_at
ENSG00000206450	ENST00000359635	57280_f_at
ENSG00000206450	ENST00000475493	57280_f_at
ENSG00000206450	ENST00000640475	57280_f_at
ENSG00000277059	ENST00000633766	66762_g_at
ENSG00000277059	ENST00000633661	66762_g_at
ENSG00000277059	ENST00000633661	66763_at
ENSG00000277059	ENST00000633879	66762_g_at
ENSG00000277059	ENST00000631702	66762_g_at
ENSG00000277059	ENST00000633002	66762_g_at
ENSG00000277059	ENST00000633002	66761_at
ENSG00000277059	ENST00000612938	66762_g_at
ENSG00000274175	ENST00000616638	64690_s_at
ENSG00000278545	ENST00000616143	66310_at
ENSG00000275869	ENST00000621028	64690_s_at
ENSG00000275618	ENST00000619034	64018_r_at
ENSG00000275618	ENST00000619034	60056_s_at
ENSG00000275618	ENST00000632391	64018_r_at
ENSG00000275618	ENST00000632391	60056_s_at
ENSG00000275618	ENST00000631407	60056_s_at
ENSG00000275618	ENST00000631651	64018_r_at
ENSG00000275618	ENST00000631651	60056_s_at
ENSG00000275618	ENST00000633638	60056_s_at
ENSG00000275618	ENST00000634083	60056_s_at
ENSG00000275618	ENST00000632031	60056_s_at
ENSG00000282086	ENST00000632646	57024_f_at
ENSG00000274684	ENST00000621810	50996_s_at
ENSG00000274684	ENST00000621810	64455_at
ENSG00000274684	ENST00000632013	50996_s_at
ENSG00000274684	ENST00000632013	64455_at
ENSG00000274684	ENST00000631867	50996_s_at
ENSG00000274684	ENST00000631867	64455_at
ENSG00000274684	ENST00000632312	50996_s_at
ENSG00000274684	ENST00000632312	64455_at
ENSG00000274684	ENST00000616587	50996_s_at
ENSG00000274684	ENST00000616587	64455_at
ENSG00000274684	ENST00000633085	50996_s_at
ENSG00000274684	ENST00000633085	64455_at
ENSG00000274684	ENST00000631933	50996_s_at
ENSG00000274684	ENST00000631933	64455_at
ENSG00000274684	ENST00000632825	50996_s_at
ENSG00000274684	ENST00000632825	64455_at
ENSG00000274684	ENST00000631694	64455_at
ENSG00000274684	ENST00000632279	64455_at
ENSG00000274684	ENST00000632014	64455_at
ENSG00000225073	ENST00000485571	59959_at
ENSG00000225073	ENST00000482077	59959_at
ENSG00000278494	ENST00000616334	65518_at
ENSG00000277424	ENST00000631986	64632_at
ENSG00000277424	ENST00000632458	64632_at
ENSG00000277424	ENST00000631540	64632_at
ENSG00000277424	ENST00000622146	64632_at
ENSG00000277424	ENST00000621065	64632_at
ENSG00000277424	ENST00000612525	64632_at
ENSG00000277424	ENST00000617111	64632_at
ENSG00000277424	ENST00000615778	64632_at
ENSG00000277424	ENST00000620445	64632_at
ENSG00000281250	ENST00000629872	66860_at
ENSG00000215425	ENST00000485534	59959_at
ENSG00000215425	ENST00000462954	59959_at
ENSG00000231003	ENST00000466799	58675_at
ENSG00000231003	ENST00000428302	58675_at
ENSG00000231003	ENST00000436030	58675_at
ENSG00000231003	ENST00000435007	58675_at
ENSG00000231003	ENST00000437153	58675_at
ENSG00000231003	ENST00000449633	58675_at
ENSG00000231003	ENST00000481388	58675_at
ENSG00000231003	ENST00000477236	58675_at
ENSG00000280805	ENST00000627536	53288_s_at
ENSG00000280805	ENST00000630284	53288_s_at
ENSG00000280805	ENST00000625500	53288_s_at
ENSG00000280805	ENST00000629677	53288_s_at
ENSG00000255419	ENST00000495073	50183_at
ENSG00000255419	ENST00000480622	50183_at
ENSG00000255419	ENST00000490634	50183_at
ENSG00000255419	ENST00000548003	50183_at
ENSG00000237918	ENST00000449925	50183_at
ENSG00000237918	ENST00000449857	50183_at
ENSG00000237918	ENST00000489292	50183_at
ENSG00000277140	ENST00000621511	64508_s_at
ENSG00000277140	ENST00000631398	64508_s_at
ENSG00000277140	ENST00000632479	64508_s_at
ENSG00000237459	ENST00000492854	58675_at
ENSG00000237459	ENST00000444404	58675_at
ENSG00000237459	ENST00000457450	58675_at
ENSG00000237459	ENST00000440063	58675_at
ENSG00000237459	ENST00000415984	58675_at
ENSG00000237459	ENST00000497934	58675_at
ENSG00000237459	ENST00000492012	58675_at
ENSG00000237459	ENST00000447587	58675_at
ENSG00000277222	ENST00000620259	61643_at
ENSG00000277222	ENST00000613725	61643_at
ENSG00000277222	ENST00000613511	60015_at
ENSG00000277222	ENST00000625801	60015_at
ENSG00000275049	ENST00000610645	55356_at
ENSG00000274166	ENST00000611944	64730_f_at
ENSG00000274166	ENST00000611944	56780_i_at
ENSG00000274320	ENST00000632907	56782_f_at
ENSG00000274320	ENST00000632907	64730_f_at
ENSG00000274320	ENST00000632907	56780_i_at
ENSG00000224393	ENST00000473930	58675_at
ENSG00000224393	ENST00000451549	58675_at
ENSG00000224393	ENST00000445381	58675_at
ENSG00000224393	ENST00000425998	58675_at
ENSG00000224393	ENST00000455185	58675_at
ENSG00000224393	ENST00000474164	58675_at
ENSG00000224393	ENST00000483796	58675_at
ENSG00000224393	ENST00000415728	58675_at
ENSG00000228090	ENST00000494970	58675_at
ENSG00000228090	ENST00000438769	58675_at
ENSG00000228090	ENST00000442871	58675_at
ENSG00000228090	ENST00000411608	58675_at
ENSG00000228090	ENST00000433769	58675_at
ENSG00000228090	ENST00000464826	58675_at
ENSG00000228090	ENST00000475000	58675_at
ENSG00000228090	ENST00000441161	58675_at
ENSG00000227314	ENST00000482113	49435_at
ENSG00000277445	ENST00000632265	58755_at
