Gene stable ID	Transcript stable ID	AFFY Zebrafish probe
ENSDARG00000020610	ENSDART00000067351	Dr.14260.1.S1_a_at
ENSDARG00000020610	ENSDART00000149365	Dr.14260.1.S1_a_at
ENSDARG00000096359	ENSDART00000151234	Dr.3458.1.S1_at
ENSDARG00000070626	ENSDART00000184221	Dr.16741.1.A1_at
ENSDARG00000070626	ENSDART00000103894	Dr.16741.1.A1_at
ENSDARG00000038793	ENSDART00000056656	Dr.18130.2.A1_at
ENSDARG00000044059	ENSDART00000064678	Dr.7279.1.S1_at
ENSDARG00000008200	ENSDART00000163221	Dr.15313.2.S1_at
ENSDARG00000008200	ENSDART00000163221	Dr.17811.1.A1_at
ENSDARG00000008200	ENSDART00000163221	Dr.18270.2.S1_at
ENSDARG00000008200	ENSDART00000163221	Dr.15313.1.A1_at
ENSDARG00000008200	ENSDART00000131417	Dr.15313.2.S1_at
ENSDARG00000008200	ENSDART00000139963	Dr.15313.2.S1_at
ENSDARG00000008200	ENSDART00000139963	Dr.15313.1.A1_at
ENSDARG00000008200	ENSDART00000140467	Dr.15313.2.S1_at
ENSDARG00000008200	ENSDART00000140467	Dr.15313.1.A1_at
ENSDARG00000103498	ENSDART00000171617	Dr.268.1.S1_at
ENSDARG00000057863	ENSDART00000046889	Dr.3118.1.A1_a_at
ENSDARG00000057863	ENSDART00000137329	Dr.3118.1.A1_a_at
ENSDARG00000057863	ENSDART00000142297	Dr.3118.1.A1_a_at
ENSDARG00000057863	ENSDART00000148072	Dr.3118.1.A1_a_at
ENSDARG00000013110	ENSDART00000064615	Dr.14073.1.A1_at
ENSDARG00000098228	ENSDART00000168377	Dr.1134.1.A1_at
ENSDARG00000038967	ENSDART00000056882	Dr.2145.1.A1_at
ENSDARG00000021811	ENSDART00000186813	Dr.7908.1.S1_at
ENSDARG00000021811	ENSDART00000186813	Dr.7908.1.S2_at
ENSDARG00000021811	ENSDART00000034580	Dr.7908.1.S1_at
ENSDARG00000021811	ENSDART00000034580	Dr.7908.1.S2_at
ENSDARG00000098934	ENSDART00000161945	Dr.24135.1.A1_at
ENSDARG00000005772	ENSDART00000188259	Dr.18300.1.S1_at
ENSDARG00000005772	ENSDART00000025214	Dr.18300.1.S1_at
ENSDARG00000103226	ENSDART00000190178	Dr.18226.1.A1_at
ENSDARG00000103226	ENSDART00000165272	Dr.18226.1.A1_at
ENSDARG00000103226	ENSDART00000164657	Dr.18226.1.A1_at
ENSDARG00000021590	ENSDART00000009768	Dr.21167.2.S1_at
ENSDARG00000021590	ENSDART00000009768	Dr.21167.1.A1_at
ENSDARG00000021590	ENSDART00000133644	Dr.21167.2.S1_at
ENSDARG00000101190	ENSDART00000168382	Dr.21704.2.S1_at
ENSDARG00000033950	ENSDART00000130856	Dr.4624.1.A1_at
ENSDARG00000094370	ENSDART00000100893	Dr.4039.3.S1_at
ENSDARG00000094370	ENSDART00000113451	Dr.4039.3.S1_at
ENSDARG00000021369	ENSDART00000017440	Dr.24965.1.S1_at
ENSDARG00000009748	ENSDART00000005989	DrAffx.1.51.S1_at
ENSDARG00000016811	ENSDART00000067793	Dr.15113.1.A1_at
ENSDARG00000006370	ENSDART00000145681	Dr.7421.1.S1_at
ENSDARG00000006370	ENSDART00000189233	Dr.7421.1.S1_at
ENSDARG00000006370	ENSDART00000019029	Dr.7421.1.S1_at
ENSDARG00000089885	ENSDART00000138174	Dr.12115.1.A1_at
ENSDARG00000075560	ENSDART00000131780	Dr.6241.1.A1_at
ENSDARG00000094958	ENSDART00000138526	Dr.22133.1.S1_at
ENSDARG00000035741	ENSDART00000158577	Dr.661.1.S1_at
ENSDARG00000035741	ENSDART00000158577	Dr.25575.1.A1_at
ENSDARG00000035741	ENSDART00000051849	Dr.661.1.S1_at
ENSDARG00000035741	ENSDART00000051849	Dr.25575.1.A1_at
ENSDARG00000070787	ENSDART00000003891	Dr.25119.1.S1_s_at
ENSDARG00000070787	ENSDART00000180372	Dr.25119.1.S1_s_at
ENSDARG00000070787	ENSDART00000081018	Dr.25119.1.S1_s_at
ENSDARG00000070787	ENSDART00000146512	Dr.25119.1.S1_s_at
ENSDARG00000007024	ENSDART00000133574	Dr.18834.1.S1_at
ENSDARG00000007024	ENSDART00000024046	Dr.18834.1.S1_at
ENSDARG00000007024	ENSDART00000146940	Dr.18834.1.S1_at
ENSDARG00000094709	ENSDART00000099121	Dr.6932.1.S1_at
ENSDARG00000062521	ENSDART00000185636	Dr.15835.1.A1_at
ENSDARG00000062521	ENSDART00000090476	Dr.15835.1.A1_at
ENSDARG00000062521	ENSDART00000136294	Dr.15835.1.A1_at
ENSDARG00000068894	ENSDART00000149580	Dr.4603.1.A1_at
ENSDARG00000088639	ENSDART00000123808	Dr.14684.1.S1_at
ENSDARG00000088639	ENSDART00000159864	Dr.14684.1.S1_at
ENSDARG00000088639	ENSDART00000153254	Dr.14684.1.S1_at
ENSDARG00000088639	ENSDART00000152930	Dr.14684.1.S1_at
ENSDARG00000033144	ENSDART00000049167	Dr.8134.1.S1_at
ENSDARG00000077877	ENSDART00000140332	DrAffx.1.45.S1_at
ENSDARG00000014053	ENSDART00000139493	Dr.6787.1.S1_at
ENSDARG00000014053	ENSDART00000135914	Dr.6787.1.S1_at
ENSDARG00000014053	ENSDART00000037265	Dr.6787.1.S1_at
ENSDARG00000086699	ENSDART00000144621	Dr.18007.1.S1_at
ENSDARG00000099448	ENSDART00000162411	Dr.16619.1.A1_at
ENSDARG00000043554	ENSDART00000063943	Dr.12851.1.S1_at
ENSDARG00000099174	ENSDART00000167364	Dr.2076.1.A1_at
ENSDARG00000099174	ENSDART00000167364	Dr.2076.1.A1_x_at
ENSDARG00000025693	ENSDART00000028887	Dr.14378.1.S1_at
ENSDARG00000025693	ENSDART00000173927	Dr.14378.1.S1_at
ENSDARG00000017294	ENSDART00000154429	Dr.20488.1.S1_at
ENSDARG00000012353	ENSDART00000122639	Dr.21003.1.S1_at
ENSDARG00000007825	ENSDART00000025107	Dr.8011.1.A1_at
ENSDARG00000007825	ENSDART00000025107	Dr.25154.1.S1_at
ENSDARG00000043643	ENSDART00000180123	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000180123	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000182787	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000182787	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000156251	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000156251	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000189752	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000189752	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000184940	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000184940	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000185363	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000185363	Dr.2800.1.A1_at
ENSDARG00000043643	ENSDART00000064067	Dr.13674.1.S1_at
ENSDARG00000043643	ENSDART00000064067	Dr.2800.1.A1_at
ENSDARG00000034309	ENSDART00000048927	Dr.21.1.A1_at
ENSDARG00000034309	ENSDART00000048927	Dr.21.2.S1_at
ENSDARG00000103358	ENSDART00000160151	Dr.15199.1.A1_at
ENSDARG00000015921	ENSDART00000003790	Dr.16123.1.S1_at
ENSDARG00000015921	ENSDART00000189215	Dr.16123.1.S1_at
ENSDARG00000007804	ENSDART00000010092	Dr.8959.1.S1_at
ENSDARG00000060991	ENSDART00000089325	Dr.15205.1.A1_at
ENSDARG00000014348	ENSDART00000003482	Dr.9631.1.A1_at
ENSDARG00000045913	ENSDART00000067488	Dr.15990.1.S1_at
ENSDARG00000058005	ENSDART00000080487	Dr.3529.1.S1_at
ENSDARG00000058005	ENSDART00000180036	Dr.3529.1.S1_at
ENSDARG00000012776	ENSDART00000020725	Dr.12723.1.A1_at
ENSDARG00000061603	ENSDART00000142605	Dr.23046.1.A1_at
ENSDARG00000061603	ENSDART00000088004	Dr.23046.1.A1_at
ENSDARG00000038321	ENSDART00000100918	Dr.9682.1.A1_at
ENSDARG00000038321	ENSDART00000165748	Dr.9682.1.A1_at
ENSDARG00000016598	ENSDART00000187606	Dr.771.1.S1_at
ENSDARG00000016598	ENSDART00000027393	Dr.771.1.S1_at
ENSDARG00000011605	ENSDART00000024647	Dr.7643.1.S1_at
ENSDARG00000017658	ENSDART00000191346	Dr.24292.2.S1_at
ENSDARG00000017658	ENSDART00000155657	Dr.24292.2.S1_at
ENSDARG00000017658	ENSDART00000002826	Dr.24292.2.S1_at
ENSDARG00000006283	ENSDART00000028016	Dr.10901.1.S1_at
ENSDARG00000107511	ENSDART00000144826	Dr.24085.1.A1_at
ENSDARG00000107511	ENSDART00000177402	Dr.24085.1.A1_at
ENSDARG00000043010	ENSDART00000166198	Dr.21774.1.A1_at
ENSDARG00000043010	ENSDART00000142259	Dr.21774.1.A1_at
ENSDARG00000007149	ENSDART00000020296	Dr.446.1.S1_at
ENSDARG00000007149	ENSDART00000189096	Dr.446.1.S1_at
ENSDARG00000089681	ENSDART00000162074	Dr.13684.1.S1_at
ENSDARG00000089681	ENSDART00000104113	Dr.13684.1.S1_at
ENSDARG00000089681	ENSDART00000170889	Dr.13684.1.S1_at
ENSDARG00000058011	ENSDART00000080810	Dr.9011.1.S1_at
ENSDARG00000103979	ENSDART00000165235	Dr.25177.1.S1_at
ENSDARG00000045025	ENSDART00000066191	Dr.15827.1.A1_at
ENSDARG00000096843	ENSDART00000154424	Dr.9890.1.A1_at
ENSDARG00000016721	ENSDART00000138587	Dr.11239.1.S1_at
ENSDARG00000016721	ENSDART00000015559	Dr.11239.1.S1_at
ENSDARG00000016721	ENSDART00000133127	Dr.11239.1.S1_at
ENSDARG00000099518	ENSDART00000172419	Dr.19702.1.A1_at
ENSDARG00000099518	ENSDART00000172419	Dr.16202.1.A1_at
ENSDARG00000100524	ENSDART00000165980	Dr.23449.1.S1_at
ENSDARG00000043986	ENSDART00000064573	Dr.20973.1.S1_at
ENSDARG00000043857	ENSDART00000064393	Dr.12519.1.S1_at
ENSDARG00000038405	ENSDART00000167590	Dr.16871.1.A1_x_at
ENSDARG00000038405	ENSDART00000167590	Dr.16871.2.A1_x_at
ENSDARG00000038405	ENSDART00000167590	Dr.16871.1.A1_at
ENSDARG00000038405	ENSDART00000167590	Dr.16871.2.A1_at
ENSDARG00000038405	ENSDART00000143220	Dr.16871.1.A1_x_at
ENSDARG00000038405	ENSDART00000143220	Dr.16871.2.A1_x_at
ENSDARG00000038405	ENSDART00000143220	Dr.16871.1.A1_at
ENSDARG00000038405	ENSDART00000143220	Dr.16871.2.A1_at
ENSDARG00000079731	ENSDART00000156832	Dr.22227.1.A1_at
ENSDARG00000013207	ENSDART00000047724	Dr.10709.1.S1_at
ENSDARG00000102998	ENSDART00000163256	Dr.2070.1.A1_at
ENSDARG00000102998	ENSDART00000184967	Dr.2070.1.A1_at
ENSDARG00000102998	ENSDART00000161751	Dr.2070.1.A1_at
ENSDARG00000015998	ENSDART00000133710	Dr.425.1.A1_at
ENSDARG00000015998	ENSDART00000138764	Dr.425.1.A1_at
ENSDARG00000015998	ENSDART00000110507	Dr.425.1.A1_at
ENSDARG00000018968	ENSDART00000023094	Dr.5760.1.S1_at
ENSDARG00000018968	ENSDART00000023094	Dr.3589.1.A1_at
ENSDARG00000079219	ENSDART00000186613	Dr.17212.1.S1_at
ENSDARG00000079219	ENSDART00000166674	Dr.17212.1.S1_at
ENSDARG00000079219	ENSDART00000188016	Dr.17212.1.S1_at
ENSDARG00000068820	ENSDART00000099660	Dr.12586.1.S1_at
ENSDARG00000097648	ENSDART00000156012	Dr.22733.1.A1_at
ENSDARG00000078233	ENSDART00000106048	Dr.25748.1.A1_at
ENSDARG00000078233	ENSDART00000159340	Dr.25748.1.A1_at
ENSDARG00000078233	ENSDART00000166324	Dr.25748.1.A1_at
ENSDARG00000003449	ENSDART00000161684	Dr.18743.1.S1_at
ENSDARG00000003449	ENSDART00000007500	Dr.18743.1.S1_at
ENSDARG00000055381	ENSDART00000077732	Dr.7919.1.S1_at
ENSDARG00000091215	ENSDART00000147370	Dr.1258.1.S1_at
ENSDARG00000091215	ENSDART00000131072	Dr.1258.1.S1_at
ENSDARG00000091215	ENSDART00000144000	Dr.1258.1.S1_at
ENSDARG00000088895	ENSDART00000150650	Dr.12439.4.A1_x_at
ENSDARG00000088895	ENSDART00000150650	Dr.12439.2.S1_a_at
ENSDARG00000070600	ENSDART00000128681	Dr.1299.1.A1_at
ENSDARG00000070600	ENSDART00000128681	Dr.15502.1.S1_at
ENSDARG00000058801	ENSDART00000136987	Dr.2555.1.A1_at
ENSDARG00000058801	ENSDART00000092264	Dr.2555.1.A1_at
ENSDARG00000077467	ENSDART00000112979	Dr.12604.1.S1_at
ENSDARG00000032820	ENSDART00000153442	Dr.17695.1.A1_at
ENSDARG00000032820	ENSDART00000147775	Dr.17695.1.A1_at
ENSDARG00000019920	ENSDART00000019196	Dr.8208.1.S1_at
ENSDARG00000096850	ENSDART00000188890	Dr.9393.1.A1_at
ENSDARG00000096850	ENSDART00000192335	Dr.9393.1.A1_at
ENSDARG00000096850	ENSDART00000182097	Dr.9393.1.A1_at
ENSDARG00000021346	ENSDART00000006513	Dr.3570.1.S1_at
ENSDARG00000008818	ENSDART00000141324	Dr.7978.1.S1_at
ENSDARG00000008818	ENSDART00000141324	Dr.8301.1.S1_a_at
ENSDARG00000008818	ENSDART00000141324	Dr.8301.4.S1_a_at
ENSDARG00000008818	ENSDART00000082353	Dr.7978.1.S1_at
ENSDARG00000008818	ENSDART00000082353	Dr.8301.1.S1_a_at
ENSDARG00000008818	ENSDART00000082353	Dr.8301.4.S1_a_at
ENSDARG00000090778	ENSDART00000148810	Dr.26460.1.S1_at
ENSDARG00000090778	ENSDART00000150171	Dr.26460.1.S1_at
ENSDARG00000002971	ENSDART00000188334	Dr.19425.1.S1_at
ENSDARG00000002971	ENSDART00000188643	Dr.19425.1.S1_at
ENSDARG00000002971	ENSDART00000058496	Dr.19425.1.S1_at
ENSDARG00000098800	ENSDART00000164158	Dr.5429.1.S1_at
ENSDARG00000098800	ENSDART00000168205	Dr.5429.1.S1_at
ENSDARG00000005057	ENSDART00000140531	Dr.16815.1.A1_at
ENSDARG00000005057	ENSDART00000050228	Dr.16815.1.A1_at
ENSDARG00000077710	ENSDART00000189677	Dr.18973.1.A1_at
ENSDARG00000077710	ENSDART00000113171	Dr.18973.1.A1_at
ENSDARG00000016085	ENSDART00000173282	Dr.7423.1.A1_at
ENSDARG00000096711	ENSDART00000153200	Dr.3636.1.A1_at
ENSDARG00000101540	ENSDART00000168474	Dr.5775.1.S1_at
ENSDARG00000062457	ENSDART00000138606	Dr.21706.1.A1_at
ENSDARG00000037941	ENSDART00000133035	Dr.11215.1.A1_at
ENSDARG00000040186	ENSDART00000058785	Dr.15730.1.S1_at
ENSDARG00000098622	ENSDART00000170294	Dr.29.1.S1_at
ENSDARG00000098622	ENSDART00000163991	Dr.29.1.S1_at
ENSDARG00000005561	ENSDART00000016314	Dr.22910.1.A1_at
ENSDARG00000061216	ENSDART00000087067	Dr.7297.1.A1_at
ENSDARG00000060639	ENSDART00000174000	Dr.7092.1.A1_at
ENSDARG00000104314	ENSDART00000168885	Dr.12258.1.A1_at
ENSDARG00000104314	ENSDART00000167054	Dr.26017.1.A1_at
ENSDARG00000104314	ENSDART00000167054	Dr.12258.1.A1_at
ENSDARG00000104314	ENSDART00000163702	Dr.12258.1.A1_at
ENSDARG00000104314	ENSDART00000167706	Dr.26017.1.A1_at
ENSDARG00000104314	ENSDART00000167706	Dr.12258.1.A1_at
ENSDARG00000104314	ENSDART00000167963	Dr.26017.1.A1_at
ENSDARG00000104314	ENSDART00000167963	Dr.12258.1.A1_at
ENSDARG00000090914	ENSDART00000123381	Dr.3981.1.A1_at
ENSDARG00000090914	ENSDART00000123381	Dr.20407.1.A1_at
ENSDARG00000018206	ENSDART00000102672	Dr.9538.1.S1_at
ENSDARG00000099339	ENSDART00000158518	Dr.8025.1.S1_at
ENSDARG00000099339	ENSDART00000158518	Dr.8025.2.A1_at
ENSDARG00000099339	ENSDART00000165201	Dr.8025.1.S1_at
ENSDARG00000099339	ENSDART00000165201	Dr.8025.2.A1_at
ENSDARG00000058354	ENSDART00000165712	Dr.2952.1.S1_at
ENSDARG00000104108	ENSDART00000167575	Dr.9025.1.A1_at
ENSDARG00000104108	ENSDART00000158683	Dr.9025.1.A1_at
ENSDARG00000079823	ENSDART00000135042	Dr.3126.1.S1_at
ENSDARG00000079823	ENSDART00000143920	Dr.3126.1.S1_at
ENSDARG00000022845	ENSDART00000036448	Dr.16722.1.A1_at
ENSDARG00000074772	ENSDART00000109972	Dr.15238.1.S1_at
ENSDARG00000036903	ENSDART00000053588	Dr.16578.2.S1_at
ENSDARG00000036903	ENSDART00000053588	Dr.16578.1.A1_at
ENSDARG00000036903	ENSDART00000133391	Dr.16578.2.S1_at
ENSDARG00000036903	ENSDART00000133391	Dr.16578.1.A1_at
ENSDARG00000036903	ENSDART00000146510	Dr.16578.2.S1_at
ENSDARG00000036903	ENSDART00000146510	Dr.16578.1.A1_at
ENSDARG00000017220	ENSDART00000041811	Dr.14554.1.S1_at
ENSDARG00000075593	ENSDART00000113483	Dr.12236.1.A1_at
ENSDARG00000075593	ENSDART00000113483	Dr.1691.13.S1_at
ENSDARG00000075593	ENSDART00000113483	Dr.25667.1.A1_at
ENSDARG00000075593	ENSDART00000113483	Dr.10519.1.A1_at
ENSDARG00000075593	ENSDART00000113483	Dr.341.1.A1_at
ENSDARG00000086247	ENSDART00000099060	Dr.12502.3.S1_x_at
ENSDARG00000086247	ENSDART00000099060	Dr.12502.2.S1_x_at
ENSDARG00000018618	ENSDART00000129521	Dr.24219.7.S1_at
ENSDARG00000018618	ENSDART00000150844	Dr.24219.7.S1_at
ENSDARG00000018618	ENSDART00000188177	Dr.24219.7.S1_at
ENSDARG00000018618	ENSDART00000150832	Dr.24219.7.S1_at
ENSDARG00000018618	ENSDART00000138291	Dr.24219.7.S1_at
ENSDARG00000018618	ENSDART00000082289	Dr.24219.7.S1_at
ENSDARG00000019556	ENSDART00000103660	Dr.17506.1.A1_at
ENSDARG00000093313	ENSDART00000097583	Dr.25166.1.S1_at
ENSDARG00000093313	ENSDART00000097583	Dr.25166.3.S1_a_at
ENSDARG00000093313	ENSDART00000171678	Dr.25166.1.S1_at
ENSDARG00000093313	ENSDART00000171678	Dr.25166.3.S1_a_at
ENSDARG00000045131	ENSDART00000066372	Dr.2993.1.A1_at
ENSDARG00000035890	ENSDART00000052104	Dr.1041.1.S1_at
ENSDARG00000039390	ENSDART00000057565	Dr.16925.1.S1_at
ENSDARG00000097528	ENSDART00000156820	Dr.7447.1.A1_at
ENSDARG00000074363	ENSDART00000140301	Dr.21875.1.A1_at
ENSDARG00000033604	ENSDART00000145272	Dr.6972.1.S1_at
ENSDARG00000078348	ENSDART00000149814	Dr.13830.1.A1_at
ENSDARG00000078348	ENSDART00000149814	Dr.17347.1.A1_at
ENSDARG00000060687	ENSDART00000163449	Dr.15242.1.A1_at
ENSDARG00000060687	ENSDART00000163449	Dr.14689.1.A1_at
ENSDARG00000060687	ENSDART00000085735	Dr.15242.1.A1_at
ENSDARG00000039335	ENSDART00000057484	Dr.17176.1.A1_at
ENSDARG00000039335	ENSDART00000192045	Dr.17176.1.A1_at
ENSDARG00000039335	ENSDART00000142167	Dr.17176.1.A1_at
ENSDARG00000077872	ENSDART00000038499	Dr.3025.3.S1_at
ENSDARG00000077872	ENSDART00000038499	Dr.25379.1.S1_at
ENSDARG00000077872	ENSDART00000038499	Dr.3025.1.A1_at
ENSDARG00000033855	ENSDART00000143574	Dr.5470.1.A1_at
ENSDARG00000021059	ENSDART00000005217	Dr.4829.1.A1_at
ENSDARG00000077469	ENSDART00000114741	Dr.1848.2.S1_at
ENSDARG00000077469	ENSDART00000114741	Dr.1848.1.A1_a_at
ENSDARG00000056378	ENSDART00000078866	Dr.4759.1.S1_at
ENSDARG00000013856	ENSDART00000156259	Dr.2437.1.S1_at
ENSDARG00000013856	ENSDART00000003035	Dr.2437.1.S1_at
ENSDARG00000038882	ENSDART00000130413	Dr.1653.1.S1_at
ENSDARG00000044751	ENSDART00000139535	Dr.3611.2.S1_at
ENSDARG00000044751	ENSDART00000139535	Dr.3611.1.A1_at
ENSDARG00000044751	ENSDART00000065772	Dr.3611.2.S1_at
ENSDARG00000044751	ENSDART00000065772	Dr.3611.1.A1_at
ENSDARG00000075528	ENSDART00000112784	Dr.15825.1.A1_at
ENSDARG00000042623	ENSDART00000062525	Dr.15173.1.S1_at
ENSDARG00000037002	ENSDART00000137071	Dr.17319.1.A1_at
ENSDARG00000037002	ENSDART00000179634	Dr.5926.1.A1_at
ENSDARG00000037002	ENSDART00000139636	Dr.5926.1.A1_at
ENSDARG00000090822	ENSDART00000102542	Dr.6928.3.S1_x_at
ENSDARG00000090822	ENSDART00000102542	Dr.6928.3.S1_at
ENSDARG00000054454	ENSDART00000149895	Dr.25694.1.S1_at
ENSDARG00000054454	ENSDART00000098632	Dr.6381.1.A1_at
ENSDARG00000054454	ENSDART00000098632	Dr.25694.1.S1_at
ENSDARG00000054454	ENSDART00000176951	Dr.25694.1.S1_at
ENSDARG00000054454	ENSDART00000173665	Dr.6381.1.A1_at
ENSDARG00000054454	ENSDART00000173665	Dr.25694.1.S1_at
ENSDARG00000037261	ENSDART00000054208	Dr.14891.1.S1_at
ENSDARG00000094281	ENSDART00000134488	Dr.18367.1.A1_at
ENSDARG00000094281	ENSDART00000192234	Dr.18367.1.A1_at
ENSDARG00000042319	ENSDART00000152992	Dr.21124.1.A1_at
ENSDARG00000105112	ENSDART00000157527	Dr.21069.1.S1_s_at
ENSDARG00000105112	ENSDART00000157527	Dr.545.1.S1_at
ENSDARG00000105112	ENSDART00000171384	Dr.21069.1.S1_s_at
ENSDARG00000031637	ENSDART00000132364	Dr.22318.1.A1_at
ENSDARG00000069763	ENSDART00000101770	Dr.23024.1.A1_at
ENSDARG00000069763	ENSDART00000101770	Dr.11545.1.S1_at
ENSDARG00000069763	ENSDART00000126015	Dr.23024.1.A1_at
ENSDARG00000069763	ENSDART00000126015	Dr.11545.1.S1_at
ENSDARG00000011886	ENSDART00000149989	Dr.9847.1.A1_at
ENSDARG00000011886	ENSDART00000149989	Dr.20660.1.A1_at
ENSDARG00000011886	ENSDART00000149989	Dr.9847.2.A1_at
ENSDARG00000057323	ENSDART00000131726	Dr.21415.1.A1_at
ENSDARG00000057323	ENSDART00000128488	Dr.21415.1.A1_at
ENSDARG00000033999	ENSDART00000041728	Dr.5757.1.S1_at
ENSDARG00000017199	ENSDART00000175621	Dr.3635.2.S1_a_at
ENSDARG00000017199	ENSDART00000122625	Dr.3635.2.S1_a_at
ENSDARG00000011613	ENSDART00000135435	Dr.1040.1.S1_at
ENSDARG00000011613	ENSDART00000138314	Dr.1040.1.S1_at
ENSDARG00000011613	ENSDART00000186418	Dr.1040.1.S1_at
ENSDARG00000011613	ENSDART00000136735	Dr.1040.1.S1_at
ENSDARG00000011613	ENSDART00000139298	Dr.1040.1.S1_at
ENSDARG00000011613	ENSDART00000017973	Dr.1040.1.S1_at
ENSDARG00000060041	ENSDART00000084174	Dr.6786.1.A1_at
ENSDARG00000030530	ENSDART00000048890	Dr.5676.1.A1_at
ENSDARG00000030530	ENSDART00000048890	Dr.13231.2.S1_a_at
ENSDARG00000040433	ENSDART00000015232	Dr.20368.1.S1_at
ENSDARG00000007418	ENSDART00000003195	Dr.14899.1.A1_at
ENSDARG00000069503	ENSDART00000101211	Dr.3267.1.S1_at
ENSDARG00000051921	ENSDART00000073634	Dr.13027.1.A1_at
ENSDARG00000076834	ENSDART00000110618	Dr.1683.1.S1_at
ENSDARG00000100582	ENSDART00000158499	Dr.1691.7.S1_at
ENSDARG00000100582	ENSDART00000164440	Dr.1691.7.S1_at
ENSDARG00000043198	ENSDART00000063420	Dr.1093.1.A1_at
ENSDARG00000043198	ENSDART00000149399	Dr.1093.1.A1_at
ENSDARG00000096651	ENSDART00000152613	Dr.11789.1.S1_at
ENSDARG00000096651	ENSDART00000152747	Dr.11789.1.S1_at
ENSDARG00000096651	ENSDART00000152259	Dr.11789.1.S1_at
ENSDARG00000051916	ENSDART00000073627	Dr.3533.1.S1_at
ENSDARG00000051916	ENSDART00000051003	Dr.3533.1.S1_at
ENSDARG00000051916	ENSDART00000163898	Dr.3533.1.S1_at
ENSDARG00000101144	ENSDART00000173777	Dr.2373.1.A1_at
ENSDARG00000101144	ENSDART00000173777	Dr.6653.1.A1_at
ENSDARG00000021647	ENSDART00000036531	Dr.14593.1.S1_at
ENSDARG00000002682	ENSDART00000138166	Dr.15630.1.S1_at
ENSDARG00000002682	ENSDART00000185548	Dr.15630.1.S1_at
ENSDARG00000096095	ENSDART00000150330	Dr.9080.1.A1_at
ENSDARG00000096095	ENSDART00000175159	Dr.9080.1.A1_at
ENSDARG00000096095	ENSDART00000150633	Dr.9080.1.A1_at
ENSDARG00000096095	ENSDART00000192645	Dr.9080.1.A1_at
ENSDARG00000100825	ENSDART00000187901	Dr.7638.1.S1_at
ENSDARG00000100825	ENSDART00000172114	Dr.7638.1.S2_at
ENSDARG00000100825	ENSDART00000172114	Dr.7638.1.S1_at
ENSDARG00000055151	ENSDART00000146339	Dr.14802.1.A1_at
ENSDARG00000055151	ENSDART00000077459	Dr.14802.1.A1_at
ENSDARG00000042187	ENSDART00000061843	Dr.5613.1.S1_at
ENSDARG00000098296	ENSDART00000160536	Dr.21061.1.S1_at
ENSDARG00000058566	ENSDART00000081450	Dr.14003.1.A1_at
ENSDARG00000061454	ENSDART00000164458	Dr.16451.1.A1_at
ENSDARG00000061454	ENSDART00000134196	Dr.16451.1.A1_at
ENSDARG00000041450	ENSDART00000060766	Dr.14820.1.A1_at
ENSDARG00000041450	ENSDART00000060766	Dr.13128.1.S1_at
ENSDARG00000026338	ENSDART00000028940	Dr.14447.1.S1_at
ENSDARG00000059163	ENSDART00000147532	Dr.5738.1.S1_at
ENSDARG00000009020	ENSDART00000164816	DrAffx.1.12.S1_at
ENSDARG00000009020	ENSDART00000011283	DrAffx.1.12.S1_at
ENSDARG00000076962	ENSDART00000154790	Dr.7441.1.A1_at
ENSDARG00000059304	ENSDART00000082388	Dr.6898.1.A1_at
ENSDARG00000100406	ENSDART00000171273	Dr.2960.1.A1_at
ENSDARG00000100406	ENSDART00000171273	Dr.17459.1.S1_a_at
ENSDARG00000100406	ENSDART00000173439	Dr.2960.1.A1_at
ENSDARG00000100406	ENSDART00000173439	Dr.17459.1.S1_a_at
ENSDARG00000100406	ENSDART00000160930	Dr.2960.1.A1_at
ENSDARG00000100406	ENSDART00000173076	Dr.17459.1.S1_a_at
ENSDARG00000097206	ENSDART00000155777	Dr.23961.1.S1_at
ENSDARG00000003181	ENSDART00000030557	Dr.12279.1.S1_at
ENSDARG00000054122	ENSDART00000076265	Dr.3370.1.A1_at
ENSDARG00000054122	ENSDART00000188078	Dr.3370.1.A1_at
ENSDARG00000045914	ENSDART00000131419	Dr.11520.2.S1_a_at
ENSDARG00000045914	ENSDART00000145428	Dr.11520.2.S1_a_at
ENSDARG00000045914	ENSDART00000145428	Dr.11520.3.S1_a_at
ENSDARG00000045914	ENSDART00000145428	Dr.11520.1.S1_at
ENSDARG00000045914	ENSDART00000067489	Dr.11520.2.S1_a_at
ENSDARG00000045914	ENSDART00000067489	Dr.11520.3.S1_a_at
ENSDARG00000045914	ENSDART00000067489	Dr.11520.1.S1_at
ENSDARG00000045914	ENSDART00000174021	Dr.11520.2.S1_a_at
ENSDARG00000105153	ENSDART00000163231	Dr.9651.1.A1_at
