Gene stable ID	Transcript stable ID	AFFY HuGeneFL probe
ENSG00000273686	ENST00000632449	J00105_s_at
ENSG00000273686	ENST00000631575	J00105_s_at
ENSG00000273686	ENST00000633912	J00105_s_at
ENSG00000273686	ENST00000633512	J00105_s_at
ENSG00000273686	ENST00000619603	S82297_at
ENSG00000273686	ENST00000619603	J00105_s_at
ENSG00000274000	ENST00000620279	U82275_at
ENSG00000274000	ENST00000617409	U82275_at
ENSG00000274000	ENST00000615591	U82275_at
ENSG00000274000	ENST00000631297	U82275_at
ENSG00000235657	ENST00000457879	D32129_f_at
ENSG00000206505	ENST00000383605	D32129_f_at
ENSG00000206505	ENST00000383619	D32129_f_at
ENSG00000206505	ENST00000478740	D32129_f_at
ENSG00000206505	ENST00000376822	D32129_f_at
ENSG00000206505	ENST00000462536	D32129_f_at
ENSG00000206505	ENST00000461996	D32129_f_at
ENSG00000206505	ENST00000492107	D32129_f_at
ENSG00000206505	ENST00000616730	D32129_f_at
ENSG00000206505	ENST00000639891	D32129_f_at
ENSG00000206505	ENST00000549224	D32129_f_at
ENSG00000237829	ENST00000437171	X81003_at
ENSG00000237829	ENST00000449087	X81003_at
ENSG00000237829	ENST00000431977	X81003_at
ENSG00000237829	ENST00000433662	X81003_at
ENSG00000237829	ENST00000458506	X81003_at
ENSG00000237829	ENST00000455887	X81003_at
ENSG00000275544	ENST00000612690	M93107_at
ENSG00000275544	ENST00000631323	M93107_at
ENSG00000275544	ENST00000625957	M93107_at
ENSG00000275544	ENST00000625648	M93107_at
ENSG00000275544	ENST00000626785	M93107_at
ENSG00000275544	ENST00000617317	M93107_at
ENSG00000237403	ENST00000455350	X81003_at
ENSG00000237403	ENST00000448378	X81003_at
ENSG00000237403	ENST00000429382	X81003_at
ENSG00000237403	ENST00000418211	X81003_at
ENSG00000237403	ENST00000444101	X81003_at
ENSG00000237403	ENST00000430959	X81003_at
ENSG00000227647	ENST00000413215	X95289_at
ENSG00000235394	ENST00000457825	X92110_at
ENSG00000235394	ENST00000618817	X92110_at
ENSG00000224168	ENST00000445679	Y07828_at
ENSG00000224168	ENST00000477579	Y07828_at
ENSG00000224168	ENST00000462071	Y07828_at
ENSG00000224168	ENST00000474867	Y07828_at
ENSG00000223531	ENST00000449412	Y07828_at
ENSG00000223531	ENST00000476528	Y07828_at
ENSG00000223531	ENST00000481056	Y07828_at
ENSG00000223531	ENST00000461978	Y07828_at
ENSG00000276191	ENST00000632383	X72304_at
ENSG00000276191	ENST00000632383	L23333_s_at
ENSG00000276191	ENST00000617905	X72304_at
ENSG00000276191	ENST00000617905	L23333_s_at
ENSG00000276191	ENST00000616748	X72304_at
ENSG00000276191	ENST00000616748	L23333_s_at
ENSG00000276191	ENST00000633723	X72304_at
ENSG00000276191	ENST00000633723	L23333_s_at
ENSG00000276191	ENST00000616274	X72304_at
ENSG00000276191	ENST00000616274	L23333_s_at
ENSG00000276191	ENST00000631395	X72304_at
ENSG00000276191	ENST00000631395	L23333_s_at
ENSG00000276191	ENST00000634107	L23333_s_at
ENSG00000276191	ENST00000633333	X72304_at
ENSG00000276191	ENST00000633333	L23333_s_at
ENSG00000276191	ENST00000632957	X72304_at
ENSG00000276191	ENST00000621969	X72304_at
ENSG00000276191	ENST00000621969	L23333_s_at
ENSG00000276191	ENST00000616225	X72304_at
ENSG00000276191	ENST00000616225	L23333_s_at
ENSG00000276191	ENST00000618144	X72304_at
ENSG00000276191	ENST00000618144	L23333_s_at
ENSG00000233931	ENST00000430485	Y07829_xpt3_at
ENSG00000233931	ENST00000486552	Y07829_xpt3_at
ENSG00000233931	ENST00000456884	Y07829_xpt3_at
ENSG00000233931	ENST00000618891	Y07829_xpt3_at
ENSG00000274669	ENST00000616408	U82279_at
ENSG00000274669	ENST00000620642	U82279_at
ENSG00000274669	ENST00000613713	U82279_at
ENSG00000274669	ENST00000613145	U82279_at
ENSG00000274669	ENST00000619093	U82279_at
ENSG00000274669	ENST00000619395	U82279_at
ENSG00000275136	ENST00000614017	X54150_at
ENSG00000275136	ENST00000621702	X54150_at
ENSG00000275136	ENST00000614503	X54150_at
ENSG00000275136	ENST00000617814	X54150_at
ENSG00000275136	ENST00000622904	X54150_at
ENSG00000275136	ENST00000622777	X54150_at
ENSG00000275136	ENST00000615719	X54150_at
ENSG00000236399	ENST00000425845	Y07829_xpt3_at
ENSG00000236399	ENST00000418267	Y07829_xpt3_at
ENSG00000236399	ENST00000488232	Y07829_xpt3_at
ENSG00000236399	ENST00000614405	Y07829_xpt3_at
ENSG00000224145	ENST00000430090	Y07829_xpt4_at
ENSG00000224145	ENST00000546888	Y07829_xpt4_at
ENSG00000224145	ENST00000552836	Y07829_xpt4_at
ENSG00000278613	ENST00000615640	U80017_rna2_at
ENSG00000278613	ENST00000618877	U80017_rna2_at
ENSG00000278279	ENST00000616137	U82979_at
ENSG00000278279	ENST00000611930	U82979_at
ENSG00000278279	ENST00000620735	U82979_at
ENSG00000278279	ENST00000618174	U82979_at
ENSG00000278279	ENST00000621985	U82979_at
ENSG00000278279	ENST00000614340	U82979_at
ENSG00000278279	ENST00000616820	U82979_at
ENSG00000278279	ENST00000616700	U82979_at
ENSG00000278279	ENST00000613131	U82979_at
ENSG00000278634	ENST00000612001	U82275_at
ENSG00000278634	ENST00000621721	U82275_at
ENSG00000278634	ENST00000622640	U82275_at
ENSG00000278634	ENST00000627076	U82275_at
ENSG00000278634	ENST00000628662	U82275_at
ENSG00000278555	ENST00000615614	U82979_at
ENSG00000278555	ENST00000615761	U82979_at
ENSG00000278555	ENST00000618480	U82979_at
ENSG00000278555	ENST00000621339	U82979_at
ENSG00000278555	ENST00000621555	U82979_at
ENSG00000278555	ENST00000622693	U82979_at
ENSG00000278555	ENST00000617621	U82979_at
ENSG00000278555	ENST00000621785	U82979_at
ENSG00000235905	ENST00000429524	Y07829_xpt4_at
ENSG00000235905	ENST00000552676	Y07829_xpt4_at
ENSG00000235905	ENST00000550702	Y07829_xpt4_at
ENSG00000236560	ENST00000448550	X81003_at
ENSG00000236560	ENST00000431424	X81003_at
ENSG00000236560	ENST00000414032	X81003_at
ENSG00000236560	ENST00000439463	X81003_at
ENSG00000236560	ENST00000451993	X81003_at
ENSG00000236560	ENST00000450177	X81003_at
ENSG00000234046	ENST00000472707	U09825_at
ENSG00000234046	ENST00000422349	U09825_at
ENSG00000234046	ENST00000445259	U09825_at
ENSG00000234046	ENST00000427535	U09825_at
ENSG00000236598	ENST00000419485	X92110_at
ENSG00000236598	ENST00000612676	X92110_at
ENSG00000281287	ENST00000626965	L19686_rna1_at
ENSG00000276701	ENST00000613839	L19686_rna1_at
ENSG00000276701	ENST00000626906	L19686_rna1_at
ENSG00000276701	ENST00000625385	L19686_rna1_at
ENSG00000231641	ENST00000425831	U09825_at
ENSG00000231641	ENST00000432326	U09825_at
ENSG00000231641	ENST00000438384	U09825_at
ENSG00000231641	ENST00000464955	U09825_at
ENSG00000225130	ENST00000453266	Y07828_at
ENSG00000225130	ENST00000469791	Y07828_at
ENSG00000225130	ENST00000497819	Y07828_at
ENSG00000225130	ENST00000468315	Y07828_at
ENSG00000278695	ENST00000616938	L38503_at
ENSG00000237046	ENST00000434151	Y07829_xpt3_at
ENSG00000237046	ENST00000462556	Y07829_xpt3_at
ENSG00000237046	ENST00000421981	Y07829_xpt3_at
ENSG00000237046	ENST00000549728	Y07829_xpt3_at
ENSG00000275003	ENST00000626871	U49785_at
ENSG00000275003	ENST00000615721	U49785_at
ENSG00000275003	ENST00000629936	U49785_at
ENSG00000275003	ENST00000626046	U49785_at
ENSG00000225201	ENST00000444683	X56841_at
ENSG00000277773	ENST00000620650	U80017_rna3_at
ENSG00000277773	ENST00000612446	U80017_rna3_at
ENSG00000277773	ENST00000624634	U80017_rna3_at
ENSG00000277773	ENST00000618251	U80017_rna3_at
ENSG00000277773	ENST00000611906	U80017_rna3_at
ENSG00000277807	ENST00000618055	U82279_at
ENSG00000277807	ENST00000618681	U82279_at
ENSG00000277807	ENST00000617686	U82279_at
ENSG00000277807	ENST00000612636	U82279_at
ENSG00000277807	ENST00000615064	U82279_at
ENSG00000277807	ENST00000616565	U82279_at
ENSG00000277807	ENST00000612335	U82279_at
ENSG00000277897	ENST00000618279	L38503_at
ENSG00000233599	ENST00000431059	Y07829_xpt4_at
ENSG00000233599	ENST00000548653	Y07829_xpt4_at
ENSG00000233599	ENST00000550400	Y07829_xpt4_at
ENSG00000234313	ENST00000422999	X95289_at
ENSG00000225618	ENST00000421774	X92110_at
ENSG00000225618	ENST00000610635	X92110_at
ENSG00000233314	ENST00000441553	X81003_at
ENSG00000233314	ENST00000437937	X81003_at
ENSG00000233314	ENST00000446310	X81003_at
ENSG00000233314	ENST00000414618	X81003_at
ENSG00000233314	ENST00000434591	X81003_at
ENSG00000233314	ENST00000452227	X81003_at
ENSG00000231002	ENST00000469107	U09825_at
ENSG00000231002	ENST00000450392	U09825_at
ENSG00000231002	ENST00000415923	U09825_at
ENSG00000231002	ENST00000428486	U09825_at
ENSG00000277956	ENST00000632975	J03778_s_at
ENSG00000277956	ENST00000633047	J03778_s_at
ENSG00000277956	ENST00000622106	X14474_at
ENSG00000277956	ENST00000622106	X61373_at
ENSG00000277956	ENST00000622106	J03778_s_at
ENSG00000277956	ENST00000633054	X14474_at
ENSG00000277956	ENST00000633054	X61373_at
ENSG00000277956	ENST00000633054	J03778_s_at
ENSG00000277956	ENST00000634049	X14474_at
ENSG00000277956	ENST00000634049	X61373_at
ENSG00000277956	ENST00000634049	J03778_s_at
ENSG00000277956	ENST00000631447	X61373_at
ENSG00000277956	ENST00000631447	J03778_s_at
ENSG00000277956	ENST00000633801	X14474_at
ENSG00000277956	ENST00000633801	X61373_at
ENSG00000277956	ENST00000633801	J03778_s_at
ENSG00000277956	ENST00000632500	X14474_at
ENSG00000277956	ENST00000632500	X61373_at
ENSG00000277956	ENST00000632500	J03778_s_at
ENSG00000277956	ENST00000632122	J03778_s_at
ENSG00000277956	ENST00000620070	X14474_at
ENSG00000277956	ENST00000620070	X61373_at
ENSG00000277956	ENST00000620070	J03778_s_at
ENSG00000277956	ENST00000620818	X61373_at
ENSG00000277956	ENST00000620818	J03778_s_at
ENSG00000277956	ENST00000612872	X14474_at
ENSG00000277956	ENST00000612872	X61373_at
ENSG00000277956	ENST00000612872	J03778_s_at
ENSG00000277956	ENST00000618825	X14474_at
ENSG00000277956	ENST00000618825	X61373_at
ENSG00000277956	ENST00000618825	J03778_s_at
ENSG00000277956	ENST00000618029	X14474_at
ENSG00000277956	ENST00000618029	X61373_at
ENSG00000277956	ENST00000618029	J03778_s_at
ENSG00000277656	ENST00000628171	Z84718_cds1_at
ENSG00000277656	ENST00000621513	Z84718_cds1_at
ENSG00000277656	ENST00000612885	Z84718_cds1_at
ENSG00000277656	ENST00000629554	Z84718_cds1_at
ENSG00000277656	ENST00000628969	Z84718_cds1_at
ENSG00000277656	ENST00000630428	Z84718_cds1_at
ENSG00000277656	ENST00000627958	Z84718_cds1_at
ENSG00000206504	ENST00000383616	X95289_at
ENSG00000224542	ENST00000422484	Y07828_at
ENSG00000235814	ENST00000454051	X92110_at
ENSG00000233564	ENST00000449754	U63336_at
ENSG00000233564	ENST00000436805	U63336_at
ENSG00000233564	ENST00000487302	U63336_at
ENSG00000233564	ENST00000473490	U63336_at
ENSG00000233564	ENST00000489106	U63336_at
ENSG00000236579	ENST00000445934	X95289_at
ENSG00000224496	ENST00000433713	Y07829_xpt3_at
ENSG00000224496	ENST00000436951	Y07829_xpt3_at
ENSG00000224496	ENST00000497688	Y07829_xpt3_at
ENSG00000224496	ENST00000616351	Y07829_xpt3_at
ENSG00000229653	ENST00000448941	X92110_at
ENSG00000230254	ENST00000427936	X56841_at
ENSG00000274675	ENST00000619880	U80017_rna1_at
ENSG00000274675	ENST00000621406	U80017_rna1_at
ENSG00000274675	ENST00000619699	U80017_rna1_at
ENSG00000235259	ENST00000414873	Y07829_xpt4_at
ENSG00000235259	ENST00000552062	Y07829_xpt4_at
ENSG00000227720	ENST00000433942	X81003_at
ENSG00000227720	ENST00000452679	X81003_at
ENSG00000227720	ENST00000417223	X81003_at
ENSG00000227720	ENST00000436833	X81003_at
ENSG00000227720	ENST00000428563	X81003_at
ENSG00000227720	ENST00000449435	X81003_at
ENSG00000228881	ENST00000425523	U09825_at
ENSG00000228881	ENST00000439094	U09825_at
ENSG00000228881	ENST00000456770	U09825_at
ENSG00000228881	ENST00000471458	U09825_at
ENSG00000233573	ENST00000433864	Y07828_at
ENSG00000233573	ENST00000484570	Y07828_at
ENSG00000233573	ENST00000492111	Y07828_at
ENSG00000233573	ENST00000473446	Y07828_at
ENSG00000206501	ENST00000400658	X81003_at
ENSG00000206501	ENST00000383612	X81003_at
ENSG00000206501	ENST00000400657	X81003_at
ENSG00000206501	ENST00000400656	X81003_at
ENSG00000206501	ENST00000400655	X81003_at
ENSG00000206501	ENST00000400654	X81003_at
ENSG00000229202	ENST00000453232	U63336_at
ENSG00000229202	ENST00000422639	U63336_at
ENSG00000229202	ENST00000480241	U63336_at
ENSG00000229202	ENST00000464701	U63336_at
ENSG00000229202	ENST00000498679	U63336_at
ENSG00000234058	ENST00000436591	X81003_at
ENSG00000234058	ENST00000448210	X81003_at
ENSG00000234058	ENST00000422273	X81003_at
ENSG00000234058	ENST00000430828	X81003_at
ENSG00000234058	ENST00000412077	X81003_at
ENSG00000234058	ENST00000444994	X81003_at
ENSG00000235291	ENST00000426299	Y13247_at
ENSG00000227458	ENST00000431397	Y07829_xpt3_at
ENSG00000227458	ENST00000445004	Y07829_xpt3_at
ENSG00000227458	ENST00000475016	Y07829_xpt3_at
ENSG00000227458	ENST00000548672	Y07829_xpt3_at
ENSG00000137397	ENST00000488184	Y07828_at
ENSG00000137397	ENST00000357569	Y07828_at
ENSG00000137397	ENST00000493942	Y07828_at
ENSG00000137397	ENST00000461197	Y07828_at
ENSG00000276042	ENST00000611465	U82979_at
ENSG00000276042	ENST00000617426	U82979_at
ENSG00000276042	ENST00000615169	U82979_at
ENSG00000276042	ENST00000621368	U82979_at
ENSG00000276042	ENST00000619910	U82979_at
ENSG00000276042	ENST00000617098	U82979_at
ENSG00000276042	ENST00000616806	U82979_at
ENSG00000276042	ENST00000611649	U82979_at
ENSG00000276042	ENST00000615458	U82979_at
ENSG00000226402	ENST00000455349	Y07828_at
ENSG00000281948	ENST00000631786	L07765_at
ENSG00000235960	ENST00000427091	Y07829_xpt4_at
ENSG00000235960	ENST00000550694	Y07829_xpt4_at
ENSG00000262243	ENST00000561966	L07765_at
ENSG00000262243	ENST00000571922	L07765_at
ENSG00000262243	ENST00000576783	L07765_at
ENSG00000262243	ENST00000574513	L07765_at
ENSG00000262243	ENST00000576185	L07765_at
ENSG00000172524	ENST00000383610	Y07829_xpt3_at
ENSG00000172524	ENST00000476094	Y07829_xpt3_at
ENSG00000172524	ENST00000400651	Y07829_xpt3_at
ENSG00000172524	ENST00000547289	Y07829_xpt3_at
ENSG00000236632	ENST00000425603	X56841_at
ENSG00000228001	ENST00000429471	Y07829_xpt3_at
ENSG00000228001	ENST00000437563	Y07829_xpt3_at
ENSG00000228001	ENST00000470577	Y07829_xpt3_at
ENSG00000228001	ENST00000552119	Y07829_xpt3_at
ENSG00000226060	ENST00000487616	U09825_at
ENSG00000226060	ENST00000433314	U09825_at
ENSG00000226060	ENST00000447711	U09825_at
ENSG00000226060	ENST00000456093	U09825_at
ENSG00000137384	ENST00000259930	Y07829_xpt4_at
ENSG00000137384	ENST00000550969	Y07829_xpt4_at
ENSG00000227147	ENST00000421984	Y07829_xpt4_at
ENSG00000227147	ENST00000548732	Y07829_xpt4_at
ENSG00000137313	ENST00000463977	U09825_at
ENSG00000137313	ENST00000383607	U09825_at
ENSG00000137313	ENST00000327357	U09825_at
ENSG00000137313	ENST00000396558	U09825_at
ENSG00000223766	ENST00000427729	U63336_at
ENSG00000223766	ENST00000444972	U63336_at
ENSG00000223766	ENST00000483423	U63336_at
ENSG00000223766	ENST00000475431	U63336_at
ENSG00000223766	ENST00000481092	U63336_at
ENSG00000277924	ENST00000620549	L41268_f_at
ENSG00000230230	ENST00000493978	U09825_at
ENSG00000230230	ENST00000438908	U09825_at
ENSG00000230230	ENST00000455000	U09825_at
ENSG00000230230	ENST00000436219	U09825_at
ENSG00000238104	ENST00000429597	Y13247_at
ENSG00000276497	ENST00000617471	L04953_at
ENSG00000282052	ENST00000632147	Z25749_rna1_at
ENSG00000276155	ENST00000626571	X14474_at
ENSG00000276155	ENST00000626571	X61373_at
ENSG00000276155	ENST00000626571	J03778_s_at
ENSG00000276155	ENST00000626880	X61373_at
ENSG00000276155	ENST00000626880	J03778_s_at
ENSG00000276155	ENST00000628393	J03778_s_at
ENSG00000276155	ENST00000627711	X14474_at
ENSG00000276155	ENST00000627711	X61373_at
ENSG00000276155	ENST00000627711	J03778_s_at
ENSG00000276155	ENST00000621329	X14474_at
ENSG00000276155	ENST00000621329	X61373_at
ENSG00000276155	ENST00000621329	J03778_s_at
ENSG00000276155	ENST00000620981	X61373_at
ENSG00000276155	ENST00000620981	J03778_s_at
ENSG00000276155	ENST00000629368	X14474_at
ENSG00000276155	ENST00000629368	X61373_at
ENSG00000276155	ENST00000629368	J03778_s_at
ENSG00000276155	ENST00000613360	X14474_at
ENSG00000276155	ENST00000613360	X61373_at
ENSG00000276155	ENST00000613360	J03778_s_at
ENSG00000276155	ENST00000622728	X14474_at
ENSG00000276155	ENST00000622728	X61373_at
ENSG00000276155	ENST00000622728	J03778_s_at
ENSG00000272670	ENST00000496357	D70830_at
ENSG00000231737	ENST00000424446	Y13247_at
ENSG00000275290	ENST00000611940	U82275_at
ENSG00000275290	ENST00000613573	U82275_at
ENSG00000275290	ENST00000621611	U82275_at
ENSG00000275290	ENST00000617156	U82275_at
ENSG00000275290	ENST00000628510	U82275_at
ENSG00000275290	ENST00000616629	U82275_at
ENSG00000234012	ENST00000427406	D79992_at
ENSG00000234012	ENST00000470134	D79992_at
ENSG00000229252	ENST00000415289	X56841_at
ENSG00000263247	ENST00000573991	M13058_s_at
ENSG00000263247	ENST00000574424	S79048_at
ENSG00000263247	ENST00000576262	M13058_s_at
ENSG00000263247	ENST00000576262	S79048_at
ENSG00000263247	ENST00000573913	S79048_at
ENSG00000263247	ENST00000576680	S79048_at
ENSG00000263247	ENST00000572366	S79048_at
ENSG00000263247	ENST00000573883	S79048_at
ENSG00000263247	ENST00000575317	M13058_s_at
ENSG00000263247	ENST00000575512	M13058_s_at
ENSG00000263247	ENST00000576292	M13058_s_at
ENSG00000263247	ENST00000572448	M13058_s_at
ENSG00000263247	ENST00000613368	M13058_s_at
ENSG00000206493	ENST00000383597	X56841_at
ENSG00000224156	ENST00000421473	J00314_at
ENSG00000224156	ENST00000421473	V00599_s_at
ENSG00000224156	ENST00000413547	J00314_at
ENSG00000224156	ENST00000413547	V00599_s_at
ENSG00000224156	ENST00000419551	J00314_at
ENSG00000224156	ENST00000419551	V00599_s_at
ENSG00000224156	ENST00000454620	J00314_at
ENSG00000224156	ENST00000454620	V00599_s_at
ENSG00000233904	ENST00000415649	X56841_at
ENSG00000272803	ENST00000575657	M13058_s_at
ENSG00000272803	ENST00000572141	M13058_s_at
ENSG00000277134	ENST00000615841	U82279_at
ENSG00000277134	ENST00000610641	U82279_at
ENSG00000277134	ENST00000611295	U82279_at
ENSG00000277134	ENST00000613400	U82279_at
ENSG00000277134	ENST00000610752	U82279_at
ENSG00000277134	ENST00000620471	U82279_at
ENSG00000277134	ENST00000614570	U82279_at
ENSG00000277134	ENST00000621832	U82279_at
ENSG00000277134	ENST00000615004	U82279_at
ENSG00000223887	ENST00000454399	U63336_at
ENSG00000223887	ENST00000442290	U63336_at
ENSG00000223887	ENST00000484363	U63336_at
ENSG00000223887	ENST00000461185	U63336_at
ENSG00000223887	ENST00000469088	U63336_at
ENSG00000278232	ENST00000613260	X72304_at
ENSG00000278232	ENST00000613260	L23333_s_at
ENSG00000278232	ENST00000614143	X72304_at
ENSG00000278232	ENST00000614143	L23333_s_at
ENSG00000278232	ENST00000618382	X72304_at
ENSG00000278232	ENST00000618382	L23333_s_at
ENSG00000278232	ENST00000615345	X72304_at
ENSG00000278232	ENST00000615345	L23333_s_at
ENSG00000278232	ENST00000611599	X72304_at
ENSG00000278232	ENST00000611599	L23333_s_at
ENSG00000278232	ENST00000617446	X72304_at
ENSG00000278232	ENST00000617446	L23333_s_at
ENSG00000275564	ENST00000622157	X54150_at
ENSG00000275564	ENST00000614052	X54150_at
ENSG00000275564	ENST00000622543	X54150_at
ENSG00000275564	ENST00000619011	X54150_at
ENSG00000206491	ENST00000383592	U63336_at
ENSG00000206491	ENST00000418065	U63336_at
ENSG00000206491	ENST00000491452	U63336_at
ENSG00000206491	ENST00000497633	U63336_at
ENSG00000206491	ENST00000484225	U63336_at
ENSG00000231179	ENST00000442104	U65416_rna1_s_at
ENSG00000231179	ENST00000442104	L14848_s_at
ENSG00000231179	ENST00000451603	U65416_rna1_s_at
ENSG00000231179	ENST00000451603	L14848_s_at
ENSG00000231179	ENST00000472772	L14848_s_at
ENSG00000231179	ENST00000619506	U65416_rna1_s_at
ENSG00000231179	ENST00000619506	L14848_s_at
ENSG00000228186	ENST00000432371	U63336_at
ENSG00000228186	ENST00000422140	U63336_at
ENSG00000228186	ENST00000460426	U63336_at
ENSG00000228186	ENST00000461523	U63336_at
ENSG00000228186	ENST00000464396	U63336_at
ENSG00000237095	ENST00000449153	D79992_at
ENSG00000237095	ENST00000481417	D79992_at
ENSG00000237889	ENST00000462334	Z37166_at
ENSG00000237889	ENST00000493350	Z37166_at
ENSG00000237889	ENST00000448800	Z37166_at
ENSG00000237889	ENST00000426766	Z37166_at
ENSG00000237889	ENST00000420337	Z37166_at
ENSG00000237889	ENST00000487410	Z37166_at
ENSG00000237889	ENST00000437943	Z37166_at
ENSG00000237889	ENST00000463430	Z37166_at
ENSG00000237889	ENST00000412386	Z37166_at
ENSG00000237889	ENST00000460622	Z37166_at
ENSG00000237889	ENST00000467581	Z37166_at
ENSG00000237889	ENST00000432549	Z37166_at
ENSG00000227804	ENST00000449113	Y13247_at
ENSG00000229684	ENST00000422650	J00314_at
ENSG00000229684	ENST00000422650	V00599_s_at
ENSG00000229684	ENST00000454454	J00314_at
ENSG00000229684	ENST00000454454	V00599_s_at
ENSG00000229684	ENST00000412136	J00314_at
ENSG00000229684	ENST00000412136	V00599_s_at
ENSG00000229684	ENST00000446385	J00314_at
