Gene stable ID	Transcript stable ID	AFFY HG U95D probe
ENSG00000228454	ENST00000464474	74611_s_at
ENSG00000228454	ENST00000475562	74611_s_at
ENSG00000228454	ENST00000468829	74611_s_at
ENSG00000228454	ENST00000497950	74611_s_at
ENSG00000228454	ENST00000548301	74611_s_at
ENSG00000226560	ENST00000476210	75259_at
ENSG00000226560	ENST00000448206	75259_at
ENSG00000226560	ENST00000428140	75259_at
ENSG00000226560	ENST00000474222	75259_at
ENSG00000226560	ENST00000485098	75259_at
ENSG00000226560	ENST00000460487	75259_at
ENSG00000226560	ENST00000613837	75259_at
ENSG00000226560	ENST00000615380	75259_at
ENSG00000226560	ENST00000551648	75259_at
ENSG00000226560	ENST00000552638	75259_at
ENSG00000231543	ENST00000475544	75259_at
ENSG00000231543	ENST00000413548	75259_at
ENSG00000231543	ENST00000423826	75259_at
ENSG00000231543	ENST00000477630	75259_at
ENSG00000231543	ENST00000483332	75259_at
ENSG00000231543	ENST00000495674	75259_at
ENSG00000231543	ENST00000549997	75259_at
ENSG00000231543	ENST00000550682	75259_at
ENSG00000231543	ENST00000618948	75259_at
ENSG00000231543	ENST00000612228	75259_at
ENSG00000227746	ENST00000421274	74611_s_at
ENSG00000227746	ENST00000477131	74611_s_at
ENSG00000227746	ENST00000494477	74611_s_at
ENSG00000227746	ENST00000495158	74611_s_at
ENSG00000227746	ENST00000459921	74611_s_at
ENSG00000227746	ENST00000467328	74611_s_at
ENSG00000227746	ENST00000550297	74611_s_at
ENSG00000278843	ENST00000611911	73893_at
ENSG00000278843	ENST00000631999	73893_at
ENSG00000278843	ENST00000613289	73893_at
ENSG00000282384	ENST00000634117	76931_at
ENSG00000244207	ENST00000375295	74611_s_at
ENSG00000244207	ENST00000470477	74611_s_at
ENSG00000244207	ENST00000475612	74611_s_at
ENSG00000244207	ENST00000482524	74611_s_at
ENSG00000244207	ENST00000473768	74611_s_at
ENSG00000244207	ENST00000488163	74611_s_at
ENSG00000244207	ENST00000546746	74611_s_at
ENSG00000276111	ENST00000622598	73215_s_at
ENSG00000276111	ENST00000627857	73215_s_at
ENSG00000276111	ENST00000627744	73215_s_at
ENSG00000276111	ENST00000630785	73215_s_at
ENSG00000228628	ENST00000425571	87202_f_at
ENSG00000228628	ENST00000435768	87202_f_at
ENSG00000228628	ENST00000436157	87202_f_at
ENSG00000236625	ENST00000449788	74611_s_at
ENSG00000236625	ENST00000473927	74611_s_at
ENSG00000236625	ENST00000483198	74611_s_at
ENSG00000236625	ENST00000462943	74611_s_at
ENSG00000236625	ENST00000480076	74611_s_at
ENSG00000236625	ENST00000459759	74611_s_at
ENSG00000236625	ENST00000546399	74611_s_at
ENSG00000282498	ENST00000633084	76458_s_at
ENSG00000282498	ENST00000632224	76460_at
ENSG00000282498	ENST00000632224	76458_s_at
ENSG00000235017	ENST00000416252	75259_at
ENSG00000235017	ENST00000419062	75259_at
ENSG00000235017	ENST00000498138	75259_at
ENSG00000235017	ENST00000482418	75259_at
ENSG00000235017	ENST00000461900	75259_at
ENSG00000235017	ENST00000469807	75259_at
ENSG00000235017	ENST00000551081	75259_at
ENSG00000235017	ENST00000618254	75259_at
ENSG00000235017	ENST00000550363	75259_at
ENSG00000235017	ENST00000614291	75259_at
ENSG00000282124	ENST00000632648	82684_at
ENSG00000282124	ENST00000632275	82684_at
ENSG00000168468	ENST00000293709	87202_f_at
ENSG00000168468	ENST00000383156	87202_f_at
ENSG00000168468	ENST00000413319	87202_f_at
ENSG00000206372	ENST00000489229	75259_at
ENSG00000206372	ENST00000383362	75259_at
ENSG00000206372	ENST00000383367	75259_at
ENSG00000206372	ENST00000490080	75259_at
ENSG00000206372	ENST00000486761	75259_at
ENSG00000206372	ENST00000466838	75259_at
ENSG00000206372	ENST00000615801	75259_at
ENSG00000206372	ENST00000621558	75259_at
ENSG00000206372	ENST00000548973	75259_at
ENSG00000206372	ENST00000547984	75259_at
ENSG00000228267	ENST00000411583	74611_s_at
ENSG00000228267	ENST00000497033	74611_s_at
ENSG00000228267	ENST00000494291	74611_s_at
ENSG00000228267	ENST00000485485	74611_s_at
ENSG00000228267	ENST00000478151	74611_s_at
ENSG00000228267	ENST00000461901	74611_s_at
ENSG00000228267	ENST00000548530	74611_s_at
ENSG00000275099	ENST00000633758	91310_at
ENSG00000282570	ENST00000633120	77042_at
ENSG00000274577	ENST00000620305	91336_at
ENSG00000280706	ENST00000628678	91534_at
ENSG00000280706	ENST00000630460	91534_at
ENSG00000280706	ENST00000626857	91534_at
ENSG00000280706	ENST00000626121	91534_at
ENSG00000280706	ENST00000625958	91534_at
ENSG00000280706	ENST00000627193	91534_at
ENSG00000282636	ENST00000631995	68538_at
ENSG00000206340	ENST00000383325	74611_s_at
ENSG00000206340	ENST00000480401	74611_s_at
ENSG00000206340	ENST00000484565	74611_s_at
ENSG00000206340	ENST00000473448	74611_s_at
ENSG00000206340	ENST00000488531	74611_s_at
ENSG00000206340	ENST00000468752	74611_s_at
ENSG00000206340	ENST00000549812	74611_s_at
ENSG00000281277	ENST00000634955	75841_at
ENSG00000281277	ENST00000626640	75841_at
ENSG00000281277	ENST00000634385	75841_at
ENSG00000280975	ENST00000631067	87892_at
ENSG00000280975	ENST00000626062	87892_at
ENSG00000234539	ENST00000427136	87202_f_at
ENSG00000234539	ENST00000439240	87202_f_at
ENSG00000234539	ENST00000417614	87202_f_at
ENSG00000281165	ENST00000626271	75122_at
ENSG00000281165	ENST00000625425	75122_at
ENSG00000281165	ENST00000627289	75122_at
ENSG00000274047	ENST00000618402	91399_at
ENSG00000274047	ENST00000618176	91399_at
ENSG00000274047	ENST00000632841	91399_at
ENSG00000274047	ENST00000633429	91399_at
ENSG00000274047	ENST00000613407	91399_at
ENSG00000274047	ENST00000610513	91399_at
ENSG00000274047	ENST00000633128	91399_at
ENSG00000274047	ENST00000633880	91399_at
ENSG00000274047	ENST00000632310	91399_at
ENSG00000236490	ENST00000456807	74637_at
ENSG00000236490	ENST00000493108	74637_at
ENSG00000236490	ENST00000494466	74637_at
ENSG00000282632	ENST00000631939	76798_at
ENSG00000280651	ENST00000627663	78466_at
ENSG00000280651	ENST00000656678	78466_at
ENSG00000280651	ENST00000667459	78466_at
ENSG00000280651	ENST00000625872	78466_at
ENSG00000206208	ENST00000383065	74637_at
ENSG00000206208	ENST00000481172	74637_at
ENSG00000206208	ENST00000479706	74637_at
ENSG00000206208	ENST00000550794	74637_at
ENSG00000206306	ENST00000328980	75284_f_at
ENSG00000282749	ENST00000633352	88202_at
ENSG00000282749	ENST00000633352	75500_at
ENSG00000281813	ENST00000648720	74108_at
ENSG00000281813	ENST00000648605	74108_at
ENSG00000281813	ENST00000648955	74108_at
ENSG00000281813	ENST00000650575	74108_at
ENSG00000281813	ENST00000647630	74108_at
ENSG00000281813	ENST00000629233	74108_at
ENSG00000281813	ENST00000648639	74108_at
ENSG00000281813	ENST00000649483	74108_at
ENSG00000281813	ENST00000647838	74108_at
ENSG00000281813	ENST00000647965	74108_at
ENSG00000281813	ENST00000649728	74108_at
ENSG00000281813	ENST00000648699	74108_at
ENSG00000281813	ENST00000649574	74108_at
ENSG00000281813	ENST00000647976	74108_at
ENSG00000281813	ENST00000628523	74108_at
ENSG00000281813	ENST00000647786	74108_at
ENSG00000281813	ENST00000628038	74108_at
ENSG00000281813	ENST00000648040	74108_at
ENSG00000281813	ENST00000650336	74108_at
ENSG00000281813	ENST00000630001	74108_at
ENSG00000281813	ENST00000649924	74108_at
ENSG00000281813	ENST00000648135	74108_at
ENSG00000281813	ENST00000648502	74108_at
ENSG00000281813	ENST00000648090	74108_at
ENSG00000281813	ENST00000648004	74108_at
ENSG00000281813	ENST00000648246	74108_at
ENSG00000281813	ENST00000629879	74108_at
ENSG00000281813	ENST00000627572	74108_at
ENSG00000281813	ENST00000648420	74108_at
ENSG00000281813	ENST00000648972	74108_at
ENSG00000281813	ENST00000649967	74108_at
ENSG00000281813	ENST00000649533	74108_at
ENSG00000281813	ENST00000647796	74108_at
ENSG00000281813	ENST00000648723	74108_at
ENSG00000281813	ENST00000648589	74108_at
ENSG00000206240	ENST00000399450	75284_f_at
ENSG00000281526	ENST00000652291	76729_at
ENSG00000281526	ENST00000626389	76729_at
ENSG00000206281	ENST00000383197	74637_at
ENSG00000206281	ENST00000493747	74637_at
ENSG00000206281	ENST00000462962	74637_at
ENSG00000281894	ENST00000629379	84814_at
ENSG00000281894	ENST00000625422	84814_at
ENSG00000281894	ENST00000629459	84814_at
ENSG00000281894	ENST00000626497	84814_at
ENSG00000281894	ENST00000627156	84814_at
ENSG00000281894	ENST00000626511	84814_at
ENSG00000281894	ENST00000627589	84814_at
ENSG00000280516	ENST00000630091	91518_at
ENSG00000112493	ENST00000395114	74637_at
ENSG00000112493	ENST00000494432	74637_at
ENSG00000112493	ENST00000460153	74637_at
ENSG00000280908	ENST00000628229	75941_at
ENSG00000280908	ENST00000628229	86508_at
ENSG00000280908	ENST00000627887	86508_at
ENSG00000280908	ENST00000627140	86508_at
ENSG00000281616	ENST00000625398	76993_f_at
ENSG00000282956	ENST00000634774	83698_r_at
ENSG00000282956	ENST00000635672	83698_r_at
ENSG00000282956	ENST00000635039	83698_r_at
ENSG00000282956	ENST00000634409	83698_r_at
ENSG00000281449	ENST00000630161	67547_at
ENSG00000282899	ENST00000634683	84129_at
ENSG00000282899	ENST00000634683	73591_at
ENSG00000282878	ENST00000634566	69359_at
ENSG00000281518	ENST00000643531	78355_r_at
ENSG00000281518	ENST00000643531	78353_i_at
ENSG00000281518	ENST00000642843	78355_r_at
ENSG00000281518	ENST00000642843	78353_i_at
ENSG00000281518	ENST00000630406	78355_r_at
ENSG00000281518	ENST00000630406	78353_i_at
ENSG00000281518	ENST00000643181	78355_r_at
ENSG00000281518	ENST00000643181	78353_i_at
ENSG00000282509	ENST00000631542	73997_at
ENSG00000282509	ENST00000633228	73997_at
ENSG00000282509	ENST00000633078	73997_at
ENSG00000282689	ENST00000632326	73997_at
ENSG00000282689	ENST00000631390	73997_at
ENSG00000283649	ENST00000636761	83172_at
ENSG00000283649	ENST00000649768	83172_at
ENSG00000283649	ENST00000648655	83172_at
ENSG00000283649	ENST00000649010	83172_at
ENSG00000283649	ENST00000649836	83172_at
ENSG00000283649	ENST00000637549	83172_at
ENSG00000067646	ENST00000383052	82812_at
ENSG00000067646	ENST00000383052	90385_r_at
ENSG00000067646	ENST00000469869	82812_at
ENSG00000067646	ENST00000443793	82812_at
ENSG00000067646	ENST00000449237	90385_r_at
ENSG00000067646	ENST00000155093	82812_at
ENSG00000067646	ENST00000155093	90385_r_at
ENSG00000233070	ENST00000417305	74309_at
ENSG00000283812	ENST00000638179	91451_at
ENSG00000283812	ENST00000640321	91451_at
ENSG00000183878	ENST00000382893	73317_at
ENSG00000283640	ENST00000636387	71947_at
ENSG00000283985	ENST00000639297	73865_r_at
ENSG00000283985	ENST00000638954	73865_r_at
ENSG00000283985	ENST00000639580	73865_r_at
ENSG00000283883	ENST00000639801	74054_at
ENSG00000283883	ENST00000639801	91272_at
ENSG00000283104	ENST00000634476	75337_s_at
ENSG00000283104	ENST00000634687	75337_s_at
ENSG00000283104	ENST00000634916	75337_s_at
ENSG00000283104	ENST00000635472	75337_s_at
ENSG00000283104	ENST00000634277	75337_s_at
ENSG00000282835	ENST00000634460	75337_s_at
ENSG00000284449	ENST00000638547	84498_r_at
ENSG00000283741	ENST00000639332	80792_at
ENSG00000284290	ENST00000639229	89450_at
ENSG00000284282	ENST00000640588	90472_at
ENSG00000284282	ENST00000639550	90472_at
ENSG00000283859	ENST00000640620	90521_r_at
ENSG00000283859	ENST00000640620	90520_i_at
ENSG00000284598	ENST00000640564	90521_r_at
ENSG00000284598	ENST00000640564	90520_i_at
ENSG00000285468	ENST00000646518	88574_at
ENSG00000285351	ENST00000642703	82012_at
ENSG00000285344	ENST00000645562	90330_at
ENSG00000285344	ENST00000647385	90330_at
ENSG00000285344	ENST00000645958	90330_at
ENSG00000285344	ENST00000647065	90330_at
ENSG00000284549	ENST00000640758	79872_at
ENSG00000284506	ENST00000640200	79872_at
ENSG00000284445	ENST00000640643	79872_at
ENSG00000284445	ENST00000645115	79872_at
ENSG00000283718	ENST00000639980	76879_at
ENSG00000172468	ENST00000309834	91729_at
ENSG00000172468	ENST00000338876	91729_at
ENSG00000169953	ENST00000344884	91729_at
ENSG00000169953	ENST00000491902	91729_at
ENSG00000230977	ENST00000418278	74273_at
ENSG00000284896	ENST00000645588	68455_at
ENSG00000228786	ENST00000427373	76433_at
ENSG00000228786	ENST00000611754	76433_at
ENSG00000233619	ENST00000437571	74273_at
ENSG00000285262	ENST00000647051	90451_at
ENSG00000280208	ENST00000623672	76993_f_at
ENSG00000284870	ENST00000647089	90350_at
ENSG00000231914	ENST00000422609	71060_at
ENSG00000228797	ENST00000447172	89208_at
ENSG00000228797	ENST00000447172	76964_at
ENSG00000285431	ENST00000644569	67057_r_at
ENSG00000285431	ENST00000645613	67057_r_at
ENSG00000285275	ENST00000645797	84754_at
ENSG00000285275	ENST00000645378	84754_at
ENSG00000121741	ENST00000620447	67358_at
ENSG00000279186	ENST00000624506	69098_at
ENSG00000280191	ENST00000624105	71134_at
ENSG00000280191	ENST00000623161	80318_at
ENSG00000280191	ENST00000623549	80318_at
ENSG00000280179	ENST00000623297	80105_at
ENSG00000280179	ENST00000624872	80105_at
ENSG00000284801	ENST00000643026	84681_r_at
ENSG00000284801	ENST00000643026	84678_i_at
ENSG00000285403	ENST00000643165	67674_at
ENSG00000284764	ENST00000647329	71277_r_at
ENSG00000285438	ENST00000646538	71277_r_at
ENSG00000288187	ENST00000671789	85276_at
ENSG00000121743	ENST00000241125	77760_at
ENSG00000274276	ENST00000622914	78890_at
ENSG00000274276	ENST00000624808	78890_at
ENSG00000284756	ENST00000657606	70531_at
ENSG00000284756	ENST00000648461	70531_at
ENSG00000284756	ENST00000642457	70531_at
ENSG00000285236	ENST00000643189	75699_at
ENSG00000285236	ENST00000643919	75699_at
ENSG00000285236	ENST00000642636	75699_at
ENSG00000132953	ENST00000255305	85581_at
ENSG00000132953	ENST00000255305	68733_at
ENSG00000132953	ENST00000255305	75909_at
ENSG00000132953	ENST00000400602	85581_at
ENSG00000132953	ENST00000400602	68733_at
ENSG00000132953	ENST00000400602	75909_at
ENSG00000279751	ENST00000623720	71060_at
ENSG00000150459	ENST00000382533	90038_at
ENSG00000150459	ENST00000607003	90038_at
ENSG00000150459	ENST00000492245	90038_at
ENSG00000150459	ENST00000450573	90038_at
ENSG00000150459	ENST00000467636	90038_at
ENSG00000150459	ENST00000471009	90038_at
ENSG00000150459	ENST00000621421	90038_at
ENSG00000279303	ENST00000623962	69098_at
ENSG00000284919	ENST00000643180	77700_at
ENSG00000285098	ENST00000644143	71204_at
ENSG00000233325	ENST00000424756	67122_at
ENSG00000224429	ENST00000434601	92114_at
ENSG00000224429	ENST00000657403	92114_at
ENSG00000224429	ENST00000661173	92114_at
ENSG00000224429	ENST00000670912	92114_at
ENSG00000224429	ENST00000655569	92114_at
ENSG00000224429	ENST00000664989	92114_at
ENSG00000224429	ENST00000659153	92114_at
ENSG00000224429	ENST00000667082	92114_at
ENSG00000224429	ENST00000661286	92114_at
ENSG00000278961	ENST00000646133	80027_at
ENSG00000278961	ENST00000643357	80027_at
ENSG00000276289	ENST00000618699	80771_at
ENSG00000276289	ENST00000622690	80771_at
ENSG00000279967	ENST00000624806	69098_at
ENSG00000277437	ENST00000614492	AFFX-HUMRGE/M10098_5_at
ENSG00000102678	ENST00000382353	91465_at
ENSG00000279167	ENST00000625098	76132_at
ENSG00000226507	ENST00000425988	81254_at
ENSG00000264063	ENST00000577708	AFFX-HUMRGE/M10098_5_at
ENSG00000285307	ENST00000643512	70194_at
ENSG00000279720	ENST00000624968	73422_at
ENSG00000279208	ENST00000624041	78222_at
ENSG00000279208	ENST00000624041	84552_at
ENSG00000280081	ENST00000623919	75542_at
ENSG00000280081	ENST00000623933	75542_at
ENSG00000232977	ENST00000443778	71243_at
ENSG00000224309	ENST00000435744	69934_at
ENSG00000224922	ENST00000444356	71060_at
ENSG00000232797	ENST00000443486	76964_at
ENSG00000288103	ENST00000668417	84986_at
ENSG00000155307	ENST00000400564	90293_at
ENSG00000155307	ENST00000400566	90293_at
ENSG00000155307	ENST00000644288	90293_at
ENSG00000155307	ENST00000647101	90293_at
ENSG00000155307	ENST00000285670	90293_at
ENSG00000155307	ENST00000619120	90293_at
ENSG00000235609	ENST00000432230	81677_at
ENSG00000155313	ENST00000285681	91419_at
ENSG00000155313	ENST00000478932	91419_at
ENSG00000155313	ENST00000400183	91419_at
ENSG00000139496	ENST00000381736	80099_at
ENSG00000139496	ENST00000477876	80099_at
ENSG00000180730	ENST00000319420	77486_at
ENSG00000215386	ENST00000666517	72920_at
ENSG00000215386	ENST00000654245	72920_at
ENSG00000215386	ENST00000653624	72920_at
ENSG00000132975	ENST00000405846	81441_at
ENSG00000186184	ENST00000302979	74794_at
ENSG00000186184	ENST00000636226	74794_at
ENSG00000186184	ENST00000399696	74794_at
ENSG00000186184	ENST00000636618	74794_at
ENSG00000139515	ENST00000381033	71502_at
ENSG00000152520	ENST00000380958	87554_at
ENSG00000152520	ENST00000399613	87554_at
ENSG00000200840	ENST00000363970	81563_at
ENSG00000280594	ENST00000630155	70672_at
ENSG00000139508	ENST00000475385	90204_at
ENSG00000139508	ENST00000266943	90204_at
ENSG00000102781	ENST00000380615	67180_at
ENSG00000102781	ENST00000380615	78104_at
ENSG00000102781	ENST00000480854	78104_at
ENSG00000189403	ENST00000341423	88847_at
ENSG00000189403	ENST00000341423	67687_at
ENSG00000189403	ENST00000405805	88847_at
ENSG00000189403	ENST00000405805	67687_at
ENSG00000189403	ENST00000339872	67687_at
ENSG00000236094	ENST00000665143	77217_at
ENSG00000236094	ENST00000440633	77217_at
ENSG00000285241	ENST00000645709	86118_at
ENSG00000285241	ENST00000643521	86118_at
ENSG00000285241	ENST00000642552	86118_at
ENSG00000154721	ENST00000480456	81789_at
ENSG00000154721	ENST00000312957	81789_at
ENSG00000142192	ENST00000462267	70660_at
ENSG00000273492	ENST00000608591	82193_at
ENSG00000273492	ENST00000609365	82193_at
ENSG00000232692	ENST00000429340	76619_at
ENSG00000232692	ENST00000421771	76619_at
ENSG00000232692	ENST00000444306	76619_at
ENSG00000139597	ENST00000380130	80870_at
ENSG00000139597	ENST00000380139	80870_at
ENSG00000139597	ENST00000613078	80870_at
ENSG00000139597	ENST00000635608	80870_at
ENSG00000139597	ENST00000459716	80870_at
ENSG00000139597	ENST00000530622	80870_at
ENSG00000139597	ENST00000635178	80870_at
ENSG00000139597	ENST00000343281	80870_at
ENSG00000154734	ENST00000284984	88843_at
ENSG00000154734	ENST00000517777	88843_at
ENSG00000154734	ENST00000678221	88843_at
ENSG00000154734	ENST00000676955	88843_at
ENSG00000154734	ENST00000677958	88843_at
ENSG00000154734	ENST00000464589	88843_at
ENSG00000154734	ENST00000451462	88843_at
ENSG00000154734	ENST00000679152	88843_at
ENSG00000154734	ENST00000679316	88843_at
ENSG00000154734	ENST00000492656	88843_at
ENSG00000236532	ENST00000453420	69087_i_at
ENSG00000236532	ENST00000433303	69087_i_at
ENSG00000226935	ENST00000412526	89348_at
ENSG00000226935	ENST00000455939	89348_at
ENSG00000156239	ENST00000303775	82238_at
ENSG00000156239	ENST00000351429	82238_at
ENSG00000156239	ENST00000460212	82238_at
ENSG00000133121	ENST00000439831	73755_at
ENSG00000230300	ENST00000456087	71005_at
ENSG00000230490	ENST00000437698	70449_r_at
ENSG00000156273	ENST00000422809	91052_at
ENSG00000156273	ENST00000462262	91052_at
ENSG00000285152	ENST00000642631	81057_at
ENSG00000285152	ENST00000647495	81057_at
ENSG00000285152	ENST00000642694	81057_at
ENSG00000285152	ENST00000646053	81057_at
ENSG00000285152	ENST00000647360	81057_at
ENSG00000285152	ENST00000644231	81057_at
ENSG00000285152	ENST00000645987	81057_at
ENSG00000285152	ENST00000643973	81057_at
ENSG00000285152	ENST00000644392	81057_at
ENSG00000285152	ENST00000645418	81057_at
ENSG00000236036	ENST00000422430	91162_at
ENSG00000236036	ENST00000456848	91162_at
ENSG00000236036	ENST00000655817	91162_at
ENSG00000236036	ENST00000656633	91162_at
ENSG00000236036	ENST00000670790	91162_at
ENSG00000285114	ENST00000645112	78399_at
ENSG00000285114	ENST00000642712	78399_at
ENSG00000285114	ENST00000646090	78399_at
ENSG00000284845	ENST00000644992	81057_at
ENSG00000120693	ENST00000379826	84856_at
ENSG00000273091	ENST00000610276	79836_at
ENSG00000285479	ENST00000644235	76029_at
ENSG00000285479	ENST00000644369	76029_at
ENSG00000285479	ENST00000647327	76029_at
ENSG00000285479	ENST00000643038	76029_at
ENSG00000285479	ENST00000642375	76029_at
ENSG00000120699	ENST00000470423	67646_f_at
ENSG00000265590	ENST00000674025	80666_at
ENSG00000265590	ENST00000673879	80666_at
ENSG00000265590	ENST00000673799	80666_at
