Gene stable ID	Transcript stable ID	AFFY HG Focus probe
ENSG00000274646	ENST00000616082	217747_s_at
ENSG00000274646	ENST00000627616	217747_s_at
ENSG00000236771	ENST00000429971	221382_at
ENSG00000232945	ENST00000419605	208508_s_at
ENSG00000236561	ENST00000447285	205989_s_at
ENSG00000236561	ENST00000419309	205989_s_at
ENSG00000236561	ENST00000417639	205989_s_at
ENSG00000236561	ENST00000441138	205989_s_at
ENSG00000236561	ENST00000419274	205989_s_at
ENSG00000236561	ENST00000442244	205989_s_at
ENSG00000236561	ENST00000457090	205989_s_at
ENSG00000236561	ENST00000483865	205989_s_at
ENSG00000236561	ENST00000470227	205989_s_at
ENSG00000236561	ENST00000433500	205989_s_at
ENSG00000236561	ENST00000438803	205989_s_at
ENSG00000236561	ENST00000553111	205989_s_at
ENSG00000275798	ENST00000613156	221457_s_at
ENSG00000275798	ENST00000618142	221457_s_at
ENSG00000277273	ENST00000613505	211297_s_at
ENSG00000277273	ENST00000615305	211297_s_at
ENSG00000277273	ENST00000617026	211297_s_at
ENSG00000277273	ENST00000618909	211297_s_at
ENSG00000277273	ENST00000614858	211297_s_at
ENSG00000277273	ENST00000629972	211297_s_at
ENSG00000277263	ENST00000613328	208894_at
ENSG00000227446	ENST00000443442	221344_at
ENSG00000234347	ENST00000418485	221343_at
ENSG00000234347	ENST00000419773	221343_at
ENSG00000234347	ENST00000551986	221343_at
ENSG00000276464	ENST00000615241	210910_s_at
ENSG00000276464	ENST00000619075	210910_s_at
ENSG00000276464	ENST00000632234	210910_s_at
ENSG00000276464	ENST00000633323	210910_s_at
ENSG00000276464	ENST00000631876	210910_s_at
ENSG00000229412	ENST00000377138	221339_at
ENSG00000229412	ENST00000546473	221339_at
ENSG00000276163	ENST00000613311	210644_s_at
ENSG00000276163	ENST00000619817	210644_s_at
ENSG00000276163	ENST00000618748	210644_s_at
ENSG00000276163	ENST00000622830	210644_s_at
ENSG00000276163	ENST00000616443	210644_s_at
ENSG00000276163	ENST00000612175	210644_s_at
ENSG00000276163	ENST00000610986	210644_s_at
ENSG00000276163	ENST00000617080	210644_s_at
ENSG00000276163	ENST00000618045	210644_s_at
ENSG00000276163	ENST00000616413	210644_s_at
ENSG00000276163	ENST00000616724	210644_s_at
ENSG00000276163	ENST00000618888	210644_s_at
ENSG00000276163	ENST00000610564	210644_s_at
ENSG00000276163	ENST00000612556	210644_s_at
ENSG00000234101	ENST00000421766	221451_s_at
ENSG00000226463	ENST00000421027	221451_s_at
ENSG00000276061	ENST00000610357	218563_at
ENSG00000276061	ENST00000620289	218563_at
ENSG00000276061	ENST00000622523	218563_at
ENSG00000276061	ENST00000610975	218563_at
ENSG00000276061	ENST00000622065	218563_at
ENSG00000276061	ENST00000615590	218563_at
ENSG00000276061	ENST00000618420	218563_at
ENSG00000276061	ENST00000619763	218563_at
ENSG00000276061	ENST00000618189	218563_at
ENSG00000276061	ENST00000611200	218563_at
ENSG00000276061	ENST00000615238	218563_at
ENSG00000276061	ENST00000620109	218563_at
ENSG00000229040	ENST00000427384	221382_at
ENSG00000225550	ENST00000440124	208508_s_at
ENSG00000224925	ENST00000434322	221382_at
ENSG00000231676	ENST00000411588	208508_s_at
ENSG00000277722	ENST00000621307	218563_at
ENSG00000232289	ENST00000440485	221343_at
ENSG00000232289	ENST00000435232	221343_at
ENSG00000232289	ENST00000549749	221343_at
ENSG00000276022	ENST00000611935	218996_at
ENSG00000230505	ENST00000455234	221339_at
ENSG00000230505	ENST00000552057	221339_at
ENSG00000277816	ENST00000615764	210784_x_at
ENSG00000277816	ENST00000613833	210784_x_at
ENSG00000277816	ENST00000622537	210784_x_at
ENSG00000277816	ENST00000614546	210784_x_at
ENSG00000277816	ENST00000619617	210784_x_at
ENSG00000277816	ENST00000620460	210784_x_at
ENSG00000237112	ENST00000425097	203146_s_at
ENSG00000237112	ENST00000446436	203146_s_at
ENSG00000237112	ENST00000443440	203146_s_at
ENSG00000237112	ENST00000493150	203146_s_at
ENSG00000237112	ENST00000417759	205890_s_at
ENSG00000237112	ENST00000471103	203146_s_at
ENSG00000237112	ENST00000497560	203146_s_at
ENSG00000235966	ENST00000438569	221344_at
ENSG00000276336	ENST00000621348	206995_x_at
ENSG00000276336	ENST00000631462	206995_x_at
ENSG00000276336	ENST00000632694	206995_x_at
ENSG00000276336	ENST00000632317	206995_x_at
ENSG00000276336	ENST00000633740	206995_x_at
ENSG00000276336	ENST00000616905	206995_x_at
ENSG00000230780	ENST00000427264	221343_at
ENSG00000230780	ENST00000444884	221343_at
ENSG00000230780	ENST00000547645	221343_at
ENSG00000224234	ENST00000437403	221339_at
ENSG00000224234	ENST00000551349	221339_at
ENSG00000274129	ENST00000622076	218132_s_at
ENSG00000274129	ENST00000612236	218132_s_at
ENSG00000274129	ENST00000617739	218132_s_at
ENSG00000274129	ENST00000614265	218132_s_at
ENSG00000274129	ENST00000616063	218132_s_at
ENSG00000274129	ENST00000618135	218132_s_at
ENSG00000278809	ENST00000611608	207314_x_at
ENSG00000278809	ENST00000622579	207314_x_at
ENSG00000276504	ENST00000616798	218996_at
ENSG00000276504	ENST00000611344	218996_at
ENSG00000276504	ENST00000610802	218996_at
ENSG00000276504	ENST00000621091	218996_at
ENSG00000276504	ENST00000615094	218996_at
ENSG00000277615	ENST00000616910	203239_s_at
ENSG00000277615	ENST00000613528	203239_s_at
ENSG00000277615	ENST00000611667	203239_s_at
ENSG00000232569	ENST00000439457	203146_s_at
ENSG00000232569	ENST00000452300	203146_s_at
ENSG00000232569	ENST00000419674	203146_s_at
ENSG00000232569	ENST00000486592	203146_s_at
ENSG00000232569	ENST00000449163	205890_s_at
ENSG00000232569	ENST00000489750	203146_s_at
ENSG00000232569	ENST00000461230	203146_s_at
ENSG00000232569	ENST00000546913	203146_s_at
ENSG00000228913	ENST00000432676	205890_s_at
ENSG00000274950	ENST00000621749	217747_s_at
ENSG00000274950	ENST00000616536	217747_s_at
ENSG00000274950	ENST00000616290	217747_s_at
ENSG00000274950	ENST00000611921	217747_s_at
ENSG00000274950	ENST00000620540	217747_s_at
ENSG00000274950	ENST00000614070	217747_s_at
ENSG00000274950	ENST00000617485	217747_s_at
ENSG00000274950	ENST00000619600	217747_s_at
ENSG00000274950	ENST00000628741	217747_s_at
ENSG00000274950	ENST00000616877	217747_s_at
ENSG00000232632	ENST00000438094	205890_s_at
ENSG00000232632	ENST00000460735	203146_s_at
ENSG00000232632	ENST00000486623	203146_s_at
ENSG00000232632	ENST00000434660	203146_s_at
ENSG00000232632	ENST00000423604	203146_s_at
ENSG00000232632	ENST00000414980	203146_s_at
ENSG00000232632	ENST00000483304	203146_s_at
ENSG00000274194	ENST00000613506	209179_s_at
ENSG00000274194	ENST00000617656	209179_s_at
ENSG00000274194	ENST00000617772	209179_s_at
ENSG00000278712	ENST00000613888	218132_s_at
ENSG00000278712	ENST00000614984	218132_s_at
ENSG00000274131	ENST00000616476	207205_at
ENSG00000274442	ENST00000614672	200000_s_at
ENSG00000274442	ENST00000634039	200000_s_at
ENSG00000274442	ENST00000632797	200000_s_at
ENSG00000274442	ENST00000633820	200000_s_at
ENSG00000277079	ENST00000620720	217747_s_at
ENSG00000277079	ENST00000625297	217747_s_at
ENSG00000279247	ENST00000612207	203893_at
ENSG00000279247	ENST00000618233	203893_at
ENSG00000279247	ENST00000620269	203893_at
ENSG00000279247	ENST00000617079	203893_at
ENSG00000275019	ENST00000616493	210784_x_at
ENSG00000275019	ENST00000616493	208594_x_at
ENSG00000275019	ENST00000613698	210784_x_at
ENSG00000275019	ENST00000612057	210784_x_at
ENSG00000275019	ENST00000622504	210784_x_at
ENSG00000275019	ENST00000615387	210784_x_at
ENSG00000275019	ENST00000620730	210784_x_at
ENSG00000277177	ENST00000618682	208594_x_at
ENSG00000277177	ENST00000615203	208594_x_at
ENSG00000277177	ENST00000614123	210784_x_at
ENSG00000277177	ENST00000611358	208594_x_at
ENSG00000277177	ENST00000618663	210784_x_at
ENSG00000277177	ENST00000622891	210784_x_at
ENSG00000277177	ENST00000612434	210784_x_at
ENSG00000277177	ENST00000620480	208594_x_at
ENSG00000224654	ENST00000429935	205890_s_at
ENSG00000276463	ENST00000616867	202168_at
ENSG00000276463	ENST00000617893	202168_at
ENSG00000276463	ENST00000622236	202168_at
ENSG00000276463	ENST00000617775	202168_at
ENSG00000276463	ENST00000616112	202168_at
ENSG00000276463	ENST00000620800	202168_at
ENSG00000276463	ENST00000622801	202168_at
ENSG00000276463	ENST00000615404	202168_at
ENSG00000227044	ENST00000454628	208573_s_at
ENSG00000230885	ENST00000427289	205989_s_at
ENSG00000230885	ENST00000423895	205989_s_at
ENSG00000230885	ENST00000426782	205989_s_at
ENSG00000230885	ENST00000421125	205989_s_at
ENSG00000230885	ENST00000440561	205989_s_at
ENSG00000230885	ENST00000457626	205989_s_at
ENSG00000230885	ENST00000444674	205989_s_at
ENSG00000230885	ENST00000458179	205989_s_at
ENSG00000230885	ENST00000440073	205989_s_at
ENSG00000230885	ENST00000493966	205989_s_at
ENSG00000230885	ENST00000478704	205989_s_at
ENSG00000230885	ENST00000551993	205989_s_at
ENSG00000275584	ENST00000621450	208594_x_at
ENSG00000277600	ENST00000617982	203239_s_at
ENSG00000277600	ENST00000612029	203239_s_at
ENSG00000277600	ENST00000620970	203239_s_at
ENSG00000277600	ENST00000614542	203239_s_at
ENSG00000277600	ENST00000615532	203239_s_at
ENSG00000277600	ENST00000613470	203239_s_at
ENSG00000277600	ENST00000622342	203239_s_at
ENSG00000277600	ENST00000613028	203239_s_at
ENSG00000277600	ENST00000622193	203239_s_at
ENSG00000276618	ENST00000620889	207405_s_at
ENSG00000276618	ENST00000610584	207405_s_at
ENSG00000276618	ENST00000610770	207405_s_at
ENSG00000276618	ENST00000611701	207405_s_at
ENSG00000276618	ENST00000611523	207405_s_at
ENSG00000276618	ENST00000616759	207405_s_at
ENSG00000276618	ENST00000612044	207405_s_at
ENSG00000276618	ENST00000621274	207405_s_at
ENSG00000276618	ENST00000616488	207405_s_at
ENSG00000229698	ENST00000461939	221978_at
ENSG00000229698	ENST00000476710	221978_at
ENSG00000206513	ENST00000383641	205890_s_at
ENSG00000277414	ENST00000615837	206856_at
ENSG00000277414	ENST00000619608	206856_at
ENSG00000277414	ENST00000610568	206856_at
ENSG00000277414	ENST00000610764	206856_at
ENSG00000277414	ENST00000610718	206856_at
ENSG00000277414	ENST00000620451	206856_at
ENSG00000277414	ENST00000620072	206856_at
ENSG00000206512	ENST00000376947	208573_s_at
ENSG00000274143	ENST00000612730	211410_x_at
ENSG00000137345	ENST00000400691	205989_s_at
ENSG00000137345	ENST00000383631	205989_s_at
ENSG00000137345	ENST00000359539	205989_s_at
ENSG00000137345	ENST00000400687	205989_s_at
ENSG00000137345	ENST00000400688	205989_s_at
ENSG00000137345	ENST00000383630	205989_s_at
ENSG00000137345	ENST00000259891	205989_s_at
ENSG00000137345	ENST00000415631	205989_s_at
ENSG00000137345	ENST00000442444	205989_s_at
ENSG00000137345	ENST00000461235	205989_s_at
ENSG00000137345	ENST00000484234	205989_s_at
ENSG00000137345	ENST00000547083	205989_s_at
ENSG00000206468	ENST00000383547	205890_s_at
ENSG00000206467	ENST00000383546	208573_s_at
ENSG00000232641	ENST00000411455	205989_s_at
ENSG00000232641	ENST00000434870	205989_s_at
ENSG00000232641	ENST00000450634	205989_s_at
ENSG00000232641	ENST00000431084	205989_s_at
ENSG00000232641	ENST00000453271	205989_s_at
ENSG00000232641	ENST00000459677	205989_s_at
ENSG00000232641	ENST00000452744	205989_s_at
ENSG00000232641	ENST00000400668	205989_s_at
ENSG00000232641	ENST00000429153	205989_s_at
ENSG00000232641	ENST00000495495	205989_s_at
ENSG00000232641	ENST00000497130	205989_s_at
ENSG00000275539	ENST00000614434	208594_x_at
ENSG00000278707	ENST00000610296	207314_x_at
ENSG00000278707	ENST00000618475	207314_x_at
ENSG00000233095	ENST00000434881	211528_x_at
ENSG00000233095	ENST00000423011	211528_x_at
ENSG00000233095	ENST00000430253	211528_x_at
ENSG00000233095	ENST00000480953	211528_x_at
ENSG00000233095	ENST00000434907	211528_x_at
ENSG00000233095	ENST00000547241	211528_x_at
ENSG00000226898	ENST00000414436	205890_s_at
ENSG00000224319	ENST00000453513	208573_s_at
ENSG00000275118	ENST00000615872	209179_s_at
ENSG00000275118	ENST00000615282	209179_s_at
ENSG00000275118	ENST00000613746	209179_s_at
ENSG00000275118	ENST00000610768	209179_s_at
ENSG00000275118	ENST00000621334	209179_s_at
ENSG00000231968	ENST00000421519	205890_s_at
ENSG00000234096	ENST00000430351	205989_s_at
ENSG00000234096	ENST00000428719	205989_s_at
ENSG00000234096	ENST00000418693	205989_s_at
ENSG00000234096	ENST00000450851	205989_s_at
ENSG00000234096	ENST00000420045	205989_s_at
ENSG00000234096	ENST00000439634	205989_s_at
ENSG00000234096	ENST00000417019	205989_s_at
ENSG00000234096	ENST00000415546	205989_s_at
ENSG00000234096	ENST00000449096	205989_s_at
ENSG00000234096	ENST00000494200	205989_s_at
ENSG00000234096	ENST00000477504	205989_s_at
ENSG00000234096	ENST00000548017	205989_s_at
ENSG00000229680	ENST00000411574	208573_s_at
ENSG00000234623	ENST00000432271	205989_s_at
ENSG00000234623	ENST00000425145	205989_s_at
ENSG00000234623	ENST00000452233	205989_s_at
ENSG00000234623	ENST00000427061	205989_s_at
ENSG00000234623	ENST00000434177	205989_s_at
ENSG00000234623	ENST00000430264	205989_s_at
ENSG00000234623	ENST00000414889	205989_s_at
ENSG00000234623	ENST00000442629	205989_s_at
ENSG00000234623	ENST00000417635	205989_s_at
ENSG00000234623	ENST00000470893	205989_s_at
ENSG00000234623	ENST00000497074	205989_s_at
ENSG00000234623	ENST00000551175	205989_s_at
ENSG00000276146	ENST00000617341	210146_x_at
ENSG00000276146	ENST00000622272	210146_x_at
ENSG00000276146	ENST00000610487	210146_x_at
ENSG00000276146	ENST00000610886	210146_x_at
ENSG00000276146	ENST00000616039	210146_x_at
ENSG00000278415	ENST00000612836	207674_at
ENSG00000278415	ENST00000615192	207674_at
ENSG00000278415	ENST00000621443	207674_at
ENSG00000273991	ENST00000622271	206856_at
ENSG00000273991	ENST00000620714	206856_at
ENSG00000273991	ENST00000616805	206856_at
ENSG00000273991	ENST00000621867	206856_at
ENSG00000273991	ENST00000612132	206856_at
ENSG00000273991	ENST00000617636	206856_at
ENSG00000273991	ENST00000614807	206856_at
ENSG00000262771	ENST00000570667	202591_s_at
ENSG00000262771	ENST00000571430	202591_s_at
ENSG00000262771	ENST00000575352	202591_s_at
ENSG00000262771	ENST00000574068	202591_s_at
ENSG00000262771	ENST00000576311	202591_s_at
ENSG00000262771	ENST00000575059	202591_s_at
ENSG00000262771	ENST00000571709	202591_s_at
ENSG00000262771	ENST00000572755	202591_s_at
ENSG00000262771	ENST00000574199	202591_s_at
ENSG00000262771	ENST00000576834	202591_s_at
ENSG00000276838	ENST00000631718	205075_at
ENSG00000276838	ENST00000622842	205075_at
ENSG00000276838	ENST00000618883	205075_at
ENSG00000237508	ENST00000490304	221978_at
ENSG00000237508	ENST00000480742	221978_at
ENSG00000278605	ENST00000615482	218132_s_at
ENSG00000278605	ENST00000622661	218132_s_at
ENSG00000278605	ENST00000611798	218132_s_at
ENSG00000278605	ENST00000615000	218132_s_at
ENSG00000278605	ENST00000615079	218132_s_at
ENSG00000229185	ENST00000439874	208573_s_at
ENSG00000278362	ENST00000612896	217088_s_at
ENSG00000278362	ENST00000620906	217088_s_at
ENSG00000278362	ENST00000611105	217088_s_at
ENSG00000278362	ENST00000613135	217088_s_at
ENSG00000278362	ENST00000621059	217088_s_at
ENSG00000278362	ENST00000620296	217088_s_at
ENSG00000278362	ENST00000617784	217088_s_at
ENSG00000278362	ENST00000619451	217088_s_at
ENSG00000278362	ENST00000612464	217088_s_at
ENSG00000275365	ENST00000628530	203878_s_at
ENSG00000275365	ENST00000612388	203878_s_at
ENSG00000275365	ENST00000629514	203878_s_at
ENSG00000275365	ENST00000627283	203878_s_at
ENSG00000237834	ENST00000383525	205989_s_at
ENSG00000237834	ENST00000439884	205989_s_at
ENSG00000237834	ENST00000383521	205989_s_at
ENSG00000237834	ENST00000400671	205989_s_at
ENSG00000237834	ENST00000444952	205989_s_at
ENSG00000237834	ENST00000400669	205989_s_at
ENSG00000237834	ENST00000412760	205989_s_at
ENSG00000237834	ENST00000448816	205989_s_at
ENSG00000237834	ENST00000421858	205989_s_at
ENSG00000237834	ENST00000479627	205989_s_at
ENSG00000237834	ENST00000494392	205989_s_at
ENSG00000237834	ENST00000550849	205989_s_at
ENSG00000278270	ENST00000614737	217747_s_at
ENSG00000278270	ENST00000621233	217747_s_at
ENSG00000278270	ENST00000620740	217747_s_at
ENSG00000278270	ENST00000610644	217747_s_at
ENSG00000278270	ENST00000614095	217747_s_at
ENSG00000278270	ENST00000610826	217747_s_at
ENSG00000278270	ENST00000610799	217747_s_at
ENSG00000278270	ENST00000619229	217747_s_at
ENSG00000278270	ENST00000611572	217747_s_at
ENSG00000278270	ENST00000629619	217747_s_at
ENSG00000274311	ENST00000616151	206856_at
ENSG00000274311	ENST00000617355	206856_at
ENSG00000274311	ENST00000616618	206856_at
ENSG00000274311	ENST00000621221	206856_at
ENSG00000274311	ENST00000615267	206856_at
ENSG00000274311	ENST00000619630	206856_at
ENSG00000274311	ENST00000613568	206856_at
ENSG00000274311	ENST00000615429	206856_at
ENSG00000276175	ENST00000620589	206881_s_at
ENSG00000275837	ENST00000629690	212167_s_at
ENSG00000275837	ENST00000618915	212167_s_at
ENSG00000275837	ENST00000631333	212167_s_at
ENSG00000275837	ENST00000630853	212167_s_at
ENSG00000277751	ENST00000614965	210146_x_at
ENSG00000277751	ENST00000617643	210146_x_at
ENSG00000277751	ENST00000620826	210146_x_at
ENSG00000277751	ENST00000619526	210146_x_at
ENSG00000277751	ENST00000616750	210146_x_at
ENSG00000237216	ENST00000450984	211528_x_at
ENSG00000237216	ENST00000449127	211528_x_at
ENSG00000237216	ENST00000494247	211528_x_at
ENSG00000237216	ENST00000412263	211528_x_at
ENSG00000237216	ENST00000466488	211528_x_at
ENSG00000237216	ENST00000547931	211528_x_at
ENSG00000274110	ENST00000619755	210644_s_at
ENSG00000274110	ENST00000621769	210644_s_at
ENSG00000274110	ENST00000618434	210644_s_at
ENSG00000274110	ENST00000611113	210644_s_at
ENSG00000274110	ENST00000622097	210644_s_at
ENSG00000274110	ENST00000617386	210644_s_at
ENSG00000274110	ENST00000617685	210644_s_at
ENSG00000274110	ENST00000622790	210644_s_at
ENSG00000274110	ENST00000613120	210644_s_at
ENSG00000274110	ENST00000619827	210644_s_at
ENSG00000274110	ENST00000621100	210644_s_at
ENSG00000274110	ENST00000613329	210644_s_at
ENSG00000274110	ENST00000614045	210644_s_at
ENSG00000274110	ENST00000614694	210644_s_at
ENSG00000235680	ENST00000422371	211528_x_at
ENSG00000235680	ENST00000428952	211528_x_at
ENSG00000235680	ENST00000459768	211528_x_at
ENSG00000235680	ENST00000426863	211528_x_at
ENSG00000235680	ENST00000467814	211528_x_at
ENSG00000235680	ENST00000550897	211528_x_at
ENSG00000276537	ENST00000620298	219415_at
ENSG00000276537	ENST00000619453	219415_at
ENSG00000276537	ENST00000616929	219415_at
ENSG00000276537	ENST00000617134	219415_at
ENSG00000276537	ENST00000613088	219415_at
ENSG00000276537	ENST00000614418	219415_at
ENSG00000276537	ENST00000618901	219415_at
ENSG00000276537	ENST00000615687	219415_at
ENSG00000276537	ENST00000622771	219415_at
ENSG00000274513	ENST00000610367	210146_x_at
ENSG00000274513	ENST00000621989	210146_x_at
ENSG00000274513	ENST00000612227	210146_x_at
ENSG00000274513	ENST00000615908	210146_x_at
ENSG00000274513	ENST00000613484	210146_x_at
ENSG00000206509	ENST00000469777	221978_at
ENSG00000206509	ENST00000483860	221978_at
ENSG00000276051	ENST00000615464	211528_x_at
ENSG00000276051	ENST00000615098	211528_x_at
ENSG00000276051	ENST00000615789	211528_x_at
ENSG00000276051	ENST00000612360	211528_x_at
ENSG00000276051	ENST00000618039	211528_x_at
ENSG00000276051	ENST00000618812	211528_x_at
ENSG00000274587	ENST00000610675	210784_x_at
ENSG00000274587	ENST00000611086	210784_x_at
ENSG00000274587	ENST00000621660	210784_x_at
ENSG00000274587	ENST00000613710	210784_x_at
ENSG00000274587	ENST00000622425	210784_x_at
ENSG00000275633	ENST00000617954	220336_s_at
ENSG00000275633	ENST00000610596	220336_s_at
ENSG00000235220	ENST00000494940	221978_at
ENSG00000235220	ENST00000489795	221978_at
