Gene stable ID	Transcript stable ID	AFFY DrosGenome1 probe
FBgn0015622	FBtr0085437	152192_at
FBgn0015622	FBtr0334873	152192_at
FBgn0015622	FBtr0085438	152192_at
FBgn0265825	FBtr0342660	145545_s_at
FBgn0051099	FBtr0084856	150584_at
FBgn0086036	FBtr0114312	143920_at
FBgn0038829	FBtr0083993	142611_at
FBgn0053461	FBtr0302528	142387_at
FBgn0034271	FBtr0086864	141796_at
FBgn0002937	FBtr0082820	151945_at
FBgn0032489	FBtr0080482	146318_at
FBgn0038365	FBtr0307203	149975_at
FBgn0010417	FBtr0333272	154267_at
FBgn0010417	FBtr0074941	154267_at
FBgn0051265	FBtr0083402	150049_at
FBgn0263974	FBtr0329922	150148_at
FBgn0263974	FBtr0329922	150153_at
FBgn0261278	FBtr0100459	154999_at
FBgn0261278	FBtr0339514	154999_at
FBgn0261278	FBtr0080884	154999_at
FBgn0261278	FBtr0080885	154999_at
FBgn0261278	FBtr0080886	154999_at
FBgn0031877	FBtr0079351	145934_at
FBgn0031877	FBtr0343774	145934_at
FBgn0033673	FBtr0088043	147050_at
FBgn0033673	FBtr0306003	147050_at
FBgn0260003	FBtr0110918	150201_at
FBgn0260003	FBtr0110918	150200_at
FBgn0260003	FBtr0110918	144013_at
FBgn0260003	FBtr0083765	150201_at
FBgn0260003	FBtr0083765	150200_at
FBgn0260003	FBtr0083765	144013_at
FBgn0260003	FBtr0334562	150201_at
FBgn0260003	FBtr0334562	150200_at
FBgn0260003	FBtr0334562	144013_at
FBgn0260003	FBtr0110917	150201_at
FBgn0260003	FBtr0110917	150200_at
FBgn0260003	FBtr0110917	144013_at
FBgn0260003	FBtr0083766	150201_at
FBgn0260003	FBtr0110916	150201_at
FBgn0260003	FBtr0110916	150202_at
FBgn0260003	FBtr0110915	150201_at
FBgn0260003	FBtr0334564	150201_at
FBgn0260003	FBtr0334564	150200_at
FBgn0260003	FBtr0334564	144013_at
FBgn0260003	FBtr0110919	150201_at
FBgn0260003	FBtr0110919	150200_at
FBgn0260003	FBtr0110919	144013_at
FBgn0260003	FBtr0334563	150201_at
FBgn0260003	FBtr0334563	150202_at
FBgn0260003	FBtr0083764	150201_at
FBgn0260003	FBtr0083764	150200_at
FBgn0260003	FBtr0083764	144013_at
FBgn0260003	FBtr0334565	150201_at
FBgn0260003	FBtr0334565	150200_at
FBgn0019932	FBtr0079994	153968_at
FBgn0029095	FBtr0078033	141548_at
FBgn0029095	FBtr0078031	141548_at
FBgn0029095	FBtr0078032	141548_at
FBgn0004118	FBtr0084681	152273_at
FBgn0004118	FBtr0084682	152273_at
FBgn0036235	FBtr0290131	142405_at
FBgn0036235	FBtr0330171	142405_at
FBgn0039323	FBtr0289942	150585_at
FBgn0052537	FBtr0332395	151617_s_at
FBgn0052537	FBtr0332395	151616_i_at
FBgn0052537	FBtr0332395	142549_at
FBgn0052537	FBtr0074687	151617_s_at
FBgn0052537	FBtr0074687	151616_i_at
FBgn0052537	FBtr0074687	142549_at
FBgn0036210	FBtr0076031	148607_at
FBgn0038868	FBtr0084049	152746_at
FBgn0029661	FBtr0070530	144441_at
FBgn0029661	FBtr0310466	144441_at
FBgn0013726	FBtr0088793	154792_at
FBgn0013726	FBtr0088792	154792_at
FBgn0050161	FBtr0072333	147880_at
FBgn0050005	FBtr0088464	146897_at
FBgn0033778	FBtr0087815	152807_at
FBgn0004368	FBtr0301794	142338_at
FBgn0004368	FBtr0301793	142338_at
FBgn0004368	FBtr0343528	142338_at
FBgn0004368	FBtr0343529	142338_at
FBgn0004368	FBtr0301796	142338_at
FBgn0004368	FBtr0070725	151532_at
FBgn0004368	FBtr0070724	142338_at
FBgn0266464	FBtr0082883	143738_at
FBgn0266464	FBtr0344767	143738_at
FBgn0266464	FBtr0344766	143738_at
FBgn0033911	FBtr0087577	147191_at
FBgn0286788	FBtr0088959	153737_at
FBgn0087040	FBtr0076393	143442_at
FBgn0035379	FBtr0073011	148070_at
FBgn0051089	FBtr0084942	150626_at
FBgn0034070	FBtr0340019	147275_at
FBgn0034070	FBtr0087209	147275_at
FBgn0039167	FBtr0084572	150493_at
FBgn0039881	FBtr0305131	153510_at
FBgn0039881	FBtr0085847	153510_at
FBgn0039881	FBtr0085848	153510_at
FBgn0039881	FBtr0344004	153510_at
FBgn0024984	FBtr0070392	153908_at
FBgn0024984	FBtr0345608	153908_at
FBgn0031092	FBtr0070007	145415_at
FBgn0027836	FBtr0086774	144194_at
FBgn0027836	FBtr0086773	144194_at
FBgn0267534	FBtr0346921	142033_at
FBgn0263480	FBtr0309779	143279_at
FBgn0037146	FBtr0078477	152455_at
FBgn0037146	FBtr0309869	143060_f_at
FBgn0037146	FBtr0309869	152455_at
FBgn0266417	FBtr0344400	148888_at
FBgn0266417	FBtr0344398	148888_at
FBgn0266417	FBtr0344401	148888_at
FBgn0266417	FBtr0344399	148888_at
FBgn0261537	FBtr0302559	148337_at
FBgn0261537	FBtr0346506	148337_at
FBgn0024989	FBtr0070067	144042_at
FBgn0024989	FBtr0070068	144042_at
FBgn0024989	FBtr0070066	144042_at
FBgn0024989	FBtr0342962	144042_at
FBgn0024989	FBtr0344149	144042_at
FBgn0043010	FBtr0087763	142935_at
FBgn0043010	FBtr0087762	142935_at
FBgn0034246	FBtr0086904	142385_at
FBgn0034246	FBtr0340217	142385_at
FBgn0031213	FBtr0078101	145507_at
FBgn0031213	FBtr0306540	145507_at
FBgn0031213	FBtr0301733	145507_at
FBgn0031213	FBtr0331680	145507_at
FBgn0031213	FBtr0302164	145507_at
FBgn0023529	FBtr0070411	152376_at
FBgn0023529	FBtr0300792	152376_at
FBgn0000244	FBtr0301093	149561_at
FBgn0000244	FBtr0082119	149561_at
FBgn0000244	FBtr0302382	149561_at
FBgn0260990	FBtr0085477	150841_at
FBgn0260990	FBtr0333822	150841_at
FBgn0052702	FBtr0273437	141481_at
FBgn0041781	FBtr0329949	141537_at
FBgn0041781	FBtr0305255	141537_at
FBgn0041781	FBtr0080148	141537_at
FBgn0041781	FBtr0340223	141537_at
FBgn0041781	FBtr0329950	141537_at
FBgn0041781	FBtr0305256	141537_at
FBgn0266672	FBtr0078677	141611_at
FBgn0040074	FBtr0075375	152610_at
FBgn0262687	FBtr0343099	144907_at
FBgn0262687	FBtr0305608	144907_at
FBgn0003187	FBtr0080997	143316_at
FBgn0003187	FBtr0080996	143316_at
FBgn0003187	FBtr0306165	143316_at
FBgn0034442	FBtr0086525	147496_at
FBgn0023216	FBtr0307279	154988_at
FBgn0023216	FBtr0307280	154988_at
FBgn0034722	FBtr0342988	152474_at
FBgn0034722	FBtr0071820	152474_at
FBgn0039872	FBtr0339190	152778_at
FBgn0039872	FBtr0300915	152778_at
FBgn0011710	FBtr0077198	143681_at
FBgn0036868	FBtr0330281	149044_at
FBgn0037143	FBtr0347604	152266_at
FBgn0030435	FBtr0346316	154841_at
FBgn0030435	FBtr0073692	154841_at
FBgn0030435	FBtr0343649	154841_at
FBgn0030574	FBtr0073944	145073_at
FBgn0030574	FBtr0343366	145073_at
FBgn0030574	FBtr0073943	145073_at
FBgn0030574	FBtr0343365	145073_at
FBgn0037515	FBtr0339180	141685_at
FBgn0037515	FBtr0339181	141685_at
FBgn0037515	FBtr0081740	141685_at
FBgn0013334	FBtr0474164	149991_at
FBgn0013334	FBtr0474164	149990_at
FBgn0013334	FBtr0474164	154773_at
FBgn0013334	FBtr0301655	149991_at
FBgn0013334	FBtr0301655	149990_at
FBgn0013334	FBtr0301655	154773_at
FBgn0013334	FBtr0083209	149991_at
FBgn0013334	FBtr0083209	149990_at
FBgn0013334	FBtr0083209	154773_at
FBgn0013334	FBtr0474165	149991_at
FBgn0013334	FBtr0474165	154773_at
FBgn0013334	FBtr0083208	149991_at
FBgn0013334	FBtr0083208	149990_at
FBgn0013334	FBtr0083208	154773_at
FBgn0013334	FBtr0083205	149991_at
FBgn0013334	FBtr0083205	149990_at
FBgn0013334	FBtr0083205	154773_at
FBgn0013334	FBtr0083207	149991_at
FBgn0013334	FBtr0083207	149990_at
FBgn0013334	FBtr0083207	154773_at
FBgn0013334	FBtr0083206	149991_at
FBgn0013334	FBtr0083206	154773_at
FBgn0013334	FBtr0310672	154773_at
FBgn0013334	FBtr0083210	149991_at
FBgn0013334	FBtr0083210	154773_at
FBgn0013334	FBtr0083204	149991_at
FBgn0013334	FBtr0083204	149990_at
FBgn0013334	FBtr0083204	154773_at
FBgn0013334	FBtr0344384	149991_at
FBgn0013334	FBtr0344384	149990_at
FBgn0013334	FBtr0344384	154773_at
FBgn0038404	FBtr0113241	149999_at
FBgn0038404	FBtr0083253	149999_at
FBgn0033479	FBtr0088431	146918_at
FBgn0003023	FBtr0071236	143288_at
FBgn0003023	FBtr0071237	143288_at
FBgn0003023	FBtr0333147	143288_at
FBgn0003023	FBtr0333146	143288_at
FBgn0003023	FBtr0071238	143288_at
FBgn0261850	FBtr0071576	153722_at
FBgn0036005	FBtr0076471	154694_at
FBgn0038540	FBtr0083511	150095_at
FBgn0032015	FBtr0079613	152401_at
FBgn0017456	FBtr0081552	142311_at
FBgn0051637	FBtr0079287	154703_at
FBgn0051637	FBtr0079287	145906_at
FBgn0051637	FBtr0343155	154703_at
FBgn0051637	FBtr0343155	145906_at
FBgn0028533	FBtr0080550	142950_at
FBgn0028533	FBtr0343666	142950_at
FBgn0026411	FBtr0331732	144141_at
FBgn0026411	FBtr0071279	144715_at
FBgn0026411	FBtr0071279	144141_at
FBgn0039139	FBtr0084532	150477_at
FBgn0033376	FBtr0088565	151968_at
FBgn0030569	FBtr0073916	155122_at
FBgn0052815	FBtr0345512	144360_at
FBgn0052815	FBtr0307181	144360_at
FBgn0040732	FBtr0345818	141315_at
FBgn0040732	FBtr0086499	141315_at
FBgn0083963	FBtr0301072	149451_at
FBgn0083963	FBtr0301072	149452_at
FBgn0083963	FBtr0301072	149450_at
FBgn0083963	FBtr0333927	149451_at
FBgn0083963	FBtr0333927	149452_at
FBgn0083963	FBtr0333927	149450_at
FBgn0037842	FBtr0113217	149650_at
FBgn0029989	FBtr0071124	144671_at
FBgn0029989	FBtr0071124	144672_at
FBgn0036766	FBtr0075157	148980_at
FBgn0032123	FBtr0079827	146090_at
FBgn0032123	FBtr0079827	142176_at
FBgn0032123	FBtr0079827	151487_at
FBgn0032123	FBtr0079826	146090_at
FBgn0032123	FBtr0079826	142176_at
FBgn0032123	FBtr0079826	151487_at
FBgn0032123	FBtr0079825	146090_at
FBgn0032123	FBtr0079825	142176_at
FBgn0032123	FBtr0079825	151487_at
FBgn0032123	FBtr0079828	146090_at
FBgn0032123	FBtr0079828	142176_at
FBgn0032123	FBtr0079828	151487_at
FBgn0036082	FBtr0076282	148520_at
FBgn0036082	FBtr0076281	148520_at
FBgn0038057	FBtr0082635	154308_at
FBgn0038057	FBtr0303028	154308_at
FBgn0040393	FBtr0070541	144432_at
FBgn0035521	FBtr0113137	148161_at
FBgn0035521	FBtr0113136	148161_at
FBgn0032988	FBtr0085955	153698_at
FBgn0032988	FBtr0085955	146623_at
FBgn0032988	FBtr0085955	146622_at
FBgn0034471	FBtr0086327	147517_at
FBgn0034471	FBtr0340600	147517_at
FBgn0036832	FBtr0333711	149023_at
FBgn0036832	FBtr0075071	149023_at
FBgn0261859	FBtr0303485	149935_at
FBgn0261859	FBtr0303485	149936_at
FBgn0261859	FBtr0303485	149934_at
FBgn0261859	FBtr0303486	149935_at
FBgn0261859	FBtr0303486	149936_at
FBgn0261859	FBtr0303486	149934_at
FBgn0052843	FBtr0087755	147143_at
FBgn0052843	FBtr0087755	147142_at
FBgn0052843	FBtr0330735	147143_at
FBgn0052843	FBtr0330735	147142_at
FBgn0052843	FBtr0330736	147143_at
FBgn0052843	FBtr0330736	147142_at
FBgn0039820	FBtr0085736	150926_at
FBgn0042177	FBtr0075313	148906_s_at
FBgn0042177	FBtr0075313	153972_at
FBgn0042177	FBtr0331559	148906_s_at
FBgn0042177	FBtr0331559	153972_at
FBgn0031724	FBtr0079109	152359_at
FBgn0038842	FBtr0334919	150287_at
FBgn0038842	FBtr0083979	150287_at
FBgn0038842	FBtr0113257	150287_at
FBgn0037501	FBtr0336955	149444_at
FBgn0260748	FBtr0074386	154851_at
FBgn0260748	FBtr0302376	154851_at
FBgn0260748	FBtr0302375	154851_at
FBgn0027539	FBtr0084739	152460_at
FBgn0052598	FBtr0073918	145064_at
FBgn0043575	FBtr0088709	146832_at
FBgn0032147	FBtr0079869	146106_at
FBgn0039440	FBtr0114538	150668_i_at
FBgn0039440	FBtr0114538	150669_r_at
FBgn0033683	FBtr0333061	147055_at
FBgn0033683	FBtr0087982	147055_at
FBgn0033872	FBtr0339950	153388_at
FBgn0033872	FBtr0087636	153388_at
FBgn0033872	FBtr0087634	153388_at
FBgn0033872	FBtr0087633	153388_at
FBgn0033872	FBtr0339951	153388_at
FBgn0033872	FBtr0087635	153388_at
FBgn0035924	FBtr0076576	148421_at
FBgn0038083	FBtr0302379	149799_at
FBgn0001185	FBtr0335138	154619_at
FBgn0001185	FBtr0080883	154619_at
FBgn0037385	FBtr0078640	149355_at
FBgn0032003	FBtr0079594	146015_at
FBgn0028938	FBtr0302990	144321_at
FBgn0028938	FBtr0080560	144321_at
FBgn0003277	FBtr0073542	155027_at
FBgn0029769	FBtr0346263	152950_at
FBgn0029769	FBtr0346264	152950_at
FBgn0000153	FBtr0342712	141440_at
FBgn0000153	FBtr0080542	141440_at
FBgn0000153	FBtr0309960	141440_at
FBgn0284222	FBtr0452121	145218_at
FBgn0264848	FBtr0075958	148664_at
FBgn0024740	FBtr0080123	146185_at
FBgn0024740	FBtr0340247	146185_at
FBgn0266993	FBtr0345915	148653_at
FBgn0051453	FBtr0081898	154278_at
FBgn0051453	FBtr0339330	154278_at
FBgn0033354	FBtr0088675	146849_at
FBgn0030955	FBtr0074631	141412_at
FBgn0030955	FBtr0074631	145327_s_at
FBgn0030955	FBtr0074632	141412_at
FBgn0030955	FBtr0074632	145327_s_at
FBgn0030955	FBtr0334453	141412_at
FBgn0030955	FBtr0334453	145327_s_at
FBgn0037218	FBtr0336706	153829_at
FBgn0037218	FBtr0336705	153829_at
FBgn0037218	FBtr0078965	153829_at
FBgn0037218	FBtr0078966	153829_at
FBgn0011741	FBtr0074203	141229_at
FBgn0040793	FBtr0075217	151263_at
FBgn0035488	FBtr0332982	148142_at
FBgn0035488	FBtr0114509	148142_at
FBgn0037183	FBtr0078538	149249_at
FBgn0264307	FBtr0474158	141372_at
FBgn0264307	FBtr0331514	141372_at
FBgn0264307	FBtr0331512	141372_at
FBgn0264307	FBtr0331513	141372_at
FBgn0264307	FBtr0331511	141372_at
FBgn0264307	FBtr0474159	141372_at
FBgn0264307	FBtr0331515	152492_at
FBgn0264307	FBtr0331515	141372_at
FBgn0034755	FBtr0345503	147693_at
FBgn0034755	FBtr0071929	147693_at
FBgn0028480	FBtr0071444	152431_at
FBgn0028480	FBtr0473369	152431_at
FBgn0030291	FBtr0073451	144867_at
FBgn0034401	FBtr0086627	147471_at
FBgn0265178	FBtr0339087	153289_at
FBgn0265178	FBtr0339086	153289_at
FBgn0259179	FBtr0343178	147714_at
FBgn0259179	FBtr0343178	147715_at
FBgn0259179	FBtr0343179	147715_at
FBgn0083941	FBtr0110784	147802_at
FBgn0031182	FBtr0077212	145480_at
FBgn0033864	FBtr0087627	147165_at
FBgn0038005	FBtr0082619	149743_at
FBgn0037467	FBtr0305316	154803_at
FBgn0037467	FBtr0081643	154803_at
FBgn0027070	FBtr0081108	154326_at
FBgn0027070	FBtr0081105	154326_at
FBgn0027070	FBtr0081107	154326_at
FBgn0027070	FBtr0081106	154326_at
FBgn0002593	FBtr0331932	143247_at
FBgn0002593	FBtr0078056	143247_at
FBgn0036346	FBtr0075891	148699_at
FBgn0000229	FBtr0080087	153395_at
FBgn0000229	FBtr0302378	153395_at
FBgn0000229	FBtr0300982	153395_at
FBgn0027843	FBtr0076001	148638_at
FBgn0027843	FBtr0333381	148638_at
FBgn0265089	FBtr0076701	151948_at
FBgn0039444	FBtr0085035	150674_at
FBgn0001325	FBtr0333162	143209_at
FBgn0001325	FBtr0072449	143209_at
FBgn0263456	FBtr0344239	148449_at
FBgn0263456	FBtr0344239	151566_at
FBgn0263456	FBtr0344239	142418_at
FBgn0263456	FBtr0344241	148449_at
FBgn0263456	FBtr0344241	151566_at
FBgn0263456	FBtr0344241	142418_at
FBgn0263456	FBtr0331857	148449_at
FBgn0263456	FBtr0331857	151566_at
FBgn0263456	FBtr0331857	142418_at
FBgn0263456	FBtr0344242	148449_at
FBgn0263456	FBtr0344242	151566_at
FBgn0263456	FBtr0344242	142418_at
FBgn0263456	FBtr0309280	148449_at
FBgn0263456	FBtr0309280	151566_at
FBgn0263456	FBtr0309280	142418_at
FBgn0263456	FBtr0344240	148449_at
FBgn0263456	FBtr0344240	151566_at
FBgn0263456	FBtr0344240	142418_at
FBgn0263456	FBtr0309277	148449_at
FBgn0263456	FBtr0309276	148449_at
FBgn0263456	FBtr0309276	151566_at
FBgn0263456	FBtr0309276	142418_at
FBgn0263456	FBtr0344238	148449_at
FBgn0263456	FBtr0344238	151566_at
FBgn0263456	FBtr0344238	142418_at
FBgn0263456	FBtr0309278	148449_at
FBgn0263456	FBtr0309278	151566_at
FBgn0263456	FBtr0309278	142418_at
FBgn0032820	FBtr0347410	151797_at
FBgn0032820	FBtr0343856	151797_at
FBgn0032820	FBtr0343857	151797_at
FBgn0032820	FBtr0081321	151797_at
FBgn0050409	FBtr0445665	147765_at
FBgn0050409	FBtr0445664	147765_at
FBgn0036783	FBtr0075129	153394_at
FBgn0285950	FBtr0072405	153876_at
FBgn0285950	FBtr0072406	153876_at
FBgn0035258	FBtr0072802	147996_at
FBgn0035258	FBtr0334081	147996_at
FBgn0011666	FBtr0305219	154582_at
FBgn0011666	FBtr0333665	154582_at
FBgn0011666	FBtr0084881	154582_at
FBgn0011666	FBtr0333663	154582_at
FBgn0011666	FBtr0333664	154582_at
FBgn0011666	FBtr0333664	150596_at
FBgn0011666	FBtr0305218	154582_at
FBgn0011666	FBtr0084882	154582_at
FBgn0032797	FBtr0302107	142282_at
FBgn0032797	FBtr0302108	142282_at
FBgn0032797	FBtr0081280	142282_at
FBgn0037913	FBtr0100323	151826_at
FBgn0037913	FBtr0100323	155150_at
FBgn0037913	FBtr0100320	151826_at
FBgn0037913	FBtr0100321	151826_at
FBgn0034267	FBtr0086862	153690_at
FBgn0034267	FBtr0301182	153690_at
FBgn0034267	FBtr0301183	153690_at
FBgn0034267	FBtr0301183	147394_at
FBgn0034267	FBtr0299817	153690_at
FBgn0034267	FBtr0299817	147394_at
FBgn0260859	FBtr0089879	148462_at
FBgn0034382	FBtr0086643	147459_at
FBgn0261385	FBtr0088911	154201_at
FBgn0261385	FBtr0088912	154201_at
FBgn0264711	FBtr0333974	149197_at
FBgn0264711	FBtr0333973	149197_at
FBgn0283681	FBtr0075381	148887_at
FBgn0265296	FBtr0299548	148315_at
FBgn0265296	FBtr0299548	148314_at
FBgn0265296	FBtr0330337	148313_at
FBgn0265296	FBtr0330337	148315_at
FBgn0265296	FBtr0330337	148314_at
FBgn0265296	FBtr0330337	148312_at
FBgn0265296	FBtr0330336	148313_at
FBgn0265296	FBtr0330336	148315_at
FBgn0265296	FBtr0330336	148314_at
FBgn0265296	FBtr0330336	148312_at
FBgn0265296	FBtr0302123	148313_at
FBgn0265296	FBtr0302123	148315_at
FBgn0265296	FBtr0302123	148314_at
FBgn0265296	FBtr0299549	148313_at
FBgn0265296	FBtr0299549	148315_at
FBgn0265296	FBtr0299549	148314_at
FBgn0265296	FBtr0299549	148312_at
FBgn0265296	FBtr0299552	148315_at
FBgn0265296	FBtr0299552	148314_at
FBgn0265296	FBtr0299547	148315_at
FBgn0265296	FBtr0299547	148314_at
FBgn0265296	FBtr0302124	148315_at
FBgn0265296	FBtr0302124	148314_at
FBgn0265296	FBtr0330335	148313_at
FBgn0265296	FBtr0330335	148315_at
FBgn0265296	FBtr0330335	148314_at
FBgn0265296	FBtr0330335	148312_at
FBgn0265296	FBtr0299550	148315_at
FBgn0265296	FBtr0299550	148314_at
FBgn0265296	FBtr0299551	148313_at
FBgn0265296	FBtr0299551	148315_at
FBgn0265296	FBtr0299551	148314_at
FBgn0265296	FBtr0299551	148312_at
FBgn0265296	FBtr0339134	148315_at
FBgn0265296	FBtr0339134	148314_at
FBgn0265296	FBtr0339134	148312_at
FBgn0265296	FBtr0299546	148315_at
FBgn0265296	FBtr0339133	148315_at
FBgn0265296	FBtr0339133	148314_at
FBgn0265296	FBtr0339133	148312_at
FBgn0265296	FBtr0346856	148313_at
FBgn0265296	FBtr0346856	148315_at
FBgn0265296	FBtr0346856	148314_at
FBgn0265296	FBtr0346856	148312_at
FBgn0023549	FBtr0070393	144005_at
FBgn0023549	FBtr0342765	144005_at
FBgn0033649	FBtr0113070	147034_at
FBgn0053514	FBtr0091456	148171_at
FBgn0053514	FBtr0091456	148172_at
FBgn0036874	FBtr0074982	149051_at
FBgn0263633	FBtr0309731	154553_at
FBgn0032897	FBtr0081427	146559_at
FBgn0032897	FBtr0307498	146559_at
FBgn0037443	FBtr0290326	141271_at
FBgn0037443	FBtr0289939	141271_at
FBgn0037443	FBtr0289940	141271_at
FBgn0037443	FBtr0290327	141271_at
FBgn0037443	FBtr0300261	141271_at
FBgn0000964	FBtr0329891	146495_at
FBgn0000964	FBtr0301669	146495_at
FBgn0037710	FBtr0332808	154154_at
FBgn0037710	FBtr0082113	154154_at
FBgn0013949	FBtr0334571	152511_at
FBgn0013949	FBtr0084708	152511_at
FBgn0013949	FBtr0084709	152511_at
FBgn0051935	FBtr0077916	145588_at
FBgn0051935	FBtr0077916	145590_at
FBgn0002641	FBtr0077306	153431_at
FBgn0002641	FBtr0344987	153431_at
FBgn0029898	FBtr0302357	144614_at
FBgn0029898	FBtr0302356	144614_at
FBgn0029898	FBtr0070960	144614_at
FBgn0266459	FBtr0344488	143085_at
FBgn0266459	FBtr0344489	143085_at
FBgn0038528	FBtr0083467	150088_at
FBgn0030386	FBtr0073644	144933_at
FBgn0037898	FBtr0300901	149686_at
FBgn0037898	FBtr0339374	149686_at
FBgn0000246	FBtr0083196	153182_at
FBgn0000246	FBtr0083194	153182_at
FBgn0000246	FBtr0083195	153182_at
FBgn0083945	FBtr0300423	151427_at
FBgn0083945	FBtr0300423	146123_at
FBgn0083945	FBtr0300423	146125_at
FBgn0033687	FBtr0301127	147058_at
FBgn0033687	FBtr0087985	147058_at
FBgn0051248	FBtr0334669	151570_at
FBgn0051248	FBtr0081564	151570_at
FBgn0027287	FBtr0343525	141692_at
FBgn0027287	FBtr0074042	141692_at
FBgn0027287	FBtr0074042	145126_at
FBgn0027287	FBtr0074043	141692_at
FBgn0027287	FBtr0474150	141692_at
FBgn0027287	FBtr0474150	145126_at
FBgn0265757	FBtr0340719	153108_at
FBgn0016047	FBtr0339483	147012_at
FBgn0016047	FBtr0089380	147012_at
FBgn0016047	FBtr0089379	147012_at
FBgn0016047	FBtr0089381	147012_at
FBgn0016047	FBtr0089382	147012_at
FBgn0016762	FBtr0072083	152060_at
FBgn0039436	FBtr0085057	150665_s_at
FBgn0267849	FBtr0078352	154189_at
FBgn0267849	FBtr0078351	154189_at
FBgn0034817	FBtr0114564	147738_at
FBgn0036309	FBtr0075949	153884_at
FBgn0036309	FBtr0075948	153884_at
FBgn0085436	FBtr0302122	146890_at
FBgn0085436	FBtr0112673	146890_at
FBgn0085436	FBtr0112673	141686_at
FBgn0085436	FBtr0304957	146890_at
FBgn0085436	FBtr0304957	141686_at
FBgn0085436	FBtr0112672	146890_at
FBgn0085436	FBtr0112672	141686_at
FBgn0085436	FBtr0112674	146890_at
FBgn0085436	FBtr0112674	141686_at
FBgn0085436	FBtr0339394	146890_at
FBgn0085436	FBtr0339394	141686_at
FBgn0032360	FBtr0345464	146241_at
FBgn0032360	FBtr0080251	146241_at
FBgn0032360	FBtr0345463	146241_at
FBgn0038772	FBtr0083835	154702_at
FBgn0040958	FBtr0331994	151421_at
FBgn0040958	FBtr0331993	151421_at
FBgn0040958	FBtr0079714	151421_at
FBgn0030049	FBtr0331725	141827_at
FBgn0030049	FBtr0331725	144707_at
FBgn0030049	FBtr0112963	144707_at
FBgn0030049	FBtr0331723	144707_at
FBgn0030049	FBtr0071213	144707_at
FBgn0030049	FBtr0112964	141827_at
FBgn0030049	FBtr0112964	144707_at
FBgn0030049	FBtr0071212	144707_at
FBgn0030049	FBtr0331724	144707_at
FBgn0026380	FBtr0082010	153880_at
FBgn0030512	FBtr0073845	145027_at
FBgn0030512	FBtr0343352	145027_at
FBgn0030512	FBtr0073844	145027_at
FBgn0036208	FBtr0076084	148605_at
FBgn0034279	FBtr0089557	147399_at
FBgn0035612	FBtr0273231	154869_at
FBgn0035612	FBtr0077140	154869_at
FBgn0035612	FBtr0077139	154869_at
FBgn0035612	FBtr0077138	154869_at
FBgn0035612	FBtr0273233	154869_at
FBgn0035612	FBtr0113144	154869_at
FBgn0035612	FBtr0077137	154869_at
FBgn0035612	FBtr0273232	154869_at
FBgn0286516	FBtr0334660	141289_at
FBgn0286516	FBtr0334659	149528_at
FBgn0286516	FBtr0334659	141289_at
FBgn0286516	FBtr0081932	141289_at
FBgn0286516	FBtr0081931	141289_at
FBgn0036125	FBtr0076235	148549_at
FBgn0036125	FBtr0301365	148549_at
FBgn0051122	FBtr0301432	150140_at
FBgn0051122	FBtr0301432	150142_at
FBgn0051122	FBtr0333831	150140_at
FBgn0051122	FBtr0333831	150142_at
FBgn0051122	FBtr0474142	150140_at
FBgn0051122	FBtr0474142	150142_at
FBgn0035295	FBtr0333430	141668_at
FBgn0035295	FBtr0072842	141668_at
FBgn0286723	FBtr0080591	154426_at
FBgn0065058	FBtr0091798	154529_at
FBgn0004047	FBtr0346090	143418_at
FBgn0004047	FBtr0073821	143418_at
FBgn0261792	FBtr0083720	150171_at
FBgn0037853	FBtr0082332	149657_at
FBgn0039714	FBtr0303034	152354_at
FBgn0039714	FBtr0089923	152354_at
FBgn0039714	FBtr0089924	152354_at
FBgn0039714	FBtr0089922	152354_at
FBgn0039714	FBtr0089921	152354_at
FBgn0039714	FBtr0303032	152354_at
FBgn0039714	FBtr0089925	152354_at
FBgn0039714	FBtr0303033	152354_at
FBgn0039714	FBtr0089920	152354_at
FBgn0263240	FBtr0088984	153554_at
FBgn0263240	FBtr0329876	153554_at
FBgn0032209	FBtr0080073	146136_at
FBgn0052572	FBtr0074324	145207_at
FBgn0052572	FBtr0074324	145208_at
FBgn0050273	FBtr0346948	147700_at
FBgn0039501	FBtr0085180	142882_at
FBgn0036849	FBtr0075027	149031_at
FBgn0030328	FBtr0073619	151869_at
FBgn0030328	FBtr0073617	151869_at
FBgn0030328	FBtr0303338	151869_at
FBgn0030328	FBtr0333796	151869_at
FBgn0030328	FBtr0073615	151869_at
FBgn0030328	FBtr0303339	151869_at
FBgn0030328	FBtr0303337	151869_at
FBgn0030328	FBtr0345164	151869_at
FBgn0030328	FBtr0333797	151869_at
FBgn0030328	FBtr0073618	151869_at
FBgn0030328	FBtr0303336	151869_at
FBgn0030328	FBtr0073616	151869_at
FBgn0037717	FBtr0082073	154329_at
FBgn0034958	FBtr0072195	147830_at
FBgn0034958	FBtr0072196	147830_at
FBgn0036709	FBtr0075247	148941_at
FBgn0003360	FBtr0073421	142494_at
FBgn0003360	FBtr0073423	142494_at
FBgn0003360	FBtr0346384	142494_at
FBgn0003360	FBtr0073422	142494_at
FBgn0003360	FBtr0073424	142494_at
