Gene stable ID	Transcript stable ID	AFFY Drosophila 2 probe
FBgn0050365	FBtr0339352	1641544_at
FBgn0266720	FBtr0082163	1635597_at
FBgn0030921	FBtr0074563	1630149_at
FBgn0037087	FBtr0332711	1633822_at
FBgn0037087	FBtr0078353	1633822_at
FBgn0261477	FBtr0086693	1625830_a_at
FBgn0053203	FBtr0301017	1635644_at
FBgn0053203	FBtr0301016	1635644_at
FBgn0053203	FBtr0330302	1635644_at
FBgn0031910	FBtr0079442	1637095_at
FBgn0035490	FBtr0073203	1629446_at
FBgn0025186	FBtr0071774	1635426_at
FBgn0025186	FBtr0071774	1625556_at
FBgn0015622	FBtr0085437	1627261_s_at
FBgn0015622	FBtr0334873	1627261_s_at
FBgn0015622	FBtr0085438	1627261_s_at
FBgn0265825	FBtr0342660	1623134_at
FBgn0051099	FBtr0084856	1627728_at
FBgn0038829	FBtr0083993	1629791_at
FBgn0053461	FBtr0302528	1640757_at
FBgn0034271	FBtr0086864	1630423_at
FBgn0002937	FBtr0082820	1625743_at
FBgn0032489	FBtr0080482	1631065_at
FBgn0043025	FBtr0075192	1632885_at
FBgn0043025	FBtr0110847	1632885_at
FBgn0043025	FBtr0110846	1632885_at
FBgn0038365	FBtr0307203	1639426_at
FBgn0010417	FBtr0333272	1626563_at
FBgn0010417	FBtr0074941	1626563_at
FBgn0051265	FBtr0083402	1636711_at
FBgn0267794	FBtr0347237	1630654_at
FBgn0267794	FBtr0347291	1635425_s_at
FBgn0263974	FBtr0329922	1625415_at
FBgn0263974	FBtr0329922	1637536_at
FBgn0261278	FBtr0100459	1634230_s_at
FBgn0261278	FBtr0339514	1632423_at
FBgn0261278	FBtr0339514	1634230_s_at
FBgn0261278	FBtr0080884	1634230_s_at
FBgn0261278	FBtr0080885	1632423_at
FBgn0261278	FBtr0080885	1634230_s_at
FBgn0261278	FBtr0080886	1634230_s_at
FBgn0031877	FBtr0079351	1633760_at
FBgn0031877	FBtr0343774	1633760_at
FBgn0033673	FBtr0088043	1637763_a_at
FBgn0033673	FBtr0306003	1637763_a_at
FBgn0050187	FBtr0473595	1639516_at
FBgn0050187	FBtr0473594	1639516_at
FBgn0260003	FBtr0110918	1625988_a_at
FBgn0260003	FBtr0110918	1640200_at
FBgn0260003	FBtr0083765	1625988_a_at
FBgn0260003	FBtr0083765	1640200_at
FBgn0260003	FBtr0334562	1623999_at
FBgn0260003	FBtr0334562	1625988_a_at
FBgn0260003	FBtr0334562	1640200_at
FBgn0260003	FBtr0110917	1623999_at
FBgn0260003	FBtr0110917	1625988_a_at
FBgn0260003	FBtr0110917	1640200_at
FBgn0260003	FBtr0083766	1625988_a_at
FBgn0260003	FBtr0083766	1640200_at
FBgn0260003	FBtr0110916	1638105_at
FBgn0260003	FBtr0110916	1625988_a_at
FBgn0260003	FBtr0110916	1640200_at
FBgn0260003	FBtr0110915	1625988_a_at
FBgn0260003	FBtr0110915	1640200_at
FBgn0260003	FBtr0110915	1631917_at
FBgn0260003	FBtr0334564	1625988_a_at
FBgn0260003	FBtr0334564	1640200_at
FBgn0260003	FBtr0110919	1625988_a_at
FBgn0260003	FBtr0110919	1640200_at
FBgn0260003	FBtr0334563	1638105_at
FBgn0260003	FBtr0334563	1625988_a_at
FBgn0260003	FBtr0334563	1640200_at
FBgn0260003	FBtr0083764	1625988_a_at
FBgn0260003	FBtr0083764	1640200_at
FBgn0260003	FBtr0334565	1625988_a_at
FBgn0260003	FBtr0334565	1640200_at
FBgn0019932	FBtr0079994	1635130_a_at
FBgn0019932	FBtr0079994	1633958_at
FBgn0029095	FBtr0078033	1629387_s_at
FBgn0029095	FBtr0078031	1629387_s_at
FBgn0029095	FBtr0078032	1629387_s_at
FBgn0262594	FBtr0091804	1630464_at
FBgn0004118	FBtr0084681	1635349_a_at
FBgn0004118	FBtr0084682	1635349_a_at
FBgn0036235	FBtr0290131	1630607_at
FBgn0036235	FBtr0330171	1630607_at
FBgn0039323	FBtr0289942	1638388_at
FBgn0052537	FBtr0332395	1628626_at
FBgn0052537	FBtr0332395	1632739_at
FBgn0052537	FBtr0074687	1628626_at
FBgn0052537	FBtr0074687	1632739_at
FBgn0036210	FBtr0076031	1629287_at
FBgn0038868	FBtr0084049	1629452_at
FBgn0029661	FBtr0070530	1633450_at
FBgn0029661	FBtr0310466	1633450_at
FBgn0085326	FBtr0112493	1637157_at
FBgn0013726	FBtr0088793	1627280_s_at
FBgn0013726	FBtr0088792	1627280_s_at
FBgn0050161	FBtr0072333	1640357_at
FBgn0050005	FBtr0088464	1631258_at
FBgn0033778	FBtr0087815	1624106_at
FBgn0004368	FBtr0301794	1637627_at
FBgn0004368	FBtr0301794	1631741_a_at
FBgn0004368	FBtr0301793	1637627_at
FBgn0004368	FBtr0301793	1631741_a_at
FBgn0004368	FBtr0343528	1637627_at
FBgn0004368	FBtr0343528	1631741_a_at
FBgn0004368	FBtr0343529	1637627_at
FBgn0004368	FBtr0343529	1631741_a_at
FBgn0004368	FBtr0301796	1637627_at
FBgn0004368	FBtr0301796	1631741_a_at
FBgn0004368	FBtr0070725	1627599_at
FBgn0004368	FBtr0070725	1631741_a_at
FBgn0004368	FBtr0070724	1637627_at
FBgn0004368	FBtr0070724	1631741_a_at
FBgn0266464	FBtr0082883	1639023_at
FBgn0266464	FBtr0344767	1639023_at
FBgn0266464	FBtr0344766	1639023_at
FBgn0053100	FBtr0303159	1625051_at
FBgn0053100	FBtr0303160	1625051_at
FBgn0053100	FBtr0300475	1625051_at
FBgn0053100	FBtr0300475	1624043_at
FBgn0053100	FBtr0084587	1625051_at
FBgn0033911	FBtr0087577	1633526_at
FBgn0033911	FBtr0087577	1625228_at
FBgn0286788	FBtr0088959	1626652_at
FBgn0087040	FBtr0076393	1630239_at
FBgn0035379	FBtr0073011	1636668_at
FBgn0051089	FBtr0084942	1623775_at
FBgn0034070	FBtr0340019	1625982_at
FBgn0034070	FBtr0087209	1625982_at
FBgn0039167	FBtr0084572	1625262_at
FBgn0039881	FBtr0305131	1639193_a_at
FBgn0039881	FBtr0085847	1639193_a_at
FBgn0039881	FBtr0085848	1639193_a_at
FBgn0039881	FBtr0344004	1639193_a_at
FBgn0024984	FBtr0070392	1623025_at
FBgn0024984	FBtr0345608	1623025_at
FBgn0052442	FBtr0089798	1630989_a_at
FBgn0052442	FBtr0273421	1630989_a_at
FBgn0052442	FBtr0089797	1630989_a_at
FBgn0031092	FBtr0070007	1634844_at
FBgn0027836	FBtr0086774	1640341_s_at
FBgn0027836	FBtr0086773	1640341_s_at
FBgn0263480	FBtr0309779	1640431_at
FBgn0037146	FBtr0078477	1637154_at
FBgn0037146	FBtr0309869	1637154_at
FBgn0266417	FBtr0344400	1625388_at
FBgn0266417	FBtr0344398	1625388_at
FBgn0266417	FBtr0344401	1625388_at
FBgn0266417	FBtr0344399	1625388_at
FBgn0261537	FBtr0302559	1640468_a_at
FBgn0261537	FBtr0302559	1622915_at
FBgn0261537	FBtr0346506	1640468_a_at
FBgn0261537	FBtr0346506	1622915_at
FBgn0024989	FBtr0070067	1637077_s_at
FBgn0024989	FBtr0070067	1624178_s_at
FBgn0024989	FBtr0070068	1637077_s_at
FBgn0024989	FBtr0070068	1624178_s_at
FBgn0024989	FBtr0070066	1637077_s_at
FBgn0024989	FBtr0070066	1624178_s_at
FBgn0024989	FBtr0342962	1637077_s_at
FBgn0024989	FBtr0342962	1624178_s_at
FBgn0024989	FBtr0344149	1637077_s_at
FBgn0024989	FBtr0344149	1624178_s_at
FBgn0043010	FBtr0087763	1636980_s_at
FBgn0043010	FBtr0087762	1636980_s_at
FBgn0261627	FBtr0302991	1632282_s_at
FBgn0034246	FBtr0086904	1641449_at
FBgn0034246	FBtr0340217	1641449_at
FBgn0031213	FBtr0078101	1634650_at
FBgn0031213	FBtr0306540	1634650_at
FBgn0031213	FBtr0301733	1634650_at
FBgn0031213	FBtr0331680	1634650_at
FBgn0031213	FBtr0302164	1634650_at
FBgn0023529	FBtr0070411	1628194_at
FBgn0023529	FBtr0300792	1628194_at
FBgn0000244	FBtr0301093	1630457_s_at
FBgn0000244	FBtr0082119	1630457_s_at
FBgn0000244	FBtr0302382	1630457_s_at
FBgn0260990	FBtr0085477	1623549_at
FBgn0260990	FBtr0333822	1623549_at
FBgn0052702	FBtr0273437	1641037_at
FBgn0051648	FBtr0079098	1638621_at
FBgn0041781	FBtr0329949	1638871_at
FBgn0041781	FBtr0305255	1638871_at
FBgn0041781	FBtr0080148	1638871_at
FBgn0041781	FBtr0340223	1638871_at
FBgn0041781	FBtr0329950	1638871_at
FBgn0041781	FBtr0305256	1638871_at
FBgn0266258	FBtr0343925	1623677_at
FBgn0266672	FBtr0078677	1636064_at
FBgn0083953	FBtr0110817	1631603_at
FBgn0040074	FBtr0075375	1633499_at
FBgn0003187	FBtr0080997	1634526_a_at
FBgn0003187	FBtr0080996	1634526_a_at
FBgn0003187	FBtr0306165	1634526_a_at
FBgn0034442	FBtr0086525	1631483_at
FBgn0023216	FBtr0307279	1640791_at
FBgn0023216	FBtr0307280	1640791_at
FBgn0034722	FBtr0342988	1633884_at
FBgn0034722	FBtr0071820	1633884_at
FBgn0039872	FBtr0339190	1633002_at
FBgn0039872	FBtr0300915	1633002_at
FBgn0011710	FBtr0077198	1622999_at
FBgn0011710	FBtr0077198	1624328_a_at
FBgn0051370	FBtr0290055	1630263_at
FBgn0036868	FBtr0330281	1626722_at
FBgn0262362	FBtr0304643	1627477_at
FBgn0262362	FBtr0304644	1627477_at
FBgn0037143	FBtr0347604	1632534_at
FBgn0037143	FBtr0347604	1638281_at
FBgn0051957	FBtr0077514	1641624_at
FBgn0051957	FBtr0334833	1641624_at
FBgn0030435	FBtr0346316	1632195_at
FBgn0030435	FBtr0073692	1632195_at
FBgn0030435	FBtr0343649	1632195_at
FBgn0030574	FBtr0073944	1634200_a_at
FBgn0030574	FBtr0343366	1634200_a_at
FBgn0030574	FBtr0073943	1634200_a_at
FBgn0030574	FBtr0343365	1634200_a_at
FBgn0037515	FBtr0339180	1626272_s_at
FBgn0037515	FBtr0339181	1626272_s_at
FBgn0037515	FBtr0081740	1626272_s_at
FBgn0013334	FBtr0474164	1626986_at
FBgn0013334	FBtr0474164	1637387_s_at
FBgn0013334	FBtr0474164	1623934_at
FBgn0013334	FBtr0301655	1626986_at
FBgn0013334	FBtr0301655	1623934_at
FBgn0013334	FBtr0083209	1626986_at
FBgn0013334	FBtr0083209	1623934_at
FBgn0013334	FBtr0083209	1630169_a_at
FBgn0013334	FBtr0474165	1626986_at
FBgn0013334	FBtr0474165	1637387_s_at
FBgn0013334	FBtr0474165	1623934_at
FBgn0013334	FBtr0083208	1626986_at
FBgn0013334	FBtr0083208	1637387_s_at
FBgn0013334	FBtr0083208	1623934_at
FBgn0013334	FBtr0083205	1626986_at
FBgn0013334	FBtr0083205	1623934_at
FBgn0013334	FBtr0083205	1630169_a_at
FBgn0013334	FBtr0083207	1626986_at
FBgn0013334	FBtr0083207	1637387_s_at
FBgn0013334	FBtr0083207	1623934_at
FBgn0013334	FBtr0083206	1626986_at
FBgn0013334	FBtr0083206	1637387_s_at
FBgn0013334	FBtr0083206	1623934_at
FBgn0013334	FBtr0310672	1623934_at
FBgn0013334	FBtr0083210	1626986_at
FBgn0013334	FBtr0083210	1637387_s_at
FBgn0013334	FBtr0083210	1623934_at
FBgn0013334	FBtr0083204	1626986_at
FBgn0013334	FBtr0083204	1637387_s_at
FBgn0013334	FBtr0083204	1623934_at
FBgn0013334	FBtr0344384	1626986_at
FBgn0013334	FBtr0344384	1623934_at
FBgn0038404	FBtr0113241	1629455_at
FBgn0038404	FBtr0083253	1629455_at
FBgn0053829	FBtr0091833	1625925_at
FBgn0033479	FBtr0088431	1638995_at
FBgn0003023	FBtr0071236	1641484_a_at
FBgn0003023	FBtr0071237	1641484_a_at
FBgn0003023	FBtr0333147	1641484_a_at
FBgn0003023	FBtr0333146	1641484_a_at
FBgn0003023	FBtr0071238	1641484_a_at
FBgn0266814	FBtr0345530	1627025_at
FBgn0261850	FBtr0071576	1629170_s_at
FBgn0036005	FBtr0076471	1636262_at
FBgn0038540	FBtr0083511	1640733_at
FBgn0032015	FBtr0079613	1634945_at
FBgn0051703	FBtr0085946	1639739_s_at
FBgn0017456	FBtr0081552	1633102_at
FBgn0051637	FBtr0079287	1624190_at
FBgn0051637	FBtr0343155	1624190_at
FBgn0028533	FBtr0080550	1637403_at
FBgn0028533	FBtr0343666	1637403_at
FBgn0026411	FBtr0331732	1629733_at
FBgn0026411	FBtr0071279	1629733_at
FBgn0026411	FBtr0071279	1633262_s_at
FBgn0039139	FBtr0084532	1624263_at
FBgn0033376	FBtr0088565	1627680_at
FBgn0030569	FBtr0073916	1629458_at
FBgn0052815	FBtr0345512	1634236_at
FBgn0052815	FBtr0307181	1634236_at
FBgn0040732	FBtr0345818	1625583_at
FBgn0040732	FBtr0086499	1625583_at
FBgn0058006	FBtr0111230	1638652_at
FBgn0083963	FBtr0301072	1623311_at
FBgn0083963	FBtr0301072	1625353_at
FBgn0083963	FBtr0301072	1632997_at
FBgn0083963	FBtr0333927	1623311_at
FBgn0083963	FBtr0333927	1625353_at
FBgn0083963	FBtr0333927	1632997_at
FBgn0037842	FBtr0113217	1630131_at
FBgn0053773	FBtr0091774	1623579_at
FBgn0029989	FBtr0071124	1623340_at
FBgn0036766	FBtr0075157	1638991_at
FBgn0032123	FBtr0079827	1641063_s_at
FBgn0032123	FBtr0079826	1641063_s_at
FBgn0032123	FBtr0079826	1639990_at
FBgn0032123	FBtr0079825	1641063_s_at
FBgn0032123	FBtr0079825	1639990_at
FBgn0032123	FBtr0079828	1641063_s_at
FBgn0032123	FBtr0079828	1639990_at
FBgn0267430	FBtr0445191	1630809_at
FBgn0267430	FBtr0445191	1636832_a_at
FBgn0267430	FBtr0445191	1626005_at
FBgn0267430	FBtr0445191	1629993_at
FBgn0267430	FBtr0445191	1636917_at
FBgn0036082	FBtr0076282	1635753_s_at
FBgn0036082	FBtr0076281	1635753_s_at
FBgn0038057	FBtr0082635	1636922_at
FBgn0038057	FBtr0303028	1636922_at
FBgn0023090	FBtr0081516	1635400_at
FBgn0040393	FBtr0070541	1641229_at
FBgn0035521	FBtr0113137	1635300_at
FBgn0035521	FBtr0113136	1635300_at
FBgn0032988	FBtr0085955	1638591_at
FBgn0034471	FBtr0086327	1638276_at
FBgn0034471	FBtr0340600	1638276_at
FBgn0036832	FBtr0333711	1625567_a_at
FBgn0036832	FBtr0075071	1625567_a_at
FBgn0261859	FBtr0303485	1641302_at
FBgn0261859	FBtr0303485	1640335_at
FBgn0261859	FBtr0303486	1641302_at
FBgn0261859	FBtr0303486	1640335_at
FBgn0052843	FBtr0087755	1634716_s_at
FBgn0052843	FBtr0087755	1636608_at
FBgn0052843	FBtr0330735	1634716_s_at
FBgn0052843	FBtr0330735	1636608_at
FBgn0052843	FBtr0330736	1634716_s_at
FBgn0052843	FBtr0330736	1636608_at
FBgn0039820	FBtr0085736	1634286_at
FBgn0042177	FBtr0075313	1625437_at
FBgn0042177	FBtr0075313	1633131_s_at
FBgn0042177	FBtr0331559	1625437_at
FBgn0042177	FBtr0331559	1633131_s_at
FBgn0031724	FBtr0079109	1635598_at
FBgn0038842	FBtr0334919	1635375_at
FBgn0038842	FBtr0334919	1632558_at
FBgn0038842	FBtr0083979	1635375_at
FBgn0038842	FBtr0113257	1635375_at
FBgn0038842	FBtr0113257	1632558_at
FBgn0037501	FBtr0336955	1625903_at
FBgn0260748	FBtr0343201	1640154_at
FBgn0260748	FBtr0074386	1640154_at
FBgn0260748	FBtr0346797	1640154_at
FBgn0260748	FBtr0302376	1640154_at
FBgn0260748	FBtr0302377	1640154_at
FBgn0260748	FBtr0302375	1640154_at
FBgn0027539	FBtr0084739	1623543_at
FBgn0052598	FBtr0073918	1641340_s_at
FBgn0043575	FBtr0088709	1629118_at
FBgn0032147	FBtr0307204	1634619_at
FBgn0032147	FBtr0079869	1634619_at
FBgn0033683	FBtr0333061	1627460_at
FBgn0033683	FBtr0087982	1627460_at
FBgn0033872	FBtr0339950	1629804_s_at
FBgn0033872	FBtr0339950	1633533_at
FBgn0033872	FBtr0087636	1629804_s_at
FBgn0033872	FBtr0087634	1629804_s_at
FBgn0033872	FBtr0087633	1629804_s_at
FBgn0033872	FBtr0087633	1633533_at
FBgn0033872	FBtr0339951	1629804_s_at
FBgn0033872	FBtr0087635	1629804_s_at
FBgn0035924	FBtr0076576	1637415_at
FBgn0038083	FBtr0302379	1638182_at
FBgn0001185	FBtr0335138	1632423_at
FBgn0001185	FBtr0080883	1632423_at
FBgn0266901	FBtr0345766	1636768_s_at
FBgn0266901	FBtr0346909	1636768_s_at
FBgn0063667	FBtr0273416	1625657_at
FBgn0267710	FBtr0347250	1624524_at
FBgn0037385	FBtr0078640	1635141_at
FBgn0032003	FBtr0079594	1636962_at
FBgn0028938	FBtr0302990	1626989_at
FBgn0028938	FBtr0080560	1626989_at
FBgn0003277	FBtr0073542	1640764_at
FBgn0029769	FBtr0346263	1639642_a_at
FBgn0029769	FBtr0346264	1639642_a_at
FBgn0000153	FBtr0342712	1640736_at
FBgn0000153	FBtr0080542	1640736_at
FBgn0000153	FBtr0309960	1640736_at
FBgn0284222	FBtr0452121	1626688_at
FBgn0264848	FBtr0075958	1641150_at
FBgn0024740	FBtr0080123	1633667_at
FBgn0024740	FBtr0340247	1633667_at
FBgn0266993	FBtr0345915	1638070_at
FBgn0053746	FBtr0091744	1625925_at
FBgn0051453	FBtr0081898	1636075_at
FBgn0051453	FBtr0339330	1636075_at
FBgn0033354	FBtr0088675	1623041_at
FBgn0030955	FBtr0074631	1636196_s_at
FBgn0030955	FBtr0074631	1628314_a_at
FBgn0030955	FBtr0074632	1636196_s_at
FBgn0030955	FBtr0074632	1628314_a_at
FBgn0030955	FBtr0334453	1636196_s_at
FBgn0030955	FBtr0334453	1628314_a_at
FBgn0037218	FBtr0336706	1630721_s_at
FBgn0037218	FBtr0336705	1630721_s_at
FBgn0037218	FBtr0078965	1630721_s_at
FBgn0037218	FBtr0078966	1630721_s_at
FBgn0011741	FBtr0074203	1639228_at
FBgn0040793	FBtr0075217	1627402_a_at
FBgn0040793	FBtr0075217	1632440_at
FBgn0035488	FBtr0332982	1634182_at
FBgn0035488	FBtr0114509	1634182_at
FBgn0037183	FBtr0078538	1638117_at
FBgn0264307	FBtr0474158	1641096_s_at
FBgn0264307	FBtr0331514	1641096_s_at
FBgn0264307	FBtr0331512	1641096_s_at
FBgn0264307	FBtr0331513	1641096_s_at
FBgn0264307	FBtr0331511	1641096_s_at
FBgn0264307	FBtr0474159	1641096_s_at
FBgn0264307	FBtr0331515	1627434_at
FBgn0264307	FBtr0331515	1641096_s_at
FBgn0034755	FBtr0345503	1638086_at
FBgn0034755	FBtr0071929	1638086_at
FBgn0028480	FBtr0071444	1623704_at
FBgn0028480	FBtr0473369	1623704_at
FBgn0030291	FBtr0073451	1625320_at
FBgn0034401	FBtr0086627	1630677_at
FBgn0265178	FBtr0339087	1635120_at
FBgn0265178	FBtr0339086	1635120_at
FBgn0265178	FBtr0339086	1630052_s_at
FBgn0259179	FBtr0343178	1640011_at
FBgn0259179	FBtr0343178	1629174_at
FBgn0259179	FBtr0343179	1629174_at
FBgn0083941	FBtr0110784	1639562_at
FBgn0031182	FBtr0077212	1626689_at
FBgn0033864	FBtr0087627	1626126_at
FBgn0038005	FBtr0082619	1623795_at
FBgn0037467	FBtr0305316	1624502_a_at
FBgn0037467	FBtr0081643	1624502_a_at
FBgn0265840	FBtr0342682	1635569_at
FBgn0027070	FBtr0081108	1640870_s_at
FBgn0027070	FBtr0081105	1640870_s_at
FBgn0027070	FBtr0081107	1640870_s_at
FBgn0027070	FBtr0081106	1640870_s_at
FBgn0002593	FBtr0331932	1623606_at
FBgn0002593	FBtr0078056	1623606_at
FBgn0036346	FBtr0075891	1625605_at
FBgn0265962	FBtr0342964	1641573_at
FBgn0000229	FBtr0080087	1626404_a_at
FBgn0000229	FBtr0080087	1625533_at
FBgn0000229	FBtr0302378	1626404_a_at
FBgn0000229	FBtr0302378	1625533_at
FBgn0000229	FBtr0302378	1634580_at
FBgn0000229	FBtr0300982	1626404_a_at
FBgn0000229	FBtr0300982	1625533_at
FBgn0000229	FBtr0300982	1634580_at
FBgn0027843	FBtr0076001	1625185_at
FBgn0027843	FBtr0333381	1625185_at
FBgn0265089	FBtr0076701	1641366_at
FBgn0039444	FBtr0085035	1636097_at
FBgn0001325	FBtr0333162	1629753_at
FBgn0001325	FBtr0072449	1629753_at
FBgn0263456	FBtr0344239	1637294_at
FBgn0263456	FBtr0344239	1627279_at
FBgn0263456	FBtr0344241	1637294_at
FBgn0263456	FBtr0344241	1627279_at
FBgn0263456	FBtr0331857	1637294_at
FBgn0263456	FBtr0331857	1627279_at
FBgn0263456	FBtr0344242	1637294_at
FBgn0263456	FBtr0344242	1627279_at
FBgn0263456	FBtr0309280	1637294_at
FBgn0263456	FBtr0309280	1627279_at
FBgn0263456	FBtr0344240	1637294_at
FBgn0263456	FBtr0344240	1627279_at
FBgn0263456	FBtr0309277	1627279_at
FBgn0263456	FBtr0309276	1637294_at
FBgn0263456	FBtr0309276	1627279_at
FBgn0263456	FBtr0344238	1637294_at
FBgn0263456	FBtr0344238	1627279_at
FBgn0263456	FBtr0309278	1637294_at
FBgn0263456	FBtr0309278	1627279_at
FBgn0032820	FBtr0347410	1641066_s_at
FBgn0032820	FBtr0343856	1641066_s_at
FBgn0032820	FBtr0343857	1641066_s_at
FBgn0032820	FBtr0081321	1641066_s_at
FBgn0050409	FBtr0445665	1627655_at
FBgn0050409	FBtr0445665	1638545_at
FBgn0050409	FBtr0445664	1627655_at
FBgn0050409	FBtr0445664	1638545_at
FBgn0036783	FBtr0075129	1624808_at
FBgn0285950	FBtr0072405	1630455_at
FBgn0285950	FBtr0072406	1630455_at
FBgn0035258	FBtr0072802	1636135_at
FBgn0035258	FBtr0334081	1636135_at
FBgn0011666	FBtr0333664	1638125_a_at
FBgn0011666	FBtr0333664	1635613_at
FBgn0011666	FBtr0084882	1638125_a_at
FBgn0032797	FBtr0302107	1624417_a_at
FBgn0032797	FBtr0302108	1624417_a_at
FBgn0032797	FBtr0081280	1624417_a_at
FBgn0037913	FBtr0100323	1623518_s_at
FBgn0037913	FBtr0100320	1627014_a_at
FBgn0037913	FBtr0100321	1627014_a_at
FBgn0034267	FBtr0086862	1628766_at
FBgn0034267	FBtr0301182	1628766_at
FBgn0034267	FBtr0301183	1628766_at
FBgn0034267	FBtr0301183	1634872_at
FBgn0034267	FBtr0299817	1628766_at
FBgn0034267	FBtr0299817	1634872_at
FBgn0260859	FBtr0089879	1629088_at
FBgn0034382	FBtr0086643	1640006_at
FBgn0261385	FBtr0088911	1637214_a_at
FBgn0261385	FBtr0088912	1637214_a_at
FBgn0264711	FBtr0333974	1640641_s_at
FBgn0264711	FBtr0333973	1640641_s_at
FBgn0283681	FBtr0075381	1641223_at
FBgn0265296	FBtr0299548	1640626_at
FBgn0265296	FBtr0299548	1629284_a_at
FBgn0265296	FBtr0330337	1631056_at
FBgn0265296	FBtr0330337	1629284_a_at
FBgn0265296	FBtr0330337	1624391_at
FBgn0265296	FBtr0330336	1631056_at
FBgn0265296	FBtr0330336	1629284_a_at
FBgn0265296	FBtr0330336	1624391_at
FBgn0265296	FBtr0302123	1640626_at
FBgn0265296	FBtr0302123	1629284_a_at
FBgn0265296	FBtr0302123	1624391_at
FBgn0265296	FBtr0299549	1631056_at
FBgn0265296	FBtr0299549	1629284_a_at
FBgn0265296	FBtr0299549	1624391_at
FBgn0265296	FBtr0299552	1640626_at
FBgn0265296	FBtr0299552	1629284_a_at
FBgn0265296	FBtr0302124	1640626_at
FBgn0265296	FBtr0302124	1629284_a_at
FBgn0265296	FBtr0330335	1631056_at
FBgn0265296	FBtr0330335	1629284_a_at
FBgn0265296	FBtr0330335	1624391_at
FBgn0265296	FBtr0299550	1640626_at
FBgn0265296	FBtr0299550	1629284_a_at
FBgn0265296	FBtr0299551	1631056_at
FBgn0265296	FBtr0299551	1629284_a_at
FBgn0265296	FBtr0299551	1624391_at
FBgn0265296	FBtr0339134	1631056_at
FBgn0265296	FBtr0339134	1629284_a_at
FBgn0265296	FBtr0339133	1631056_at
FBgn0265296	FBtr0339133	1629284_a_at
FBgn0265296	FBtr0346856	1631056_at
FBgn0265296	FBtr0346856	1629284_a_at
FBgn0265296	FBtr0346856	1624391_at
FBgn0023549	FBtr0070393	1626727_at
FBgn0023549	FBtr0342765	1626727_at
FBgn0033649	FBtr0113070	1631552_at
FBgn0053514	FBtr0091456	1637346_at
FBgn0053514	FBtr0091456	1640244_at
FBgn0036874	FBtr0074982	1634761_at
FBgn0053276	FBtr0114530	1629568_at
FBgn0032897	FBtr0081427	1627590_at
FBgn0032897	FBtr0307498	1627590_at
FBgn0037443	FBtr0290326	1629077_s_at
FBgn0037443	FBtr0289939	1629077_s_at
FBgn0037443	FBtr0289940	1629077_s_at
FBgn0037443	FBtr0290327	1629077_s_at
FBgn0037443	FBtr0300261	1629077_s_at
FBgn0000964	FBtr0329891	1631744_at
FBgn0000964	FBtr0301669	1631744_at
FBgn0037710	FBtr0332808	1633940_at
FBgn0037710	FBtr0082113	1633940_at
FBgn0013949	FBtr0334571	1635792_a_at
FBgn0013949	FBtr0084708	1635792_a_at
FBgn0013949	FBtr0084709	1635792_a_at
FBgn0051935	FBtr0077916	1631591_at
FBgn0002641	FBtr0077306	1631688_at
FBgn0002641	FBtr0344987	1631688_at
FBgn0029898	FBtr0302357	1627293_at
FBgn0029898	FBtr0302356	1627293_at
FBgn0029898	FBtr0070960	1627293_at
FBgn0266459	FBtr0344488	1631632_s_at
FBgn0266459	FBtr0344489	1631632_s_at
FBgn0038528	FBtr0083467	1638045_at
FBgn0030386	FBtr0073644	1633168_at
FBgn0037898	FBtr0300901	1638845_at
FBgn0037898	FBtr0339374	1638845_at
FBgn0000246	FBtr0083196	1632901_s_at
FBgn0000246	FBtr0083194	1632901_s_at
FBgn0000246	FBtr0083195	1632901_s_at
FBgn0083945	FBtr0300423	1627604_at
FBgn0083945	FBtr0300423	1635590_a_at
FBgn0083945	FBtr0300423	1639797_at
FBgn0083945	FBtr0300423	1625301_at
FBgn0033687	FBtr0301127	1635463_at
FBgn0033687	FBtr0087985	1635463_at
FBgn0051248	FBtr0334669	1640854_at
FBgn0051248	FBtr0081564	1640854_at
FBgn0027287	FBtr0343525	1627550_a_at
FBgn0027287	FBtr0074042	1627550_a_at
FBgn0027287	FBtr0074043	1627550_a_at
FBgn0027287	FBtr0474150	1627550_a_at
FBgn0265757	FBtr0340719	1635523_a_at
FBgn0016047	FBtr0339483	1641377_a_at
FBgn0016047	FBtr0089380	1641377_a_at
FBgn0016047	FBtr0089379	1641377_a_at
FBgn0016047	FBtr0089381	1641377_a_at
FBgn0016047	FBtr0089382	1641377_a_at
FBgn0016762	FBtr0072083	1625019_at
FBgn0039436	FBtr0085057	1626765_at
FBgn0267849	FBtr0078352	1636575_s_at
FBgn0267849	FBtr0078351	1636575_s_at
FBgn0034817	FBtr0114564	1632151_at
FBgn0036309	FBtr0075949	1633204_a_at
FBgn0036309	FBtr0075948	1633204_a_at
FBgn0085436	FBtr0302122	1624421_at
FBgn0085436	FBtr0302122	1628588_at
FBgn0085436	FBtr0302122	1637544_s_at
FBgn0085436	FBtr0112673	1638560_a_at
FBgn0085436	FBtr0112673	1624421_at
FBgn0085436	FBtr0112673	1628588_at
FBgn0085436	FBtr0112673	1637544_s_at
FBgn0085436	FBtr0304957	1638560_a_at
FBgn0085436	FBtr0304957	1624421_at
FBgn0085436	FBtr0304957	1628588_at
