Gene stable ID	Transcript stable ID	AFFY HG U95A probe
ENSG00000274646	ENST00000615013	31511_at
ENSG00000274646	ENST00000621001	31511_at
ENSG00000274646	ENST00000621621	31511_at
ENSG00000274646	ENST00000616625	31511_at
ENSG00000274646	ENST00000621080	31511_at
ENSG00000274646	ENST00000616082	31511_at
ENSG00000274646	ENST00000627616	31511_at
ENSG00000232945	ENST00000419605	31433_at
ENSG00000236561	ENST00000447285	37867_at
ENSG00000236561	ENST00000447285	37868_s_at
ENSG00000236561	ENST00000419309	37867_at
ENSG00000236561	ENST00000419309	37868_s_at
ENSG00000236561	ENST00000417639	37867_at
ENSG00000236561	ENST00000417639	37868_s_at
ENSG00000236561	ENST00000441138	37867_at
ENSG00000236561	ENST00000441138	37868_s_at
ENSG00000236561	ENST00000419274	37867_at
ENSG00000236561	ENST00000419274	37868_s_at
ENSG00000236561	ENST00000442244	37867_at
ENSG00000236561	ENST00000442244	37868_s_at
ENSG00000236561	ENST00000457090	37867_at
ENSG00000236561	ENST00000457090	37868_s_at
ENSG00000236561	ENST00000483865	37867_at
ENSG00000236561	ENST00000483865	37868_s_at
ENSG00000236561	ENST00000470227	37867_at
ENSG00000236561	ENST00000470227	37868_s_at
ENSG00000236561	ENST00000433500	37867_at
ENSG00000236561	ENST00000433500	37868_s_at
ENSG00000236561	ENST00000438803	37867_at
ENSG00000236561	ENST00000438803	37868_s_at
ENSG00000236561	ENST00000553111	37867_at
ENSG00000236561	ENST00000553111	37868_s_at
ENSG00000277273	ENST00000613505	1969_s_at
ENSG00000277273	ENST00000615305	1969_s_at
ENSG00000277273	ENST00000615305	33317_at
ENSG00000277273	ENST00000615854	1969_s_at
ENSG00000277273	ENST00000617026	1969_s_at
ENSG00000277273	ENST00000617026	33317_at
ENSG00000277273	ENST00000618909	1969_s_at
ENSG00000277273	ENST00000618909	33317_at
ENSG00000277273	ENST00000614858	1969_s_at
ENSG00000277273	ENST00000614858	33317_at
ENSG00000277273	ENST00000629972	1969_s_at
ENSG00000277273	ENST00000629972	33317_at
ENSG00000282349	ENST00000633479	38591_at
ENSG00000282349	ENST00000633479	1763_at
ENSG00000277263	ENST00000613328	37039_at
ENSG00000276464	ENST00000615241	39720_g_at
ENSG00000276464	ENST00000619075	39719_at
ENSG00000276464	ENST00000619075	39720_g_at
ENSG00000276464	ENST00000632234	39719_at
ENSG00000276464	ENST00000632234	39720_g_at
ENSG00000276464	ENST00000633323	39719_at
ENSG00000276464	ENST00000633323	39720_g_at
ENSG00000276464	ENST00000631876	39719_at
ENSG00000232984	ENST00000412956	31590_g_at
ENSG00000232984	ENST00000412956	34136_s_at
ENSG00000232984	ENST00000412956	34137_at
ENSG00000232984	ENST00000443407	31590_g_at
ENSG00000232984	ENST00000443407	34136_s_at
ENSG00000232984	ENST00000443407	34137_at
ENSG00000232984	ENST00000421808	31590_g_at
ENSG00000232984	ENST00000421808	34136_s_at
ENSG00000232984	ENST00000492722	31590_g_at
ENSG00000232984	ENST00000492722	34136_s_at
ENSG00000232984	ENST00000492722	34137_at
ENSG00000232984	ENST00000491531	31590_g_at
ENSG00000232984	ENST00000491531	34136_s_at
ENSG00000232984	ENST00000491531	34137_at
ENSG00000232984	ENST00000431658	31590_g_at
ENSG00000232984	ENST00000431658	34136_s_at
ENSG00000276163	ENST00000613311	37470_at
ENSG00000276163	ENST00000619817	37470_at
ENSG00000276163	ENST00000618748	37470_at
ENSG00000276163	ENST00000622830	37470_at
ENSG00000276163	ENST00000616443	37470_at
ENSG00000276163	ENST00000612175	37470_at
ENSG00000276163	ENST00000610986	37470_at
ENSG00000276163	ENST00000617080	37470_at
ENSG00000276163	ENST00000618045	37470_at
ENSG00000276163	ENST00000616413	37470_at
ENSG00000276163	ENST00000616724	37470_at
ENSG00000276163	ENST00000618888	37470_at
ENSG00000276163	ENST00000610564	37470_at
ENSG00000276163	ENST00000612556	37470_at
ENSG00000225550	ENST00000440124	31433_at
ENSG00000231676	ENST00000411588	31433_at
ENSG00000277816	ENST00000615764	37148_at
ENSG00000277816	ENST00000613833	37148_at
ENSG00000277816	ENST00000622537	37148_at
ENSG00000277816	ENST00000614546	37148_at
ENSG00000277816	ENST00000619617	37148_at
ENSG00000277816	ENST00000620460	37148_at
ENSG00000229125	ENST00000454071	31590_g_at
ENSG00000229125	ENST00000454071	34136_s_at
ENSG00000229125	ENST00000454071	34137_at
ENSG00000229125	ENST00000453467	31590_g_at
ENSG00000229125	ENST00000453467	34136_s_at
ENSG00000229125	ENST00000453467	34137_at
ENSG00000229125	ENST00000440557	31590_g_at
ENSG00000229125	ENST00000440557	34136_s_at
ENSG00000229125	ENST00000493309	31590_g_at
ENSG00000229125	ENST00000493309	34136_s_at
ENSG00000229125	ENST00000493309	34137_at
ENSG00000229125	ENST00000489416	31590_g_at
ENSG00000229125	ENST00000489416	34136_s_at
ENSG00000229125	ENST00000489416	34137_at
ENSG00000229125	ENST00000416582	31590_g_at
ENSG00000229125	ENST00000416582	34136_s_at
ENSG00000237112	ENST00000425097	32623_at
ENSG00000237112	ENST00000446436	32623_at
ENSG00000237112	ENST00000443440	32623_at
ENSG00000237112	ENST00000493150	32623_at
ENSG00000237112	ENST00000417759	39959_at
ENSG00000237112	ENST00000471103	32623_at
ENSG00000237112	ENST00000497560	32623_at
ENSG00000274144	ENST00000615175	40905_s_at
ENSG00000274144	ENST00000620142	40905_s_at
ENSG00000276336	ENST00000621348	40034_r_at
ENSG00000276336	ENST00000631462	40034_r_at
ENSG00000276336	ENST00000632694	40034_r_at
ENSG00000276336	ENST00000632317	40034_r_at
ENSG00000276336	ENST00000633740	40034_r_at
ENSG00000276336	ENST00000616905	40034_r_at
ENSG00000235132	ENST00000436167	31590_g_at
ENSG00000235132	ENST00000436167	34136_s_at
ENSG00000235132	ENST00000436167	34137_at
ENSG00000235132	ENST00000456657	31590_g_at
ENSG00000235132	ENST00000456657	34136_s_at
ENSG00000235132	ENST00000456657	34137_at
ENSG00000235132	ENST00000440672	31590_g_at
ENSG00000235132	ENST00000440672	34136_s_at
ENSG00000235132	ENST00000487930	31590_g_at
ENSG00000235132	ENST00000487930	34136_s_at
ENSG00000235132	ENST00000487930	34137_at
ENSG00000235132	ENST00000473147	31590_g_at
ENSG00000235132	ENST00000473147	34136_s_at
ENSG00000235132	ENST00000473147	34137_at
ENSG00000235132	ENST00000444920	31590_g_at
ENSG00000235132	ENST00000444920	34136_s_at
ENSG00000277615	ENST00000616910	38310_at
ENSG00000277615	ENST00000613528	38310_at
ENSG00000277615	ENST00000611667	38310_at
ENSG00000232569	ENST00000439457	32623_at
ENSG00000232569	ENST00000452300	32623_at
ENSG00000232569	ENST00000419674	32623_at
ENSG00000232569	ENST00000486592	32623_at
ENSG00000232569	ENST00000449163	39959_at
ENSG00000232569	ENST00000489750	32623_at
ENSG00000232569	ENST00000461230	32623_at
ENSG00000232569	ENST00000546913	32623_at
ENSG00000228913	ENST00000432676	39959_at
ENSG00000274950	ENST00000621749	31511_at
ENSG00000274950	ENST00000618690	31511_at
ENSG00000274950	ENST00000616536	31511_at
ENSG00000274950	ENST00000616290	31511_at
ENSG00000274950	ENST00000611921	31511_at
ENSG00000274950	ENST00000620540	31511_at
ENSG00000274950	ENST00000614070	31511_at
ENSG00000274950	ENST00000617485	31511_at
ENSG00000274950	ENST00000619600	31511_at
ENSG00000274950	ENST00000610850	31511_at
ENSG00000274950	ENST00000628741	31511_at
ENSG00000274950	ENST00000616877	31511_at
ENSG00000232632	ENST00000438094	39959_at
ENSG00000232632	ENST00000460735	32623_at
ENSG00000232632	ENST00000486623	32623_at
ENSG00000232632	ENST00000434660	32623_at
ENSG00000232632	ENST00000423604	32623_at
ENSG00000232632	ENST00000414980	32623_at
ENSG00000232632	ENST00000483304	32623_at
ENSG00000275885	ENST00000613693	40905_s_at
ENSG00000275885	ENST00000616532	40905_s_at
ENSG00000275885	ENST00000621578	40905_s_at
ENSG00000275885	ENST00000619391	40905_s_at
ENSG00000274194	ENST00000613506	180_at
ENSG00000274194	ENST00000613506	181_g_at
ENSG00000274194	ENST00000617656	180_at
ENSG00000274194	ENST00000617656	181_g_at
ENSG00000274194	ENST00000617772	180_at
ENSG00000274194	ENST00000617772	181_g_at
ENSG00000274131	ENST00000616476	32490_at
ENSG00000274442	ENST00000614672	35753_at
ENSG00000274442	ENST00000634039	35753_at
ENSG00000274442	ENST00000632797	35753_at
ENSG00000274442	ENST00000633820	35753_at
ENSG00000277079	ENST00000620720	31511_at
ENSG00000277079	ENST00000625297	31511_at
ENSG00000275019	ENST00000616493	37148_at
ENSG00000275019	ENST00000613698	37148_at
ENSG00000275019	ENST00000612057	37148_at
ENSG00000275019	ENST00000622504	37148_at
ENSG00000275019	ENST00000615387	37148_at
ENSG00000275019	ENST00000620730	37148_at
ENSG00000277177	ENST00000614123	37148_at
ENSG00000277177	ENST00000618663	37148_at
ENSG00000277177	ENST00000622891	37148_at
ENSG00000277177	ENST00000612434	37148_at
ENSG00000224654	ENST00000429935	39959_at
ENSG00000225034	ENST00000413671	31590_g_at
ENSG00000276463	ENST00000616867	193_at
ENSG00000276463	ENST00000617893	193_at
ENSG00000276463	ENST00000622236	193_at
ENSG00000276463	ENST00000617775	193_at
ENSG00000276463	ENST00000616112	193_at
ENSG00000276463	ENST00000620800	193_at
ENSG00000276463	ENST00000622801	193_at
ENSG00000276463	ENST00000615404	193_at
ENSG00000227044	ENST00000454628	31590_g_at
ENSG00000227044	ENST00000454628	31589_at
ENSG00000230885	ENST00000427289	37867_at
ENSG00000230885	ENST00000427289	37868_s_at
ENSG00000230885	ENST00000423895	37867_at
ENSG00000230885	ENST00000423895	37868_s_at
ENSG00000230885	ENST00000426782	37867_at
ENSG00000230885	ENST00000426782	37868_s_at
ENSG00000230885	ENST00000421125	37867_at
ENSG00000230885	ENST00000421125	37868_s_at
ENSG00000230885	ENST00000440561	37867_at
ENSG00000230885	ENST00000440561	37868_s_at
ENSG00000230885	ENST00000457626	37867_at
ENSG00000230885	ENST00000457626	37868_s_at
ENSG00000230885	ENST00000444674	37867_at
ENSG00000230885	ENST00000444674	37868_s_at
ENSG00000230885	ENST00000458179	37867_at
ENSG00000230885	ENST00000458179	37868_s_at
ENSG00000230885	ENST00000440073	37867_at
ENSG00000230885	ENST00000440073	37868_s_at
ENSG00000230885	ENST00000493966	37867_at
ENSG00000230885	ENST00000493966	37868_s_at
ENSG00000230885	ENST00000478704	37867_at
ENSG00000230885	ENST00000478704	37868_s_at
ENSG00000230885	ENST00000551993	37867_at
ENSG00000230885	ENST00000551993	37868_s_at
ENSG00000277600	ENST00000617982	38310_at
ENSG00000277600	ENST00000612029	38310_at
ENSG00000277600	ENST00000620970	38310_at
ENSG00000277600	ENST00000614542	38310_at
ENSG00000277600	ENST00000615532	38310_at
ENSG00000277600	ENST00000613470	38310_at
ENSG00000277600	ENST00000622342	38310_at
ENSG00000277600	ENST00000613028	38310_at
ENSG00000277600	ENST00000622193	38310_at
ENSG00000276618	ENST00000620889	32118_at
ENSG00000276618	ENST00000610584	32118_at
ENSG00000276618	ENST00000610770	32118_at
ENSG00000276618	ENST00000611701	32118_at
ENSG00000276618	ENST00000611523	32118_at
ENSG00000276618	ENST00000616759	32118_at
ENSG00000276618	ENST00000612044	32118_at
ENSG00000276618	ENST00000621274	32118_at
ENSG00000276618	ENST00000616488	32118_at
ENSG00000229698	ENST00000444891	37421_f_at
ENSG00000229698	ENST00000444891	37420_i_at
ENSG00000229698	ENST00000444057	37421_f_at
ENSG00000229698	ENST00000479217	37421_f_at
ENSG00000229698	ENST00000430472	37421_f_at
ENSG00000229698	ENST00000471304	37421_f_at
ENSG00000229698	ENST00000471304	37420_i_at
ENSG00000229698	ENST00000492175	37421_f_at
ENSG00000229698	ENST00000376848	37420_i_at
ENSG00000229698	ENST00000474650	37421_f_at
ENSG00000229698	ENST00000461939	37421_f_at
ENSG00000229698	ENST00000454779	37421_f_at
ENSG00000229698	ENST00000454779	37420_i_at
ENSG00000229698	ENST00000476710	37421_f_at
ENSG00000229698	ENST00000476710	37420_i_at
ENSG00000229698	ENST00000471952	37421_f_at
ENSG00000229698	ENST00000463731	37421_f_at
ENSG00000229698	ENST00000448064	37421_f_at
ENSG00000229698	ENST00000549422	37421_f_at
ENSG00000229698	ENST00000549422	37420_i_at
ENSG00000206513	ENST00000383641	39959_at
ENSG00000235630	ENST00000417010	31590_g_at
ENSG00000277414	ENST00000615837	36789_f_at
ENSG00000277414	ENST00000619608	36789_f_at
ENSG00000277414	ENST00000610568	36789_f_at
ENSG00000277414	ENST00000610764	36789_f_at
ENSG00000277414	ENST00000610718	36789_f_at
ENSG00000277414	ENST00000620451	36789_f_at
ENSG00000277414	ENST00000621853	36789_f_at
ENSG00000277414	ENST00000620072	36789_f_at
ENSG00000206512	ENST00000376947	31590_g_at
ENSG00000206512	ENST00000376947	31589_at
ENSG00000282800	ENST00000633876	35224_at
ENSG00000282800	ENST00000632329	35224_at
ENSG00000282800	ENST00000634052	35224_at
ENSG00000282800	ENST00000632783	35224_at
ENSG00000282800	ENST00000633829	35224_at
ENSG00000282800	ENST00000631980	35224_at
ENSG00000282800	ENST00000631506	35224_at
ENSG00000282800	ENST00000633349	35224_at
ENSG00000282800	ENST00000632130	35224_at
ENSG00000282800	ENST00000633739	35224_at
ENSG00000282800	ENST00000633910	35224_at
ENSG00000282800	ENST00000631592	35224_at
ENSG00000282800	ENST00000632412	35224_at
ENSG00000282800	ENST00000631947	35224_at
ENSG00000282800	ENST00000633788	35224_at
ENSG00000282800	ENST00000633115	35224_at
ENSG00000282800	ENST00000633970	35224_at
ENSG00000137345	ENST00000400691	37867_at
ENSG00000137345	ENST00000400691	37868_s_at
ENSG00000137345	ENST00000383631	37867_at
ENSG00000137345	ENST00000383631	37868_s_at
ENSG00000137345	ENST00000359539	37867_at
ENSG00000137345	ENST00000359539	37868_s_at
ENSG00000137345	ENST00000400687	37867_at
ENSG00000137345	ENST00000400687	37868_s_at
ENSG00000137345	ENST00000400688	37867_at
ENSG00000137345	ENST00000400688	37868_s_at
ENSG00000137345	ENST00000383630	37867_at
ENSG00000137345	ENST00000383630	37868_s_at
ENSG00000137345	ENST00000259891	37867_at
ENSG00000137345	ENST00000259891	37868_s_at
ENSG00000137345	ENST00000415631	37867_at
ENSG00000137345	ENST00000415631	37868_s_at
ENSG00000137345	ENST00000442444	37867_at
ENSG00000137345	ENST00000442444	37868_s_at
ENSG00000137345	ENST00000461235	37867_at
ENSG00000137345	ENST00000461235	37868_s_at
ENSG00000137345	ENST00000484234	37867_at
ENSG00000137345	ENST00000484234	37868_s_at
ENSG00000137345	ENST00000547083	37867_at
ENSG00000137345	ENST00000547083	37868_s_at
ENSG00000206468	ENST00000383547	39959_at
ENSG00000223853	ENST00000422192	31590_g_at
ENSG00000206467	ENST00000383546	31590_g_at
ENSG00000206467	ENST00000383546	31589_at
ENSG00000232641	ENST00000411455	37867_at
ENSG00000232641	ENST00000411455	37868_s_at
ENSG00000232641	ENST00000434870	37867_at
ENSG00000232641	ENST00000434870	37868_s_at
ENSG00000232641	ENST00000450634	37867_at
ENSG00000232641	ENST00000431084	37867_at
ENSG00000232641	ENST00000453271	37867_at
ENSG00000232641	ENST00000459677	37867_at
ENSG00000232641	ENST00000452744	37867_at
ENSG00000232641	ENST00000400668	37867_at
ENSG00000232641	ENST00000429153	37867_at
ENSG00000232641	ENST00000495495	37867_at
ENSG00000232641	ENST00000497130	37867_at
ENSG00000232641	ENST00000639922	37867_at
ENSG00000233095	ENST00000434881	40370_f_at
ENSG00000233095	ENST00000434881	40369_f_at
ENSG00000233095	ENST00000423011	40370_f_at
ENSG00000233095	ENST00000423011	40369_f_at
ENSG00000233095	ENST00000430253	40370_f_at
ENSG00000233095	ENST00000430253	40369_f_at
ENSG00000233095	ENST00000480953	40370_f_at
ENSG00000233095	ENST00000480953	40369_f_at
ENSG00000233095	ENST00000434907	40370_f_at
ENSG00000233095	ENST00000434907	40369_f_at
ENSG00000233095	ENST00000547241	40370_f_at
ENSG00000233095	ENST00000547241	40369_f_at
ENSG00000226898	ENST00000414436	39959_at
ENSG00000229469	ENST00000423964	31590_g_at
ENSG00000224319	ENST00000453513	31590_g_at
ENSG00000224319	ENST00000453513	31589_at
ENSG00000275118	ENST00000615872	180_at
ENSG00000275118	ENST00000615872	181_g_at
ENSG00000275118	ENST00000615282	180_at
ENSG00000275118	ENST00000615282	181_g_at
ENSG00000275118	ENST00000613746	180_at
ENSG00000275118	ENST00000613746	181_g_at
ENSG00000275118	ENST00000610768	180_at
ENSG00000275118	ENST00000610768	181_g_at
ENSG00000275118	ENST00000621334	180_at
ENSG00000231968	ENST00000421519	39959_at
ENSG00000234096	ENST00000430351	37867_at
ENSG00000234096	ENST00000430351	37868_s_at
ENSG00000234096	ENST00000428719	37867_at
ENSG00000234096	ENST00000428719	37868_s_at
ENSG00000234096	ENST00000418693	37867_at
ENSG00000234096	ENST00000418693	37868_s_at
ENSG00000234096	ENST00000450851	37867_at
ENSG00000234096	ENST00000450851	37868_s_at
ENSG00000234096	ENST00000420045	37867_at
ENSG00000234096	ENST00000420045	37868_s_at
ENSG00000234096	ENST00000439634	37867_at
ENSG00000234096	ENST00000439634	37868_s_at
ENSG00000234096	ENST00000417019	37867_at
ENSG00000234096	ENST00000417019	37868_s_at
ENSG00000234096	ENST00000415546	37867_at
ENSG00000234096	ENST00000415546	37868_s_at
ENSG00000234096	ENST00000449096	37867_at
ENSG00000234096	ENST00000449096	37868_s_at
ENSG00000234096	ENST00000494200	37867_at
ENSG00000234096	ENST00000494200	37868_s_at
ENSG00000234096	ENST00000477504	37867_at
ENSG00000234096	ENST00000477504	37868_s_at
ENSG00000234096	ENST00000548017	37867_at
ENSG00000234096	ENST00000548017	37868_s_at
ENSG00000225955	ENST00000418550	31590_g_at
ENSG00000229680	ENST00000411574	31590_g_at
ENSG00000229680	ENST00000411574	31589_at
ENSG00000234623	ENST00000432271	37867_at
ENSG00000234623	ENST00000432271	37868_s_at
ENSG00000234623	ENST00000425145	37867_at
ENSG00000234623	ENST00000425145	37868_s_at
ENSG00000234623	ENST00000452233	37867_at
ENSG00000234623	ENST00000452233	37868_s_at
ENSG00000234623	ENST00000427061	37867_at
ENSG00000234623	ENST00000427061	37868_s_at
ENSG00000234623	ENST00000434177	37867_at
ENSG00000234623	ENST00000434177	37868_s_at
ENSG00000234623	ENST00000430264	37867_at
ENSG00000234623	ENST00000430264	37868_s_at
ENSG00000234623	ENST00000414889	37867_at
ENSG00000234623	ENST00000414889	37868_s_at
ENSG00000234623	ENST00000442629	37867_at
ENSG00000234623	ENST00000442629	37868_s_at
ENSG00000234623	ENST00000417635	37867_at
ENSG00000234623	ENST00000417635	37868_s_at
ENSG00000234623	ENST00000470893	37867_at
ENSG00000234623	ENST00000470893	37868_s_at
ENSG00000234623	ENST00000497074	37867_at
ENSG00000234623	ENST00000497074	37868_s_at
ENSG00000234623	ENST00000551175	37867_at
ENSG00000234623	ENST00000551175	37868_s_at
ENSG00000276146	ENST00000617341	39221_at
ENSG00000276146	ENST00000622272	39221_at
ENSG00000276146	ENST00000610487	39221_at
ENSG00000276146	ENST00000610886	39221_at
ENSG00000276146	ENST00000616039	39221_at
ENSG00000273991	ENST00000622271	36789_f_at
ENSG00000273991	ENST00000620714	36789_f_at
ENSG00000273991	ENST00000616805	36789_f_at
ENSG00000273991	ENST00000621867	36789_f_at
ENSG00000273991	ENST00000612132	36789_f_at
ENSG00000273991	ENST00000617636	36789_f_at
ENSG00000273991	ENST00000614807	36789_f_at
ENSG00000273991	ENST00000615239	36789_f_at
ENSG00000262771	ENST00000570667	38846_at
ENSG00000262771	ENST00000571462	38846_at
ENSG00000262771	ENST00000571430	38846_at
ENSG00000262771	ENST00000575352	38846_at
ENSG00000262771	ENST00000574068	38846_at
ENSG00000262771	ENST00000576311	38846_at
ENSG00000262771	ENST00000575059	38846_at
ENSG00000262771	ENST00000571709	38846_at
ENSG00000262771	ENST00000572755	38846_at
ENSG00000262771	ENST00000574199	38846_at
ENSG00000262771	ENST00000573322	38846_at
ENSG00000262771	ENST00000576834	38846_at
ENSG00000276838	ENST00000631718	32103_at
ENSG00000276838	ENST00000622842	32103_at
ENSG00000276838	ENST00000618883	32103_at
ENSG00000226796	ENST00000419298	31590_g_at
ENSG00000234487	ENST00000422439	37421_f_at
ENSG00000234487	ENST00000376844	37421_f_at
ENSG00000234487	ENST00000414958	37421_f_at
ENSG00000234487	ENST00000420024	37421_f_at
ENSG00000234487	ENST00000490874	37421_f_at
ENSG00000234487	ENST00000473718	37421_f_at
ENSG00000234487	ENST00000466006	37421_f_at
ENSG00000234487	ENST00000482707	37421_f_at
ENSG00000234487	ENST00000462607	37421_f_at
ENSG00000234487	ENST00000465778	37421_f_at
ENSG00000234487	ENST00000473105	37421_f_at
ENSG00000234487	ENST00000465114	37421_f_at
ENSG00000234487	ENST00000622145	37421_f_at
ENSG00000237508	ENST00000435058	37421_f_at
ENSG00000237508	ENST00000435058	37420_i_at
ENSG00000237508	ENST00000437020	37421_f_at
