Gene stable ID	Transcript stable ID	AFFY HG U95E probe
ENSG00000275861	ENST00000633066	91373_at
ENSG00000275861	ENST00000619234	91373_at
ENSG00000235068	ENST00000483880	80448_f_at
ENSG00000282189	ENST00000633253	89341_at
ENSG00000278191	ENST00000633720	69464_at
ENSG00000282395	ENST00000633454	73979_at
ENSG00000231733	ENST00000426068	80230_at
ENSG00000276886	ENST00000300177	77919_at
ENSG00000276886	ENST00000322805	77919_at
ENSG00000281213	ENST00000631041	68712_at
ENSG00000273594	ENST00000619144	89262_at
ENSG00000273594	ENST00000632423	89262_at
ENSG00000273594	ENST00000631863	89262_at
ENSG00000273594	ENST00000632402	89262_at
ENSG00000273594	ENST00000632115	77361_g_at
ENSG00000273594	ENST00000633697	77358_at
ENSG00000273594	ENST00000633697	89262_at
ENSG00000273594	ENST00000632238	89262_at
ENSG00000273594	ENST00000632162	89262_at
ENSG00000273594	ENST00000631850	89262_at
ENSG00000273594	ENST00000633394	89262_at
ENSG00000273594	ENST00000633090	89262_at
ENSG00000273594	ENST00000633928	89262_at
ENSG00000273594	ENST00000632241	89262_at
ENSG00000273594	ENST00000633058	89262_at
ENSG00000273594	ENST00000633887	77361_g_at
ENSG00000273594	ENST00000633887	89262_at
ENSG00000273594	ENST00000632626	77361_g_at
ENSG00000273594	ENST00000632626	89262_at
ENSG00000273594	ENST00000631688	77361_g_at
ENSG00000273594	ENST00000631688	89262_at
ENSG00000273594	ENST00000632733	89262_at
ENSG00000273594	ENST00000631763	77361_g_at
ENSG00000273594	ENST00000631763	89262_at
ENSG00000273594	ENST00000633476	89262_at
ENSG00000273594	ENST00000631875	89262_at
ENSG00000273594	ENST00000633259	77361_g_at
ENSG00000273594	ENST00000633259	89262_at
ENSG00000273594	ENST00000633857	77361_g_at
ENSG00000273594	ENST00000633857	89262_at
ENSG00000273594	ENST00000632871	77361_g_at
ENSG00000273594	ENST00000632871	89262_at
ENSG00000273594	ENST00000619198	89262_at
ENSG00000273594	ENST00000615067	89262_at
ENSG00000273594	ENST00000620155	89262_at
ENSG00000263310	ENST00000576809	72559_at
ENSG00000263310	ENST00000576809	80288_at
ENSG00000263310	ENST00000572106	72559_at
ENSG00000263310	ENST00000572106	80288_at
ENSG00000263310	ENST00000573592	72559_at
ENSG00000263310	ENST00000573592	80288_at
ENSG00000263310	ENST00000614625	72559_at
ENSG00000263310	ENST00000614625	80288_at
ENSG00000276363	ENST00000617862	74937_at
ENSG00000231522	ENST00000447617	80230_at
ENSG00000276583	ENST00000628856	67709_at
ENSG00000276684	ENST00000622378	83871_at
ENSG00000276684	ENST00000619008	83871_at
ENSG00000276684	ENST00000622337	83871_at
ENSG00000276684	ENST00000616508	83871_at
ENSG00000225888	ENST00000444875	80230_at
ENSG00000275935	ENST00000621927	84668_at
ENSG00000238056	ENST00000445122	89791_g_at
ENSG00000238056	ENST00000444218	89789_at
ENSG00000238056	ENST00000487768	89789_at
ENSG00000238056	ENST00000487768	89791_g_at
ENSG00000238056	ENST00000492056	89789_at
ENSG00000238056	ENST00000492056	89791_g_at
ENSG00000238056	ENST00000476516	89789_at
ENSG00000238056	ENST00000476516	89791_g_at
ENSG00000238056	ENST00000477877	89789_at
ENSG00000238056	ENST00000477877	89791_g_at
ENSG00000238056	ENST00000494041	89791_g_at
ENSG00000238056	ENST00000463986	89791_g_at
ENSG00000273850	ENST00000612937	90020_at
ENSG00000273850	ENST00000629703	90020_at
ENSG00000273850	ENST00000627905	90020_at
ENSG00000273850	ENST00000630462	90020_at
ENSG00000276804	ENST00000620820	74445_at
ENSG00000276804	ENST00000618995	74445_at
ENSG00000230983	ENST00000428067	86474_at
ENSG00000224941	ENST00000441405	87817_at
ENSG00000224941	ENST00000428957	87817_at
ENSG00000230336	ENST00000497367	80448_f_at
ENSG00000232251	ENST00000448092	86435_at
ENSG00000232251	ENST00000546848	86435_at
ENSG00000280733	ENST00000629169	68712_at
ENSG00000282241	ENST00000632720	67580_at
ENSG00000276776	ENST00000610758	83669_at
ENSG00000276776	ENST00000620359	83669_at
ENSG00000276776	ENST00000632584	83669_at
ENSG00000276776	ENST00000634120	83669_at
ENSG00000276776	ENST00000633527	83669_at
ENSG00000232308	ENST00000416153	86435_at
ENSG00000232308	ENST00000614587	86435_at
ENSG00000254899	ENST00000453381	72981_at
ENSG00000235439	ENST00000487541	72981_at
ENSG00000235439	ENST00000493860	72981_at
ENSG00000235439	ENST00000450987	72981_at
ENSG00000235439	ENST00000489688	72981_at
ENSG00000235439	ENST00000431360	72981_at
ENSG00000235439	ENST00000430784	72981_at
ENSG00000235439	ENST00000470514	72981_at
ENSG00000235439	ENST00000455400	72981_at
ENSG00000235439	ENST00000460280	72981_at
ENSG00000235439	ENST00000490297	72981_at
ENSG00000235439	ENST00000427489	72981_at
ENSG00000229284	ENST00000414703	86435_at
ENSG00000229284	ENST00000547331	86435_at
ENSG00000233890	ENST00000430947	87817_at
ENSG00000233890	ENST00000446042	87817_at
ENSG00000280938	ENST00000626647	82885_at
ENSG00000280512	ENST00000630908	67709_at
ENSG00000229094	ENST00000463773	80448_f_at
ENSG00000276438	ENST00000620224	90020_at
ENSG00000276438	ENST00000626612	90020_at
ENSG00000276438	ENST00000627318	90020_at
ENSG00000276438	ENST00000626157	90020_at
ENSG00000281524	ENST00000625571	83425_at
ENSG00000281524	ENST00000627955	83425_at
ENSG00000224379	ENST00000439112	87817_at
ENSG00000224379	ENST00000453201	87817_at
ENSG00000233911	ENST00000496130	80448_f_at
ENSG00000277926	ENST00000630923	82995_at
ENSG00000277926	ENST00000626222	82995_at
ENSG00000277926	ENST00000621851	82995_at
ENSG00000277926	ENST00000629521	82995_at
ENSG00000277926	ENST00000629786	82995_at
ENSG00000277926	ENST00000625452	82995_at
ENSG00000277926	ENST00000616490	82995_at
ENSG00000277926	ENST00000618866	82995_at
ENSG00000277926	ENST00000626600	82995_at
ENSG00000277926	ENST00000627724	82995_at
ENSG00000277926	ENST00000626195	82995_at
ENSG00000226422	ENST00000376242	86474_at
ENSG00000206455	ENST00000400401	87817_at
ENSG00000206455	ENST00000383526	87817_at
ENSG00000206454	ENST00000497087	80448_f_at
ENSG00000275501	ENST00000628641	67709_at
ENSG00000274205	ENST00000615253	74885_at
ENSG00000274205	ENST00000632214	74885_at
ENSG00000274205	ENST00000633194	74885_at
ENSG00000274205	ENST00000631456	74885_at
ENSG00000274205	ENST00000633403	74885_at
ENSG00000273889	ENST00000612192	72495_at
ENSG00000273889	ENST00000632048	72495_at
ENSG00000281930	ENST00000631519	84087_at
ENSG00000231450	ENST00000450562	86474_at
ENSG00000223364	ENST00000444400	86474_at
ENSG00000229496	ENST00000460187	72981_at
ENSG00000229496	ENST00000482080	72981_at
ENSG00000229496	ENST00000430703	72981_at
ENSG00000229496	ENST00000494457	72981_at
ENSG00000229496	ENST00000416863	72981_at
ENSG00000229496	ENST00000413678	72981_at
ENSG00000229496	ENST00000414440	72981_at
ENSG00000229496	ENST00000479206	72981_at
ENSG00000229496	ENST00000428107	72981_at
ENSG00000229496	ENST00000461080	72981_at
ENSG00000229496	ENST00000468089	72981_at
ENSG00000229496	ENST00000452792	72981_at
ENSG00000224744	ENST00000425066	86474_at
ENSG00000281609	ENST00000627763	70761_at
ENSG00000233089	ENST00000455129	89764_at
ENSG00000233089	ENST00000429668	89764_at
ENSG00000233089	ENST00000442671	89764_at
ENSG00000233089	ENST00000446913	89764_at
ENSG00000233089	ENST00000453957	89764_at
ENSG00000233089	ENST00000431024	89764_at
ENSG00000230624	ENST00000491058	72981_at
ENSG00000230624	ENST00000497007	72981_at
ENSG00000230624	ENST00000453488	72981_at
ENSG00000230624	ENST00000461254	72981_at
ENSG00000230624	ENST00000441425	72981_at
ENSG00000230624	ENST00000453138	72981_at
ENSG00000230624	ENST00000456666	72981_at
ENSG00000230624	ENST00000478906	72981_at
ENSG00000230624	ENST00000417995	72981_at
ENSG00000230624	ENST00000488094	72981_at
ENSG00000230624	ENST00000483957	72981_at
ENSG00000230624	ENST00000415390	72981_at
ENSG00000278801	ENST00000633698	75142_at
ENSG00000225859	ENST00000465854	72981_at
ENSG00000225859	ENST00000484344	72981_at
ENSG00000225859	ENST00000446341	72981_at
ENSG00000225859	ENST00000473685	72981_at
ENSG00000225859	ENST00000412330	72981_at
ENSG00000225859	ENST00000448296	72981_at
ENSG00000225859	ENST00000445218	72981_at
ENSG00000225859	ENST00000472906	72981_at
ENSG00000225859	ENST00000433293	72981_at
ENSG00000225859	ENST00000490964	72981_at
ENSG00000225859	ENST00000489325	72981_at
ENSG00000225859	ENST00000448000	72981_at
ENSG00000282318	ENST00000633447	71751_at
ENSG00000278220	ENST00000619400	76495_at
ENSG00000278220	ENST00000619400	81686_at
ENSG00000278220	ENST00000631736	76495_at
ENSG00000278220	ENST00000632971	76495_at
ENSG00000235844	ENST00000443117	91041_at
ENSG00000235844	ENST00000485095	91041_at
ENSG00000273993	ENST00000618924	78129_at
ENSG00000273993	ENST00000619256	78129_at
ENSG00000273993	ENST00000618215	78129_at
ENSG00000273993	ENST00000625760	78129_at
ENSG00000273993	ENST00000628183	78129_at
ENSG00000273993	ENST00000626594	78129_at
ENSG00000273993	ENST00000628245	78129_at
ENSG00000273993	ENST00000626859	78129_at
ENSG00000273993	ENST00000631016	78129_at
ENSG00000273993	ENST00000629317	78129_at
ENSG00000281015	ENST00000625478	82690_at
ENSG00000226071	ENST00000424653	69520_at
ENSG00000280555	ENST00000626174	74187_at
ENSG00000280555	ENST00000629423	74187_at
ENSG00000275283	ENST00000620699	86509_at
ENSG00000274684	ENST00000621810	81699_at
ENSG00000274684	ENST00000621810	73739_at
ENSG00000274684	ENST00000621810	73741_g_at
ENSG00000274684	ENST00000632013	81699_at
ENSG00000274684	ENST00000632013	73739_at
ENSG00000274684	ENST00000632013	79723_r_at
ENSG00000274684	ENST00000632013	73741_g_at
ENSG00000274684	ENST00000631867	73739_at
ENSG00000274684	ENST00000632312	73739_at
ENSG00000274684	ENST00000616587	81699_at
ENSG00000274684	ENST00000616587	73739_at
ENSG00000274684	ENST00000616587	73741_g_at
ENSG00000274684	ENST00000633085	81699_at
ENSG00000274684	ENST00000633085	73739_at
ENSG00000274684	ENST00000633085	73741_g_at
ENSG00000274684	ENST00000631933	73739_at
ENSG00000274684	ENST00000631694	73739_at
ENSG00000274684	ENST00000631694	73741_g_at
ENSG00000274684	ENST00000632279	81699_at
ENSG00000274684	ENST00000632279	73739_at
ENSG00000274684	ENST00000632014	73739_at
ENSG00000274684	ENST00000633905	81699_at
ENSG00000274684	ENST00000633905	73739_at
ENSG00000274684	ENST00000633905	73741_g_at
ENSG00000274684	ENST00000633784	73739_at
ENSG00000274684	ENST00000633784	73741_g_at
ENSG00000274684	ENST00000633322	81699_at
ENSG00000274684	ENST00000633322	73739_at
ENSG00000274684	ENST00000633322	73741_g_at
ENSG00000274684	ENST00000634144	81699_at
ENSG00000274684	ENST00000634144	73741_g_at
ENSG00000274684	ENST00000632129	81699_at
ENSG00000274684	ENST00000632129	73741_g_at
ENSG00000274684	ENST00000632220	81699_at
ENSG00000274684	ENST00000632220	73741_g_at
ENSG00000274684	ENST00000634127	81699_at
ENSG00000274684	ENST00000634127	79723_r_at
ENSG00000225073	ENST00000472840	72981_at
ENSG00000225073	ENST00000464411	72981_at
ENSG00000225073	ENST00000438578	72981_at
ENSG00000225073	ENST00000485571	72981_at
ENSG00000225073	ENST00000456476	72981_at
ENSG00000225073	ENST00000415689	72981_at
ENSG00000225073	ENST00000412106	72981_at
ENSG00000225073	ENST00000422243	72981_at
ENSG00000225073	ENST00000494127	72981_at
ENSG00000225073	ENST00000467694	72981_at
ENSG00000225073	ENST00000427425	72981_at
ENSG00000278548	ENST00000633693	74197_g_at
ENSG00000278548	ENST00000633693	74195_at
ENSG00000278548	ENST00000613609	74197_g_at
ENSG00000278548	ENST00000633768	74197_g_at
ENSG00000278548	ENST00000633688	74197_g_at
ENSG00000278548	ENST00000633688	74195_at
ENSG00000278548	ENST00000632669	74197_g_at
ENSG00000278548	ENST00000632669	74195_at
ENSG00000215425	ENST00000460555	72981_at
ENSG00000215425	ENST00000495997	72981_at
ENSG00000215425	ENST00000400293	72981_at
ENSG00000215425	ENST00000485534	72981_at
ENSG00000215425	ENST00000400296	72981_at
ENSG00000215425	ENST00000400295	72981_at
ENSG00000215425	ENST00000383508	72981_at
ENSG00000215425	ENST00000445602	72981_at
ENSG00000215425	ENST00000465016	72981_at
ENSG00000215425	ENST00000495391	72981_at
ENSG00000215425	ENST00000446328	72981_at
ENSG00000277625	ENST00000618801	86509_at
ENSG00000273905	ENST00000616234	86509_at
ENSG00000280805	ENST00000630284	88340_at
ENSG00000280805	ENST00000625500	88340_at
ENSG00000280805	ENST00000629677	88340_at
ENSG00000277222	ENST00000620259	90217_at
ENSG00000277222	ENST00000620259	78470_at
ENSG00000277222	ENST00000613725	90217_at
ENSG00000277222	ENST00000613725	78470_at
ENSG00000274042	ENST00000632596	77356_at
ENSG00000274042	ENST00000618409	77356_at
ENSG00000274166	ENST00000633133	77356_at
ENSG00000274166	ENST00000611944	77356_at
ENSG00000273673	ENST00000393394	80574_s_at
ENSG00000273673	ENST00000631958	80574_s_at
ENSG00000273673	ENST00000631659	80574_s_at
ENSG00000274320	ENST00000620574	77356_at
ENSG00000274320	ENST00000632907	77356_at
ENSG00000276416	ENST00000627695	78558_at
ENSG00000276416	ENST00000629205	78558_at
ENSG00000276416	ENST00000629588	78558_at
ENSG00000276416	ENST00000627404	78558_at
ENSG00000276416	ENST00000630296	78558_at
ENSG00000276416	ENST00000615108	78558_at
ENSG00000282183	ENST00000631666	90680_at
ENSG00000282183	ENST00000631666	71946_at
ENSG00000282183	ENST00000632374	71946_at
ENSG00000282183	ENST00000632492	71946_at
ENSG00000276480	ENST00000631693	80649_at
ENSG00000276480	ENST00000632632	77896_at
ENSG00000277445	ENST00000632265	82438_at
ENSG00000277445	ENST00000632265	82893_at
ENSG00000277445	ENST00000633598	82438_at
ENSG00000277445	ENST00000633598	82893_at
ENSG00000277445	ENST00000616775	82438_at
ENSG00000277445	ENST00000616775	82893_at
ENSG00000277445	ENST00000632172	82438_at
ENSG00000277445	ENST00000632172	82893_at
ENSG00000277445	ENST00000632305	82438_at
ENSG00000277445	ENST00000632305	82893_at
ENSG00000277445	ENST00000619696	82438_at
ENSG00000277445	ENST00000619696	82893_at
ENSG00000277445	ENST00000633293	82438_at
ENSG00000277445	ENST00000633293	82893_at
ENSG00000277445	ENST00000620212	82438_at
ENSG00000277445	ENST00000620212	82893_at
ENSG00000277445	ENST00000631674	82438_at
ENSG00000277445	ENST00000631674	82893_at
ENSG00000277445	ENST00000632526	82438_at
ENSG00000277445	ENST00000632883	82438_at
ENSG00000277445	ENST00000632883	82893_at
ENSG00000277445	ENST00000610719	82438_at
ENSG00000277445	ENST00000610719	82893_at
ENSG00000273761	ENST00000630231	91159_at
ENSG00000273761	ENST00000613280	91159_at
ENSG00000273761	ENST00000614817	91159_at
ENSG00000273761	ENST00000627947	91159_at
ENSG00000273761	ENST00000639269	91159_at
ENSG00000273761	ENST00000618456	91159_at
ENSG00000282287	ENST00000632974	84271_r_at
ENSG00000236250	ENST00000478011	83230_at
ENSG00000236250	ENST00000460069	83230_at
ENSG00000236250	ENST00000486636	83230_at
ENSG00000231555	ENST00000445736	90877_f_at
ENSG00000229488	ENST00000425739	89791_g_at
ENSG00000229488	ENST00000419839	89789_at
ENSG00000229488	ENST00000469527	89789_at
ENSG00000229488	ENST00000469527	89791_g_at
ENSG00000229488	ENST00000463187	89789_at
ENSG00000229488	ENST00000463187	89791_g_at
ENSG00000229488	ENST00000497420	89789_at
ENSG00000229488	ENST00000497420	89791_g_at
ENSG00000229488	ENST00000498291	89789_at
ENSG00000229488	ENST00000498291	89791_g_at
ENSG00000229488	ENST00000474285	89791_g_at
ENSG00000229488	ENST00000467682	89791_g_at
ENSG00000278087	ENST00000633329	89354_r_at
ENSG00000277242	ENST00000616027	86509_at
ENSG00000235956	ENST00000452030	89791_g_at
ENSG00000235956	ENST00000457819	89789_at
ENSG00000235956	ENST00000490407	89789_at
ENSG00000235956	ENST00000490407	89791_g_at
ENSG00000235956	ENST00000461462	89789_at
ENSG00000235956	ENST00000461462	89791_g_at
ENSG00000235956	ENST00000485360	89789_at
ENSG00000235956	ENST00000485360	89791_g_at
ENSG00000235956	ENST00000482409	89789_at
ENSG00000235956	ENST00000482409	89791_g_at
ENSG00000235956	ENST00000462634	89793_at
ENSG00000235956	ENST00000462634	89791_g_at
ENSG00000235956	ENST00000464533	89793_at
ENSG00000235956	ENST00000464533	89791_g_at
ENSG00000224501	ENST00000391548	90877_f_at
ENSG00000224501	ENST00000545241	90877_f_at
ENSG00000226033	ENST00000496606	83230_at
ENSG00000226033	ENST00000481637	83230_at
ENSG00000226033	ENST00000465734	83230_at
ENSG00000278843	ENST00000611911	83070_r_at
ENSG00000278843	ENST00000631999	83070_r_at
ENSG00000278843	ENST00000613289	83070_r_at
ENSG00000278843	ENST00000632268	70688_at
ENSG00000278843	ENST00000632360	70688_at
ENSG00000226257	ENST00000497732	83230_at
ENSG00000226257	ENST00000466867	83230_at
ENSG00000226257	ENST00000464694	83230_at
ENSG00000212866	ENST00000391555	90877_f_at
ENSG00000212866	ENST00000458062	90877_f_at
ENSG00000276432	ENST00000616735	86200_at
ENSG00000276432	ENST00000618461	86200_at
ENSG00000276432	ENST00000632857	86200_at
ENSG00000276432	ENST00000632708	86200_at
ENSG00000276432	ENST00000632931	86200_at
ENSG00000276432	ENST00000613554	86200_at
ENSG00000227122	ENST00000441129	89791_g_at
ENSG00000227122	ENST00000439937	89789_at
ENSG00000227122	ENST00000469341	89789_at
ENSG00000227122	ENST00000469341	89791_g_at
ENSG00000227122	ENST00000473847	89789_at
ENSG00000227122	ENST00000473847	89791_g_at
ENSG00000227122	ENST00000494845	89789_at
ENSG00000227122	ENST00000494845	89791_g_at
ENSG00000227122	ENST00000480121	89789_at
ENSG00000227122	ENST00000480121	89791_g_at
ENSG00000227122	ENST00000465468	89791_g_at
ENSG00000227122	ENST00000461643	89791_g_at
ENSG00000282071	ENST00000632118	87535_at
ENSG00000231591	ENST00000416878	89764_at
ENSG00000231591	ENST00000432232	89764_at
ENSG00000231591	ENST00000424715	89764_at
ENSG00000231591	ENST00000452167	89764_at
ENSG00000231591	ENST00000428607	89764_at
ENSG00000231591	ENST00000416355	89764_at
ENSG00000274939	ENST00000632779	91373_at
ENSG00000274939	ENST00000611172	91373_at
ENSG00000225141	ENST00000418753	89791_g_at
ENSG00000225141	ENST00000425067	89789_at
ENSG00000225141	ENST00000489899	89789_at
ENSG00000225141	ENST00000489899	89791_g_at
ENSG00000225141	ENST00000477433	89789_at
ENSG00000225141	ENST00000477433	89791_g_at
ENSG00000225141	ENST00000471078	89789_at
ENSG00000225141	ENST00000471078	89791_g_at
ENSG00000225141	ENST00000489854	89789_at
ENSG00000225141	ENST00000489854	89791_g_at
ENSG00000225141	ENST00000487441	89791_g_at
ENSG00000225141	ENST00000469199	89791_g_at
ENSG00000282144	ENST00000621187	91373_at
ENSG00000282144	ENST00000618421	91373_at
ENSG00000275760	ENST00000617387	91373_at
ENSG00000277974	ENST00000619743	91373_at
ENSG00000282087	ENST00000634036	91373_at
ENSG00000234947	ENST00000459769	83230_at
ENSG00000234947	ENST00000483467	83230_at
ENSG00000234947	ENST00000490429	83230_at
ENSG00000278372	ENST00000618519	89577_at
ENSG00000278372	ENST00000618519	89670_at
ENSG00000278372	ENST00000633264	89577_at
ENSG00000278372	ENST00000631888	89577_at
ENSG00000278372	ENST00000631888	89670_at
ENSG00000278372	ENST00000632109	89577_at
ENSG00000278372	ENST00000613929	89577_at
ENSG00000278372	ENST00000633121	89577_at
ENSG00000278372	ENST00000633105	89577_at
ENSG00000278372	ENST00000633938	89670_at
ENSG00000278372	ENST00000631623	89670_at
ENSG00000228163	ENST00000422504	91041_at
ENSG00000228163	ENST00000472997	91041_at
ENSG00000233584	ENST00000448990	69520_at
ENSG00000233140	ENST00000449128	89764_at
ENSG00000233140	ENST00000416271	89764_at
ENSG00000233140	ENST00000425302	89764_at
ENSG00000233140	ENST00000434691	89764_at
ENSG00000233140	ENST00000411869	89764_at
ENSG00000233140	ENST00000449548	89764_at
ENSG00000275099	ENST00000621686	67853_at
ENSG00000275099	ENST00000632601	67853_at
ENSG00000275099	ENST00000633767	67853_at
ENSG00000275099	ENST00000633649	67853_at
ENSG00000206232	ENST00000421382	89764_at
ENSG00000206232	ENST00000448799	89764_at
ENSG00000206232	ENST00000438856	89764_at
